source	destinations_disconnected_to
ACE	GPR27	BEX4
KAPCA	GPR27	BEX4
NTKL	GPR27	BEX4
CALM	GPR27	BEX4
ACHA4	GPR27	BEX4
ANXA2	GPR27	BEX4
AURKB	GPR27	BEX4
GNAT3	GPR27	BEX4
CA2D1	GPR27	BEX4
CAH4	GPR27	BEX4
AK1C1	GPR27	BEX4
ROCK1	GPR27	BEX4
CHLE	GPR27	BEX4
J3QK85	GPR27	BEX4
ZAP70	GPR27	BEX4
UD14	GPR27	BEX4
S12A2	GPR27	BEX4
EST1A	GPR27	BEX4
VKOR1	GPR27	BEX4
XDH	GPR27	BEX4
ACHB4	GPR27	BEX4
RLP24	GPR27	BEX4
EDN1	GPR27	BEX4
GBRB3	GPR27	BEX4
TKT	GPR27	BEX4
NEU2	GPR27	BEX4
3HAO	GPR27	BEX4
RL10L	GPR27	BEX4
ADA1D	GPR27	BEX4
CANB2	GPR27	BEX4
KAP3	GPR27	BEX4
PANX1	GPR27	BEX4
ST2A1	GPR27	BEX4
UPP2	GPR27	BEX4
AK1D1	GPR27	BEX4
CAC1A	GPR27	BEX4
CUBN	GPR27	BEX4
THA	GPR27	BEX4
TBB5	GPR27	BEX4
CATA	GPR27	BEX4
RL3	GPR27	BEX4
PA2GE	GPR27	BEX4
HRH2	GPR27	BEX4
ATTY	GPR27	BEX4
S29A2	GPR27	BEX4
GBRT	GPR27	BEX4
ACHA3	GPR27	BEX4
CDK6	GPR27	BEX4
5HT7R	GPR27	BEX4
ADRB1	GPR27	BEX4
CP11A	GPR27	BEX4
CSK	GPR27	BEX4
5HT3A	GPR27	BEX4
AT12A	GPR27	BEX4
IOD3	GPR27	BEX4
PGFRA	GPR27	BEX4
A1AG1	GPR27	BEX4
TNFA	GPR27	BEX4
NFAC2	GPR27	BEX4
NOS2	GPR27	BEX4
5HT2B	GPR27	BEX4
HS90A	GPR27	BEX4
LCK	GPR27	BEX4
ADCYA	GPR27	BEX4
HS90B	GPR27	BEX4
ADA2A	GPR27	BEX4
CACP	GPR27	BEX4
RARA	GPR27	BEX4
PYC	GPR27	BEX4
CATL1	GPR27	BEX4
ACHA9	GPR27	BEX4
NH2L1	GPR27	BEX4
AAKB2	GPR27	BEX4
DCXR	GPR27	BEX4
CXCL7	GPR27	BEX4
KCNE1	GPR27	BEX4
B3GT4	GPR27	BEX4
ACES	GPR27	BEX4
SCNNG	GPR27	BEX4
HASP	GPR27	BEX4
MMP3	GPR27	BEX4
MET	GPR27	BEX4
AA2BR	GPR27	BEX4
PDE8A	GPR27	BEX4
5HT2C	GPR27	BEX4
AK1C3	GPR27	BEX4
OSTCN	GPR27	BEX4
NMD3B	GPR27	BEX4
CDK5	GPR27	BEX4
PPARA	GPR27	BEX4
DRD2	GPR27	BEX4
VGFR2	GPR27	BEX4
CP1A2	GPR27	BEX4
NGF	GPR27	BEX4
GBRA6	GPR27	BEX4
ACHA7	GPR27	BEX4
CP2C9	GPR27	BEX4
TBA1A	GPR27	BEX4
IL2RA	GPR27	BEX4
PPB1	GPR27	BEX4
PD2R	GPR27	BEX4
Q71TU5	GPR27	BEX4
