source	destinations_disconnected_to
ACE	WDR52	BEX4
KAPCA	WDR52	BEX4
NTKL	WDR52	BEX4
CALM	WDR52	BEX4
ACHA4	WDR52	BEX4
ANXA2	WDR52	BEX4
AURKB	WDR52	BEX4
GNAT3	WDR52	BEX4
CA2D1	WDR52	BEX4
CAH4	WDR52	BEX4
AK1C1	WDR52	BEX4
ROCK1	WDR52	BEX4
CHLE	WDR52	BEX4
J3QK85	WDR52	BEX4
ZAP70	WDR52	BEX4
UD14	WDR52	BEX4
S12A2	WDR52	BEX4
EST1A	WDR52	BEX4
VKOR1	WDR52	BEX4
XDH	WDR52	BEX4
ACHB4	WDR52	BEX4
RLP24	WDR52	BEX4
EDN1	WDR52	BEX4
GBRB3	WDR52	BEX4
TKT	WDR52	BEX4
NEU2	WDR52	BEX4
3HAO	WDR52	BEX4
RL10L	WDR52	BEX4
ADA1D	WDR52	BEX4
CANB2	WDR52	BEX4
KAP3	WDR52	BEX4
PANX1	WDR52	BEX4
ST2A1	WDR52	BEX4
UPP2	WDR52	BEX4
AK1D1	WDR52	BEX4
CAC1A	WDR52	BEX4
CUBN	WDR52	BEX4
THA	WDR52	BEX4
TBB5	WDR52	BEX4
CATA	WDR52	BEX4
RL3	WDR52	BEX4
PA2GE	WDR52	BEX4
HRH2	WDR52	BEX4
ATTY	WDR52	BEX4
S29A2	WDR52	BEX4
GBRT	WDR52	BEX4
ACHA3	WDR52	BEX4
CDK6	WDR52	BEX4
5HT7R	WDR52	BEX4
ADRB1	WDR52	BEX4
CP11A	WDR52	BEX4
CSK	WDR52	BEX4
5HT3A	WDR52	BEX4
AT12A	WDR52	BEX4
IOD3	WDR52	BEX4
PGFRA	WDR52	BEX4
A1AG1	WDR52	BEX4
TNFA	WDR52	BEX4
NFAC2	WDR52	BEX4
NOS2	WDR52	BEX4
5HT2B	WDR52	BEX4
HS90A	WDR52	BEX4
LCK	WDR52	BEX4
ADCYA	WDR52	BEX4
HS90B	WDR52	BEX4
ADA2A	WDR52	BEX4
CACP	WDR52	BEX4
RARA	WDR52	BEX4
PYC	WDR52	BEX4
CATL1	WDR52	BEX4
ACHA9	WDR52	BEX4
NH2L1	WDR52	BEX4
AAKB2	WDR52	BEX4
DCXR	WDR52	BEX4
CXCL7	WDR52	BEX4
KCNE1	WDR52	BEX4
B3GT4	WDR52	BEX4
ACES	WDR52	BEX4
SCNNG	WDR52	BEX4
HASP	WDR52	BEX4
MMP3	WDR52	BEX4
MET	WDR52	BEX4
AA2BR	WDR52	BEX4
PDE8A	WDR52	BEX4
5HT2C	WDR52	BEX4
AK1C3	WDR52	BEX4
OSTCN	WDR52	BEX4
NMD3B	WDR52	BEX4
CDK5	WDR52	BEX4
PPARA	WDR52	BEX4
DRD2	WDR52	BEX4
VGFR2	WDR52	BEX4
CP1A2	WDR52	BEX4
NGF	WDR52	BEX4
GBRA6	WDR52	BEX4
ACHA7	WDR52	BEX4
CP2C9	WDR52	BEX4
TBA1A	WDR52	BEX4
IL2RA	WDR52	BEX4
PPB1	WDR52	BEX4
PD2R	WDR52	BEX4
Q71TU5	WDR52	BEX4
DCE1	WDR52	BEX4
GBRG1	WDR52	BEX4
FGFR2	WDR52	BEX4
IMPA1	WDR52	BEX4
ACM2	WDR52	BEX4
IL8	WDR52	BEX4
5HT6R	WDR52	BEX4
KPCT	WDR52	BEX4
AOC1	WDR52	BEX4
PCNA	WDR52	BEX4
KSYK	WDR52	BEX4
CAH9	WDR52	BEX4
RL11	WDR52	BEX4
CACB3	WDR52	BEX4
HMDH	WDR52	BEX4
GBRA4	WDR52	BEX4
KIT	WDR52	BEX4
AOFA	WDR52	BEX4
NEP	WDR52	BEX4
GLYC	WDR52	BEX4
NCOA2	WDR52	BEX4
5HT1E	WDR52	BEX4
TBA4A	WDR52	BEX4
METH	WDR52	BEX4
LDHA	WDR52	BEX4
MK08	WDR52	BEX4
IGHG4	WDR52	BEX4
CP2CJ	WDR52	BEX4
RXRA	WDR52	BEX4
PA2GA	WDR52	BEX4
CP131	WDR52	BEX4
ACACB	WDR52	BEX4
PTHY	WDR52	BEX4
IL10	WDR52	BEX4
CAH2	WDR52	BEX4
OPRD	WDR52	BEX4
AAPK1	WDR52	BEX4
PDPK1	WDR52	BEX4
ADRB3	WDR52	BEX4
C11B1	WDR52	BEX4
GBRP	WDR52	BEX4
ROCK2	WDR52	BEX4
RL8	WDR52	BEX4
ADCY2	WDR52	BEX4
PHOP2	WDR52	BEX4
CAH12	WDR52	BEX4
