source	destinations_disconnected_to
ACE	PRRC1	REEP2
KAPCA	PRRC1	REEP2
NTKL	PRRC1	REEP2
CALM	PRRC1	REEP2
ACHA4	PRRC1	REEP2
ANXA2	PRRC1	REEP2
AURKB	PRRC1	REEP2
GNAT3	PRRC1	REEP2
CA2D1	PRRC1	REEP2
CAH4	PRRC1	REEP2
AK1C1	PRRC1	REEP2
ROCK1	PRRC1	REEP2
CHLE	PRRC1	REEP2
J3QK85	PRRC1	REEP2
ZAP70	PRRC1	REEP2
UD14	PRRC1	REEP2
S12A2	PRRC1	REEP2
EST1A	PRRC1	REEP2
VKOR1	PRRC1	REEP2
XDH	PRRC1	REEP2
ACHB4	PRRC1	REEP2
RLP24	PRRC1	REEP2
EDN1	PRRC1	REEP2
GBRB3	PRRC1	REEP2
TKT	PRRC1	REEP2
NEU2	PRRC1	REEP2
3HAO	PRRC1	REEP2
RL10L	PRRC1	REEP2
ADA1D	PRRC1	REEP2
CANB2	PRRC1	REEP2
KAP3	PRRC1	REEP2
PANX1	PRRC1	REEP2
ST2A1	PRRC1	REEP2
UPP2	PRRC1	REEP2
AK1D1	PRRC1	REEP2
CAC1A	PRRC1	REEP2
CUBN	PRRC1	REEP2
THA	PRRC1	REEP2
TBB5	PRRC1	REEP2
CATA	PRRC1	REEP2
RL3	PRRC1	REEP2
PA2GE	PRRC1	REEP2
HRH2	PRRC1	REEP2
ATTY	PRRC1	REEP2
S29A2	PRRC1	REEP2
GBRT	PRRC1	REEP2
ACHA3	PRRC1	REEP2
CDK6	PRRC1	REEP2
5HT7R	PRRC1	REEP2
ADRB1	PRRC1	REEP2
CP11A	PRRC1	REEP2
CSK	PRRC1	REEP2
5HT3A	PRRC1	REEP2
AT12A	PRRC1	REEP2
IOD3	PRRC1	REEP2
PGFRA	PRRC1	REEP2
A1AG1	PRRC1	REEP2
TNFA	PRRC1	REEP2
NFAC2	PRRC1	REEP2
NOS2	PRRC1	REEP2
5HT2B	PRRC1	REEP2
HS90A	PRRC1	REEP2
LCK	PRRC1	REEP2
ADCYA	PRRC1	REEP2
HS90B	PRRC1	REEP2
ADA2A	PRRC1	REEP2
CACP	PRRC1	REEP2
RARA	PRRC1	REEP2
PYC	PRRC1	REEP2
CATL1	PRRC1	REEP2
ACHA9	PRRC1	REEP2
NH2L1	PRRC1	REEP2
AAKB2	PRRC1	REEP2
DCXR	PRRC1	REEP2
CXCL7	PRRC1	REEP2
KCNE1	PRRC1	REEP2
B3GT4	PRRC1	REEP2
ACES	PRRC1	REEP2
SCNNG	PRRC1	REEP2
HASP	PRRC1	REEP2
MMP3	PRRC1	REEP2
MET	PRRC1	REEP2
AA2BR	PRRC1	REEP2
PDE8A	PRRC1	REEP2
5HT2C	PRRC1	REEP2
AK1C3	PRRC1	REEP2
OSTCN	PRRC1	REEP2
NMD3B	PRRC1	REEP2
CDK5	PRRC1	REEP2
PPARA	PRRC1	REEP2
DRD2	PRRC1	REEP2
VGFR2	PRRC1	REEP2
CP1A2	PRRC1	REEP2
NGF	PRRC1	REEP2
GBRA6	PRRC1	REEP2
ACHA7	PRRC1	REEP2
CP2C9	PRRC1	REEP2
TBA1A	PRRC1	REEP2
IL2RA	PRRC1	REEP2
PPB1	PRRC1	REEP2
PD2R	PRRC1	REEP2
Q71TU5	PRRC1	REEP2
DCE1	PRRC1	REEP2
GBRG1	PRRC1	REEP2
FGFR2	PRRC1	REEP2
IMPA1	PRRC1	REEP2
ACM2	PRRC1	REEP2
IL8	PRRC1	REEP2
5HT6R	PRRC1	REEP2
KPCT	PRRC1	REEP2
AOC1	PRRC1	REEP2
PCNA	PRRC1	REEP2
KSYK	PRRC1	REEP2
CAH9	PRRC1	REEP2
RL11	PRRC1	REEP2
CACB3	PRRC1	REEP2
HMDH	PRRC1	REEP2
GBRA4	PRRC1	REEP2
KIT	PRRC1	REEP2
AOFA	PRRC1	REEP2
NEP	PRRC1	REEP2
GLYC	PRRC1	REEP2
NCOA2	PRRC1	REEP2
5HT1E	PRRC1	REEP2
TBA4A	PRRC1	REEP2
METH	PRRC1	REEP2
LDHA	PRRC1	REEP2
MK08	PRRC1	REEP2
IGHG4	PRRC1	REEP2
CP2CJ	PRRC1	REEP2
RXRA	PRRC1	REEP2
PA2GA	PRRC1	REEP2
CP131	PRRC1	REEP2
ACACB	PRRC1	REEP2
PTHY	PRRC1	REEP2
IL10	PRRC1	REEP2
CAH2	PRRC1	REEP2
OPRD	PRRC1	REEP2
AAPK1	PRRC1	REEP2
PDPK1	PRRC1	REEP2
ADRB3	PRRC1	REEP2
C11B1	PRRC1	REEP2
GBRP	PRRC1	REEP2
ROCK2	PRRC1	REEP2
RL8	PRRC1	REEP2
ADCY2	PRRC1	REEP2
PHOP2	PRRC1	REEP2
CAH12	PRRC1	REEP2
S10A4	PRRC1	REEP2
GRIK1	PRRC1	REEP2
CBG	PRRC1	REEP2
PRGR	PRRC1	REEP2
HCAR2	PRRC1	REEP2
DNMT1	PRRC1	REEP2
PGH2	PRRC1	REEP2
CAC1F	PRRC1	REEP2
ADA2C	PRRC1	REEP2
S15A1	PRRC1	REEP2
ADA1A	PRRC1	REEP2
A1AG2	PRRC1	REEP2
OX1R	PRRC1	REEP2
KCMA1	PRRC1	REEP2
NMDE3	PRRC1	REEP2
HIBCH	PRRC1	REEP2
IPKA	PRRC1	REEP2
S22AI	PRRC1	REEP2
S29A1	PRRC1	REEP2
HDAC1	PRRC1	REEP2
PNPH	PRRC1	REEP2
ADA2B	PRRC1	REEP2
TRFL	PRRC1	REEP2
ALBU	PRRC1	REEP2
FMO3	PRRC1	REEP2
PLK1	PRRC1	REEP2
SGMR1	PRRC1	REEP2
GUAA	PRRC1	REEP2
QOR	PRRC1	REEP2
GCR	PRRC1	REEP2
CATD	PRRC1	REEP2
MIF	PRRC1	REEP2
HPGDS	PRRC1	REEP2
MKNK1	PRRC1	REEP2
P2RY2	PRRC1	REEP2
S12A4	PRRC1	REEP2
EGFR	PRRC1	REEP2
NFKB1	PRRC1	REEP2
PGFRB	PRRC1	REEP2
ANT3	PRRC1	REEP2
GTR1	PRRC1	REEP2
MK10	PRRC1	REEP2
CAMLG	PRRC1	REEP2
HEMH	PRRC1	REEP2
MTRR	PRRC1	REEP2
NQO1	PRRC1	REEP2
ACH10	PRRC1	REEP2
FMO4	PRRC1	REEP2
DRD5	PRRC1	REEP2
TRY1	PRRC1	REEP2
SCNAA	PRRC1	REEP2
GBRG3	PRRC1	REEP2
PDE8B	PRRC1	REEP2
KCNA2	PRRC1	REEP2
IFNA2	PRRC1	REEP2
AA1R	PRRC1	REEP2
MAPK2	PRRC1	REEP2
PK3CD	PRRC1	REEP2
HRH4	PRRC1	REEP2
GBRB1	PRRC1	REEP2
HCN2	PRRC1	REEP2
RL26L	PRRC1	REEP2
DMTA2	PRRC1	REEP2
6PGD	PRRC1	REEP2
GRP78	PRRC1	REEP2
PSIP1	PRRC1	REEP2
AT1A4	PRRC1	REEP2
GLR	PRRC1	REEP2
OPRK	PRRC1	REEP2
ATPB	PRRC1	REEP2
STMN4	PRRC1	REEP2
CACB2	PRRC1	REEP2
NMDZ1	PRRC1	REEP2
SC6A3	PRRC1	REEP2
ST2B1	PRRC1	REEP2
TBG1	PRRC1	REEP2
ESR1	PRRC1	REEP2
CREB1	PRRC1	REEP2
5HT1B	PRRC1	REEP2
ERBB2	PRRC1	REEP2
HDAC7	PRRC1	REEP2
KCC1B	PRRC1	REEP2
TBD	PRRC1	REEP2
TOP2B	PRRC1	REEP2
3BHS1	PRRC1	REEP2
ATP4A	PRRC1	REEP2
LOX5	PRRC1	REEP2
UD3A1	PRRC1	REEP2
BDNF	PRRC1	REEP2
GBRA1	PRRC1	REEP2
FOS	PRRC1	REEP2
SHBG	PRRC1	REEP2
ODP2	PRRC1	REEP2
ABCA1	PRRC1	REEP2
DYR	PRRC1	REEP2
P85A	PRRC1	REEP2
SIR1	PRRC1	REEP2
MTHR	PRRC1	REEP2
ADCL2	PRRC1	REEP2
IBP3	PRRC1	REEP2
DDR1	PRRC1	REEP2
CP46A	PRRC1	REEP2
SCN2A	PRRC1	REEP2
IL4	PRRC1	REEP2
NPS	PRRC1	REEP2
NMDE1	PRRC1	REEP2
AOFB	PRRC1	REEP2
RL13A	PRRC1	REEP2
S22A2	PRRC1	REEP2
CALY	PRRC1	REEP2
S12A5	PRRC1	REEP2
PK3CA	PRRC1	REEP2
PDE4D	PRRC1	REEP2
KIF11	PRRC1	REEP2
NR1I2	PRRC1	REEP2
NISCH	PRRC1	REEP2
NFKB2	PRRC1	REEP2
ITK	PRRC1	REEP2
PPIA	PRRC1	REEP2
MMAA	PRRC1	REEP2
PA24A	PRRC1	REEP2
HYES	PRRC1	REEP2
CP2C8	PRRC1	REEP2
CAC1D	PRRC1	REEP2
SCNNA	PRRC1	REEP2
DRD3	PRRC1	REEP2
IOD1	PRRC1	REEP2
AAKB1	PRRC1	REEP2
ARY2	PRRC1	REEP2
DOPO	PRRC1	REEP2
PDE3A	PRRC1	REEP2
TR10B	PRRC1	REEP2
ADA1B	PRRC1	REEP2
C9JK77	PRRC1	REEP2
MYLK3	PRRC1	REEP2
PDE1B	PRRC1	REEP2
MYH9	PRRC1	REEP2
TRI15	PRRC1	REEP2
HPRT	PRRC1	REEP2
ADRB2	PRRC1	REEP2
LIPL	PRRC1	REEP2
MDR1	PRRC1	REEP2
5HT1A	PRRC1	REEP2
CP19A	PRRC1	REEP2
ARY1	PRRC1	REEP2
5HT2A	PRRC1	REEP2
G6PD	PRRC1	REEP2
PYRD	PRRC1	REEP2
GBRB2	PRRC1	REEP2
IKBA	PRRC1	REEP2
THRB	PRRC1	REEP2
GPX1	PRRC1	REEP2
TNNC2	PRRC1	REEP2
S22AB	PRRC1	REEP2
PDE5A	PRRC1	REEP2
TGFB1	PRRC1	REEP2
TOP2A	PRRC1	REEP2
RL23	PRRC1	REEP2
PDK3	PRRC1	REEP2
EDNRA	PRRC1	REEP2
TF65	PRRC1	REEP2
KAP0	PRRC1	REEP2
PPIF	PRRC1	REEP2
RL15	PRRC1	REEP2
KCNH2	PRRC1	REEP2
PDE4C	PRRC1	REEP2
ABCC8	PRRC1	REEP2
J3KPA4	PRRC1	REEP2
HDAC8	PRRC1	REEP2
GBRD	PRRC1	REEP2
CCKN	PRRC1	REEP2
ADCY5	PRRC1	REEP2
ATPA	PRRC1	REEP2
ATPG	PRRC1	REEP2
CAC1G	PRRC1	REEP2
LDHB	PRRC1	REEP2
JUN	PRRC1	REEP2
CSF1R	PRRC1	REEP2
UD19	PRRC1	REEP2
ATF6A	PRRC1	REEP2
RL19	PRRC1	REEP2
ST17B	PRRC1	REEP2
ABL1	PRRC1	REEP2
PHOP1	PRRC1	REEP2
SC6A4	PRRC1	REEP2
S22A6	PRRC1	REEP2
GRIK2	PRRC1	REEP2
ACM3	PRRC1	REEP2
RYR1	PRRC1	REEP2
S23IP	PRRC1	REEP2
CRBN	PRRC1	REEP2
MUTA	PRRC1	REEP2
ARGI1	PRRC1	REEP2
AA3R	PRRC1	REEP2
GBRA5	PRRC1	REEP2
CAH6	PRRC1	REEP2
FAK1	PRRC1	REEP2
SCNND	PRRC1	REEP2
CASP8	PRRC1	REEP2
SYRC	PRRC1	REEP2
CP3A4	PRRC1	REEP2
A4	PRRC1	REEP2
MRP1	PRRC1	REEP2
KCNN4	PRRC1	REEP2
PDE7A	PRRC1	REEP2
SCN4A	PRRC1	REEP2
CACB1	PRRC1	REEP2
DHI1	PRRC1	REEP2
PDIA1	PRRC1	REEP2
LRP2	PRRC1	REEP2
ESR2	PRRC1	REEP2
SCNNB	PRRC1	REEP2
NMDE4	PRRC1	REEP2
TY3H	PRRC1	REEP2
SOAT1	PRRC1	REEP2
NMD3A	PRRC1	REEP2
ASM	PRRC1	REEP2
S12A1	PRRC1	REEP2
CP1A1	PRRC1	REEP2
INSR2	PRRC1	REEP2
NCOA1	PRRC1	REEP2
TBE	PRRC1	REEP2
ITAL	PRRC1	REEP2
PPARG	PRRC1	REEP2
GSK3B	PRRC1	REEP2
CAC1I	PRRC1	REEP2
THB	PRRC1	REEP2
KLK3	PRRC1	REEP2
GBRA2	PRRC1	REEP2
TBB4B	PRRC1	REEP2
DRD4	PRRC1	REEP2
CLIC1	PRRC1	REEP2
