source	destinations_disconnected_to
ACE	COQ3	GKN1
KAPCA	COQ3	GKN1
NTKL	COQ3	GKN1
CALM	COQ3	GKN1
ACHA4	COQ3	GKN1
ANXA2	COQ3	GKN1
AURKB	COQ3	GKN1
GNAT3	COQ3	GKN1
CA2D1	COQ3	GKN1
CAH4	COQ3	GKN1
AK1C1	COQ3	GKN1
ROCK1	COQ3	GKN1
CHLE	COQ3	GKN1
J3QK85	COQ3	GKN1
ZAP70	COQ3	GKN1
UD14	COQ3	GKN1
S12A2	COQ3	GKN1
EST1A	COQ3	GKN1
VKOR1	COQ3	GKN1
XDH	COQ3	GKN1
ACHB4	COQ3	GKN1
RLP24	COQ3	GKN1
EDN1	COQ3	GKN1
GBRB3	COQ3	GKN1
TKT	COQ3	GKN1
NEU2	COQ3	GKN1
3HAO	COQ3	GKN1
RL10L	COQ3	GKN1
ADA1D	COQ3	GKN1
CANB2	COQ3	GKN1
KAP3	COQ3	GKN1
PANX1	COQ3	GKN1
ST2A1	COQ3	GKN1
UPP2	COQ3	GKN1
AK1D1	COQ3	GKN1
CAC1A	COQ3	GKN1
CUBN	COQ3	GKN1
THA	COQ3	GKN1
TBB5	COQ3	GKN1
CATA	COQ3	GKN1
RL3	COQ3	GKN1
PA2GE	COQ3	GKN1
HRH2	COQ3	GKN1
ATTY	COQ3	GKN1
S29A2	COQ3	GKN1
GBRT	COQ3	GKN1
ACHA3	COQ3	GKN1
CDK6	COQ3	GKN1
5HT7R	COQ3	GKN1
ADRB1	COQ3	GKN1
CP11A	COQ3	GKN1
CSK	COQ3	GKN1
5HT3A	COQ3	GKN1
AT12A	COQ3	GKN1
IOD3	COQ3	GKN1
PGFRA	COQ3	GKN1
A1AG1	COQ3	GKN1
TNFA	COQ3	GKN1
NFAC2	COQ3	GKN1
NOS2	COQ3	GKN1
5HT2B	COQ3	GKN1
HS90A	COQ3	GKN1
LCK	COQ3	GKN1
ADCYA	COQ3	GKN1
HS90B	COQ3	GKN1
ADA2A	COQ3	GKN1
CACP	COQ3	GKN1
RARA	COQ3	GKN1
PYC	COQ3	GKN1
CATL1	COQ3	GKN1
ACHA9	COQ3	GKN1
NH2L1	COQ3	GKN1
AAKB2	COQ3	GKN1
DCXR	COQ3	GKN1
CXCL7	COQ3	GKN1
KCNE1	COQ3	GKN1
B3GT4	COQ3	GKN1
ACES	COQ3	GKN1
SCNNG	COQ3	GKN1
HASP	COQ3	GKN1
MMP3	COQ3	GKN1
MET	COQ3	GKN1
AA2BR	COQ3	GKN1
PDE8A	COQ3	GKN1
5HT2C	COQ3	GKN1
AK1C3	COQ3	GKN1
OSTCN	COQ3	GKN1
NMD3B	COQ3	GKN1
CDK5	COQ3	GKN1
PPARA	COQ3	GKN1
DRD2	COQ3	GKN1
VGFR2	COQ3	GKN1
CP1A2	COQ3	GKN1
NGF	COQ3	GKN1
GBRA6	COQ3	GKN1
ACHA7	COQ3	GKN1
CP2C9	COQ3	GKN1
TBA1A	COQ3	GKN1
IL2RA	COQ3	GKN1
PPB1	COQ3	GKN1
PD2R	COQ3	GKN1
Q71TU5	COQ3	GKN1
DCE1	COQ3	GKN1
GBRG1	COQ3	GKN1
FGFR2	COQ3	GKN1
IMPA1	COQ3	GKN1
ACM2	COQ3	GKN1
IL8	COQ3	GKN1
5HT6R	COQ3	GKN1
KPCT	COQ3	GKN1
AOC1	COQ3	GKN1
PCNA	COQ3	GKN1
KSYK	COQ3	GKN1
CAH9	COQ3	GKN1
RL11	COQ3	GKN1
CACB3	COQ3	GKN1
HMDH	COQ3	GKN1
GBRA4	COQ3	GKN1
KIT	COQ3	GKN1
AOFA	COQ3	GKN1
NEP	COQ3	GKN1
GLYC	COQ3	GKN1
NCOA2	COQ3	GKN1
5HT1E	COQ3	GKN1
TBA4A	COQ3	GKN1
METH	COQ3	GKN1
LDHA	COQ3	GKN1
MK08	COQ3	GKN1
IGHG4	COQ3	GKN1
CP2CJ	COQ3	GKN1
RXRA	COQ3	GKN1
PA2GA	COQ3	GKN1
CP131	COQ3	GKN1
ACACB	COQ3	GKN1
PTHY	COQ3	GKN1
IL10	COQ3	GKN1
CAH2	COQ3	GKN1
OPRD	COQ3	GKN1
AAPK1	COQ3	GKN1
PDPK1	COQ3	GKN1
ADRB3	COQ3	GKN1
C11B1	COQ3	GKN1
GBRP	COQ3	GKN1
ROCK2	COQ3	GKN1
RL8	COQ3	GKN1
ADCY2	COQ3	GKN1
PHOP2	COQ3	GKN1
CAH12	COQ3	GKN1
S10A4	COQ3	GKN1
GRIK1	COQ3	GKN1
CBG	COQ3	GKN1
PRGR	COQ3	GKN1
HCAR2	COQ3	GKN1
DNMT1	COQ3	GKN1
PGH2	COQ3	GKN1
CAC1F	COQ3	GKN1
ADA2C	COQ3	GKN1
S15A1	COQ3	GKN1
ADA1A	COQ3	GKN1
A1AG2	COQ3	GKN1
OX1R	COQ3	GKN1
KCMA1	COQ3	GKN1
NMDE3	COQ3	GKN1
HIBCH	COQ3	GKN1
IPKA	COQ3	GKN1
S22AI	COQ3	GKN1
S29A1	COQ3	GKN1
HDAC1	COQ3	GKN1
PNPH	COQ3	GKN1
ADA2B	COQ3	GKN1
TRFL	COQ3	GKN1
ALBU	COQ3	GKN1
FMO3	COQ3	GKN1
PLK1	COQ3	GKN1
SGMR1	COQ3	GKN1
GUAA	COQ3	GKN1
QOR	COQ3	GKN1
GCR	COQ3	GKN1
CATD	COQ3	GKN1
MIF	COQ3	GKN1
HPGDS	COQ3	GKN1
MKNK1	COQ3	GKN1
P2RY2	COQ3	GKN1
S12A4	COQ3	GKN1
EGFR	COQ3	GKN1
NFKB1	COQ3	GKN1
PGFRB	COQ3	GKN1
ANT3	COQ3	GKN1
GTR1	COQ3	GKN1
MK10	COQ3	GKN1
CAMLG	COQ3	GKN1
HEMH	COQ3	GKN1
MTRR	COQ3	GKN1
NQO1	COQ3	GKN1
ACH10	COQ3	GKN1
FMO4	COQ3	GKN1
DRD5	COQ3	GKN1
TRY1	COQ3	GKN1
SCNAA	COQ3	GKN1
GBRG3	COQ3	GKN1
PDE8B	COQ3	GKN1
KCNA2	COQ3	GKN1
IFNA2	COQ3	GKN1
AA1R	COQ3	GKN1
MAPK2	COQ3	GKN1
PK3CD	COQ3	GKN1
HRH4	COQ3	GKN1
GBRB1	COQ3	GKN1
