source	destinations_disconnected_to
ACE	ABCB8	MKRN2
KAPCA	ABCB8	MKRN2
NTKL	ABCB8	MKRN2
CALM	ABCB8	MKRN2
ACHA4	ABCB8	MKRN2
ANXA2	ABCB8	MKRN2
AURKB	ABCB8	MKRN2
GNAT3	ABCB8	MKRN2
CA2D1	ABCB8	MKRN2
CAH4	ABCB8	MKRN2
AK1C1	ABCB8	MKRN2
ROCK1	ABCB8	MKRN2
CHLE	ABCB8	MKRN2
J3QK85	ABCB8	MKRN2
ZAP70	ABCB8	MKRN2
UD14	ABCB8	MKRN2
S12A2	ABCB8	MKRN2
EST1A	ABCB8	MKRN2
VKOR1	ABCB8	MKRN2
XDH	ABCB8	MKRN2
ACHB4	ABCB8	MKRN2
RLP24	ABCB8	MKRN2
EDN1	ABCB8	MKRN2
GBRB3	ABCB8	MKRN2
TKT	ABCB8	MKRN2
NEU2	ABCB8	MKRN2
3HAO	ABCB8	MKRN2
RL10L	ABCB8	MKRN2
ADA1D	ABCB8	MKRN2
CANB2	ABCB8	MKRN2
KAP3	ABCB8	MKRN2
PANX1	ABCB8	MKRN2
ST2A1	ABCB8	MKRN2
UPP2	ABCB8	MKRN2
AK1D1	ABCB8	MKRN2
CAC1A	ABCB8	MKRN2
CUBN	ABCB8	MKRN2
THA	ABCB8	MKRN2
TBB5	ABCB8	MKRN2
CATA	ABCB8	MKRN2
RL3	ABCB8	MKRN2
PA2GE	ABCB8	MKRN2
HRH2	ABCB8	MKRN2
ATTY	ABCB8	MKRN2
S29A2	ABCB8	MKRN2
GBRT	ABCB8	MKRN2
ACHA3	ABCB8	MKRN2
CDK6	ABCB8	MKRN2
5HT7R	ABCB8	MKRN2
ADRB1	ABCB8	MKRN2
CP11A	ABCB8	MKRN2
CSK	ABCB8	MKRN2
5HT3A	ABCB8	MKRN2
AT12A	ABCB8	MKRN2
IOD3	ABCB8	MKRN2
PGFRA	ABCB8	MKRN2
A1AG1	ABCB8	MKRN2
TNFA	ABCB8	MKRN2
NFAC2	ABCB8	MKRN2
NOS2	ABCB8	MKRN2
5HT2B	ABCB8	MKRN2
HS90A	ABCB8	MKRN2
LCK	ABCB8	MKRN2
ADCYA	ABCB8	MKRN2
HS90B	ABCB8	MKRN2
ADA2A	ABCB8	MKRN2
CACP	ABCB8	MKRN2
RARA	ABCB8	MKRN2
PYC	ABCB8	MKRN2
CATL1	ABCB8	MKRN2
ACHA9	ABCB8	MKRN2
NH2L1	ABCB8	MKRN2
AAKB2	ABCB8	MKRN2
DCXR	ABCB8	MKRN2
CXCL7	ABCB8	MKRN2
KCNE1	ABCB8	MKRN2
B3GT4	ABCB8	MKRN2
ACES	ABCB8	MKRN2
SCNNG	ABCB8	MKRN2
HASP	ABCB8	MKRN2
MMP3	ABCB8	MKRN2
MET	ABCB8	MKRN2
AA2BR	ABCB8	MKRN2
PDE8A	ABCB8	MKRN2
5HT2C	ABCB8	MKRN2
AK1C3	ABCB8	MKRN2
OSTCN	ABCB8	MKRN2
NMD3B	ABCB8	MKRN2
CDK5	ABCB8	MKRN2
PPARA	ABCB8	MKRN2
DRD2	ABCB8	MKRN2
VGFR2	ABCB8	MKRN2
CP1A2	ABCB8	MKRN2
NGF	ABCB8	MKRN2
GBRA6	ABCB8	MKRN2
ACHA7	ABCB8	MKRN2
CP2C9	ABCB8	MKRN2
TBA1A	ABCB8	MKRN2
IL2RA	ABCB8	MKRN2
PPB1	ABCB8	MKRN2
PD2R	ABCB8	MKRN2
Q71TU5	ABCB8	MKRN2
DCE1	ABCB8	MKRN2
GBRG1	ABCB8	MKRN2
FGFR2	ABCB8	MKRN2
IMPA1	ABCB8	MKRN2
ACM2	ABCB8	MKRN2
IL8	ABCB8	MKRN2
5HT6R	ABCB8	MKRN2
KPCT	ABCB8	MKRN2
AOC1	ABCB8	MKRN2
PCNA	ABCB8	MKRN2
KSYK	ABCB8	MKRN2
CAH9	ABCB8	MKRN2
RL11	ABCB8	MKRN2
CACB3	ABCB8	MKRN2
HMDH	ABCB8	MKRN2
GBRA4	ABCB8	MKRN2
KIT	ABCB8	MKRN2
AOFA	ABCB8	MKRN2
NEP	ABCB8	MKRN2
GLYC	ABCB8	MKRN2
NCOA2	ABCB8	MKRN2
5HT1E	ABCB8	MKRN2
TBA4A	ABCB8	MKRN2
METH	ABCB8	MKRN2
LDHA	ABCB8	MKRN2
MK08	ABCB8	MKRN2
IGHG4	ABCB8	MKRN2
CP2CJ	ABCB8	MKRN2
RXRA	ABCB8	MKRN2
PA2GA	ABCB8	MKRN2
CP131	ABCB8	MKRN2
ACACB	ABCB8	MKRN2
PTHY	ABCB8	MKRN2
IL10	ABCB8	MKRN2
CAH2	ABCB8	MKRN2
OPRD	ABCB8	MKRN2
AAPK1	ABCB8	MKRN2
PDPK1	ABCB8	MKRN2
ADRB3	ABCB8	MKRN2
C11B1	ABCB8	MKRN2
GBRP	ABCB8	MKRN2
ROCK2	ABCB8	MKRN2
RL8	ABCB8	MKRN2
ADCY2	ABCB8	MKRN2
PHOP2	ABCB8	MKRN2
CAH12	ABCB8	MKRN2
S10A4	ABCB8	MKRN2
GRIK1	ABCB8	MKRN2
CBG	ABCB8	MKRN2
PRGR	ABCB8	MKRN2
HCAR2	ABCB8	MKRN2
DNMT1	ABCB8	MKRN2
PGH2	ABCB8	MKRN2
CAC1F	ABCB8	MKRN2
ADA2C	ABCB8	MKRN2
S15A1	ABCB8	MKRN2
ADA1A	ABCB8	MKRN2
A1AG2	ABCB8	MKRN2
OX1R	ABCB8	MKRN2
KCMA1	ABCB8	MKRN2
NMDE3	ABCB8	MKRN2
HIBCH	ABCB8	MKRN2
IPKA	ABCB8	MKRN2
S22AI	ABCB8	MKRN2
S29A1	ABCB8	MKRN2
HDAC1	ABCB8	MKRN2
PNPH	ABCB8	MKRN2
ADA2B	ABCB8	MKRN2
TRFL	ABCB8	MKRN2
ALBU	ABCB8	MKRN2
FMO3	ABCB8	MKRN2
PLK1	ABCB8	MKRN2
SGMR1	ABCB8	MKRN2
GUAA	ABCB8	MKRN2
QOR	ABCB8	MKRN2
GCR	ABCB8	MKRN2
CATD	ABCB8	MKRN2
MIF	ABCB8	MKRN2
HPGDS	ABCB8	MKRN2
MKNK1	ABCB8	MKRN2
P2RY2	ABCB8	MKRN2
S12A4	ABCB8	MKRN2
EGFR	ABCB8	MKRN2
NFKB1	ABCB8	MKRN2
PGFRB	ABCB8	MKRN2
ANT3	ABCB8	MKRN2
GTR1	ABCB8	MKRN2
MK10	ABCB8	MKRN2
CAMLG	ABCB8	MKRN2
HEMH	ABCB8	MKRN2
MTRR	ABCB8	MKRN2
NQO1	ABCB8	MKRN2
ACH10	ABCB8	MKRN2
FMO4	ABCB8	MKRN2
DRD5	ABCB8	MKRN2
TRY1	ABCB8	MKRN2
SCNAA	ABCB8	MKRN2
GBRG3	ABCB8	MKRN2
PDE8B	ABCB8	MKRN2
KCNA2	ABCB8	MKRN2
IFNA2	ABCB8	MKRN2
AA1R	ABCB8	MKRN2
MAPK2	ABCB8	MKRN2
PK3CD	ABCB8	MKRN2
HRH4	ABCB8	MKRN2
GBRB1	ABCB8	MKRN2
HCN2	ABCB8	MKRN2
RL26L	ABCB8	MKRN2
DMTA2	ABCB8	MKRN2
6PGD	ABCB8	MKRN2
GRP78	ABCB8	MKRN2
PSIP1	ABCB8	MKRN2
AT1A4	ABCB8	MKRN2
GLR	ABCB8	MKRN2
OPRK	ABCB8	MKRN2
ATPB	ABCB8	MKRN2
STMN4	ABCB8	MKRN2
CACB2	ABCB8	MKRN2
NMDZ1	ABCB8	MKRN2
SC6A3	ABCB8	MKRN2
ST2B1	ABCB8	MKRN2
TBG1	ABCB8	MKRN2
ESR1	ABCB8	MKRN2
CREB1	ABCB8	MKRN2
5HT1B	ABCB8	MKRN2
ERBB2	ABCB8	MKRN2
HDAC7	ABCB8	MKRN2
KCC1B	ABCB8	MKRN2
TBD	ABCB8	MKRN2
TOP2B	ABCB8	MKRN2
