source	destinations_disconnected_to
ACE	CTSL2	GPR20
KAPCA	CTSL2	GPR20
NTKL	CTSL2	GPR20
CALM	CTSL2	GPR20
ACHA4	CTSL2	GPR20
ANXA2	CTSL2	GPR20
AURKB	CTSL2	GPR20
GNAT3	CTSL2	GPR20
CA2D1	CTSL2	GPR20
CAH4	CTSL2	GPR20
AK1C1	CTSL2	GPR20
ROCK1	CTSL2	GPR20
CHLE	CTSL2	GPR20
J3QK85	CTSL2	GPR20
ZAP70	CTSL2	GPR20
UD14	CTSL2	GPR20
S12A2	CTSL2	GPR20
EST1A	CTSL2	GPR20
VKOR1	CTSL2	GPR20
XDH	CTSL2	GPR20
ACHB4	CTSL2	GPR20
RLP24	CTSL2	GPR20
EDN1	CTSL2	GPR20
GBRB3	CTSL2	GPR20
TKT	CTSL2	GPR20
NEU2	CTSL2	GPR20
3HAO	CTSL2	GPR20
RL10L	CTSL2	GPR20
ADA1D	CTSL2	GPR20
CANB2	CTSL2	GPR20
KAP3	CTSL2	GPR20
PANX1	CTSL2	GPR20
ST2A1	CTSL2	GPR20
UPP2	CTSL2	GPR20
AK1D1	CTSL2	GPR20
CAC1A	CTSL2	GPR20
CUBN	CTSL2	GPR20
THA	CTSL2	GPR20
TBB5	CTSL2	GPR20
CATA	CTSL2	GPR20
RL3	CTSL2	GPR20
PA2GE	CTSL2	GPR20
HRH2	CTSL2	GPR20
ATTY	CTSL2	GPR20
S29A2	CTSL2	GPR20
GBRT	CTSL2	GPR20
ACHA3	CTSL2	GPR20
CDK6	CTSL2	GPR20
5HT7R	CTSL2	GPR20
ADRB1	CTSL2	GPR20
CP11A	CTSL2	GPR20
CSK	CTSL2	GPR20
5HT3A	CTSL2	GPR20
AT12A	CTSL2	GPR20
IOD3	CTSL2	GPR20
PGFRA	CTSL2	GPR20
A1AG1	CTSL2	GPR20
TNFA	CTSL2	GPR20
NFAC2	CTSL2	GPR20
NOS2	CTSL2	GPR20
5HT2B	CTSL2	GPR20
HS90A	CTSL2	GPR20
LCK	CTSL2	GPR20
