source	destinations_disconnected_to
ACE	OCEL1	ULK4	DHRS7	BRD9
KAPCA	OCEL1	ULK4	DHRS7	BRD9
NTKL	OCEL1	ULK4	DHRS7	BRD9
CALM	OCEL1	ULK4	DHRS7	BRD9
ACHA4	OCEL1	ULK4	DHRS7	BRD9
ANXA2	OCEL1	ULK4	DHRS7	BRD9
AURKB	OCEL1	ULK4	DHRS7	BRD9
GNAT3	OCEL1	ULK4	DHRS7	BRD9
CA2D1	OCEL1	ULK4	DHRS7	BRD9
CAH4	OCEL1	ULK4	DHRS7	BRD9
AK1C1	OCEL1	ULK4	DHRS7	BRD9
ROCK1	OCEL1	ULK4	DHRS7	BRD9
CHLE	OCEL1	ULK4	DHRS7	BRD9
J3QK85	OCEL1	ULK4	DHRS7	BRD9
ZAP70	OCEL1	ULK4	DHRS7	BRD9
UD14	OCEL1	ULK4	DHRS7	BRD9
S12A2	OCEL1	ULK4	DHRS7	BRD9
EST1A	OCEL1	ULK4	DHRS7	BRD9
VKOR1	OCEL1	ULK4	DHRS7	BRD9
XDH	OCEL1	ULK4	DHRS7	BRD9
ACHB4	OCEL1	ULK4	DHRS7	BRD9
RLP24	OCEL1	ULK4	DHRS7	BRD9
EDN1	OCEL1	ULK4	DHRS7	BRD9
GBRB3	OCEL1	ULK4	DHRS7	BRD9
TKT	OCEL1	ULK4	DHRS7	BRD9
NEU2	OCEL1	ULK4	DHRS7	BRD9
3HAO	OCEL1	ULK4	DHRS7	BRD9
RL10L	OCEL1	ULK4	DHRS7	BRD9
ADA1D	OCEL1	ULK4	DHRS7	BRD9
CANB2	OCEL1	ULK4	DHRS7	BRD9
KAP3	OCEL1	ULK4	DHRS7	BRD9
PANX1	OCEL1	ULK4	DHRS7	BRD9
ST2A1	OCEL1	ULK4	DHRS7	BRD9
UPP2	OCEL1	ULK4	DHRS7	BRD9
AK1D1	OCEL1	ULK4	DHRS7	BRD9
CAC1A	OCEL1	ULK4	DHRS7	BRD9
CUBN	OCEL1	ULK4	DHRS7	BRD9
THA	OCEL1	ULK4	DHRS7	BRD9
TBB5	OCEL1	ULK4	DHRS7	BRD9
CATA	OCEL1	ULK4	DHRS7	BRD9
RL3	OCEL1	ULK4	DHRS7	BRD9
PA2GE	OCEL1	ULK4	DHRS7	BRD9
HRH2	OCEL1	ULK4	DHRS7	BRD9
ATTY	OCEL1	ULK4	DHRS7	BRD9
S29A2	OCEL1	ULK4	DHRS7	BRD9
GBRT	OCEL1	ULK4	DHRS7	BRD9
ACHA3	OCEL1	ULK4	DHRS7	BRD9
CDK6	OCEL1	ULK4	DHRS7	BRD9
5HT7R	OCEL1	ULK4	DHRS7	BRD9
ADRB1	OCEL1	ULK4	DHRS7	BRD9
CP11A	OCEL1	ULK4	DHRS7	BRD9
CSK	OCEL1	ULK4	DHRS7	BRD9
5HT3A	OCEL1	ULK4	DHRS7	BRD9
AT12A	OCEL1	ULK4	DHRS7	BRD9
IOD3	OCEL1	ULK4	DHRS7	BRD9
PGFRA	OCEL1	ULK4	DHRS7	BRD9
A1AG1	OCEL1	ULK4	DHRS7	BRD9
TNFA	OCEL1	ULK4	DHRS7	BRD9
NFAC2	OCEL1	ULK4	DHRS7	BRD9
NOS2	OCEL1	ULK4	DHRS7	BRD9
5HT2B	OCEL1	ULK4	DHRS7	BRD9
HS90A	OCEL1	ULK4	DHRS7	BRD9
LCK	OCEL1	ULK4	DHRS7	BRD9
ADCYA	OCEL1	ULK4	DHRS7	BRD9
HS90B	OCEL1	ULK4	DHRS7	BRD9
ADA2A	OCEL1	ULK4	DHRS7	BRD9
CACP	OCEL1	ULK4	DHRS7	BRD9
RARA	OCEL1	ULK4	DHRS7	BRD9
PYC	OCEL1	ULK4	DHRS7	BRD9
CATL1	OCEL1	ULK4	DHRS7	BRD9
ACHA9	OCEL1	ULK4	DHRS7	BRD9
NH2L1	OCEL1	ULK4	DHRS7	BRD9
AAKB2	OCEL1	ULK4	DHRS7	BRD9
DCXR	OCEL1	ULK4	DHRS7	BRD9
CXCL7	OCEL1	ULK4	DHRS7	BRD9
KCNE1	OCEL1	ULK4	DHRS7	BRD9
B3GT4	OCEL1	ULK4	DHRS7	BRD9
ACES	OCEL1	ULK4	DHRS7	BRD9
SCNNG	OCEL1	ULK4	DHRS7	BRD9
HASP	OCEL1	ULK4	DHRS7	BRD9
MMP3	OCEL1	ULK4	DHRS7	BRD9
MET	OCEL1	ULK4	DHRS7	BRD9
AA2BR	OCEL1	ULK4	DHRS7	BRD9
PDE8A	OCEL1	ULK4	DHRS7	BRD9
5HT2C	OCEL1	ULK4	DHRS7	BRD9
AK1C3	OCEL1	ULK4	DHRS7	BRD9
OSTCN	OCEL1	ULK4	DHRS7	BRD9
NMD3B	OCEL1	ULK4	DHRS7	BRD9
CDK5	OCEL1	ULK4	DHRS7	BRD9
PPARA	OCEL1	ULK4	DHRS7	BRD9
DRD2	OCEL1	ULK4	DHRS7	BRD9
VGFR2	OCEL1	ULK4	DHRS7	BRD9
CP1A2	OCEL1	ULK4	DHRS7	BRD9
NGF	OCEL1	ULK4	DHRS7	BRD9
GBRA6	OCEL1	ULK4	DHRS7	BRD9
ACHA7	OCEL1	ULK4	DHRS7	BRD9
CP2C9	OCEL1	ULK4	DHRS7	BRD9
TBA1A	OCEL1	ULK4	DHRS7	BRD9
IL2RA	OCEL1	ULK4	DHRS7	BRD9
PPB1	OCEL1	ULK4	DHRS7	BRD9
PD2R	OCEL1	ULK4	DHRS7	BRD9
Q71TU5	OCEL1	ULK4	DHRS7	BRD9
DCE1	OCEL1	ULK4	DHRS7	BRD9
GBRG1	OCEL1	ULK4	DHRS7	BRD9
FGFR2	OCEL1	ULK4	DHRS7	BRD9
IMPA1	OCEL1	ULK4	DHRS7	BRD9
ACM2	OCEL1	ULK4	DHRS7	BRD9
IL8	OCEL1	ULK4	DHRS7	BRD9
5HT6R	OCEL1	ULK4	DHRS7	BRD9
KPCT	OCEL1	ULK4	DHRS7	BRD9
AOC1	OCEL1	ULK4	DHRS7	BRD9
