source	destinations_disconnected_to
ACE	UFSP2	PXDC1
KAPCA	UFSP2	PXDC1
NTKL	UFSP2	PXDC1
CALM	UFSP2	PXDC1
ACHA4	UFSP2	PXDC1
ANXA2	UFSP2	PXDC1
AURKB	UFSP2	PXDC1
GNAT3	UFSP2	PXDC1
CA2D1	UFSP2	PXDC1
CAH4	UFSP2	PXDC1
AK1C1	UFSP2	PXDC1
ROCK1	UFSP2	PXDC1
CHLE	UFSP2	PXDC1
J3QK85	UFSP2	PXDC1
ZAP70	UFSP2	PXDC1
UD14	UFSP2	PXDC1
S12A2	UFSP2	PXDC1
EST1A	UFSP2	PXDC1
VKOR1	UFSP2	PXDC1
XDH	UFSP2	PXDC1
ACHB4	UFSP2	PXDC1
RLP24	UFSP2	PXDC1
EDN1	UFSP2	PXDC1
GBRB3	UFSP2	PXDC1
TKT	UFSP2	PXDC1
NEU2	UFSP2	PXDC1
3HAO	UFSP2	PXDC1
RL10L	UFSP2	PXDC1
ADA1D	UFSP2	PXDC1
CANB2	UFSP2	PXDC1
KAP3	UFSP2	PXDC1
PANX1	UFSP2	PXDC1
ST2A1	UFSP2	PXDC1
UPP2	UFSP2	PXDC1
AK1D1	UFSP2	PXDC1
CAC1A	UFSP2	PXDC1
CUBN	UFSP2	PXDC1
THA	UFSP2	PXDC1
TBB5	UFSP2	PXDC1
CATA	UFSP2	PXDC1
RL3	UFSP2	PXDC1
PA2GE	UFSP2	PXDC1
HRH2	UFSP2	PXDC1
ATTY	UFSP2	PXDC1
S29A2	UFSP2	PXDC1
GBRT	UFSP2	PXDC1
ACHA3	UFSP2	PXDC1
CDK6	UFSP2	PXDC1
5HT7R	UFSP2	PXDC1
ADRB1	UFSP2	PXDC1
CP11A	UFSP2	PXDC1
CSK	UFSP2	PXDC1
5HT3A	UFSP2	PXDC1
AT12A	UFSP2	PXDC1
IOD3	UFSP2	PXDC1
PGFRA	UFSP2	PXDC1
A1AG1	UFSP2	PXDC1
TNFA	UFSP2	PXDC1
NFAC2	UFSP2	PXDC1
NOS2	UFSP2	PXDC1
5HT2B	UFSP2	PXDC1
HS90A	UFSP2	PXDC1
LCK	UFSP2	PXDC1
ADCYA	UFSP2	PXDC1
HS90B	UFSP2	PXDC1
ADA2A	UFSP2	PXDC1
CACP	UFSP2	PXDC1
RARA	UFSP2	PXDC1
PYC	UFSP2	PXDC1
CATL1	UFSP2	PXDC1
ACHA9	UFSP2	PXDC1
NH2L1	UFSP2	PXDC1
AAKB2	UFSP2	PXDC1
DCXR	UFSP2	PXDC1
CXCL7	UFSP2	PXDC1
KCNE1	UFSP2	PXDC1
B3GT4	UFSP2	PXDC1
ACES	UFSP2	PXDC1
SCNNG	UFSP2	PXDC1
HASP	UFSP2	PXDC1
MMP3	UFSP2	PXDC1
MET	UFSP2	PXDC1
AA2BR	UFSP2	PXDC1
