source	destinations_disconnected_to
ACE	GPR20	PTCD2
KAPCA	GPR20	PTCD2
NTKL	GPR20	PTCD2
CALM	GPR20	PTCD2
ACHA4	GPR20	PTCD2
ANXA2	GPR20	PTCD2
AURKB	GPR20	PTCD2
GNAT3	GPR20	PTCD2
CA2D1	GPR20	PTCD2
CAH4	GPR20	PTCD2
AK1C1	GPR20	PTCD2
ROCK1	GPR20	PTCD2
CHLE	GPR20	PTCD2
J3QK85	GPR20	PTCD2
ZAP70	GPR20	PTCD2
UD14	GPR20	PTCD2
S12A2	GPR20	PTCD2
EST1A	GPR20	PTCD2
VKOR1	GPR20	PTCD2
XDH	GPR20	PTCD2
ACHB4	GPR20	PTCD2
RLP24	GPR20	PTCD2
EDN1	GPR20	PTCD2
GBRB3	GPR20	PTCD2
TKT	GPR20	PTCD2
NEU2	GPR20	PTCD2
3HAO	GPR20	PTCD2
RL10L	GPR20	PTCD2
ADA1D	GPR20	PTCD2
CANB2	GPR20	PTCD2
KAP3	GPR20	PTCD2
PANX1	GPR20	PTCD2
ST2A1	GPR20	PTCD2
UPP2	GPR20	PTCD2
AK1D1	GPR20	PTCD2
CAC1A	GPR20	PTCD2
CUBN	GPR20	PTCD2
THA	GPR20	PTCD2
TBB5	GPR20	PTCD2
CATA	GPR20	PTCD2
RL3	GPR20	PTCD2
PA2GE	GPR20	PTCD2
HRH2	GPR20	PTCD2
ATTY	GPR20	PTCD2
S29A2	GPR20	PTCD2
GBRT	GPR20	PTCD2
ACHA3	GPR20	PTCD2
CDK6	GPR20	PTCD2
5HT7R	GPR20	PTCD2
ADRB1	GPR20	PTCD2
CP11A	GPR20	PTCD2
CSK	GPR20	PTCD2
5HT3A	GPR20	PTCD2
AT12A	GPR20	PTCD2
IOD3	GPR20	PTCD2
PGFRA	GPR20	PTCD2
A1AG1	GPR20	PTCD2
TNFA	GPR20	PTCD2
NFAC2	GPR20	PTCD2
NOS2	GPR20	PTCD2
5HT2B	GPR20	PTCD2
HS90A	GPR20	PTCD2
LCK	GPR20	PTCD2
ADCYA	GPR20	PTCD2
HS90B	GPR20	PTCD2
ADA2A	GPR20	PTCD2
CACP	GPR20	PTCD2
RARA	GPR20	PTCD2
PYC	GPR20	PTCD2
CATL1	GPR20	PTCD2
ACHA9	GPR20	PTCD2
NH2L1	GPR20	PTCD2
AAKB2	GPR20	PTCD2
DCXR	GPR20	PTCD2
CXCL7	GPR20	PTCD2
KCNE1	GPR20	PTCD2
B3GT4	GPR20	PTCD2
ACES	GPR20	PTCD2
SCNNG	GPR20	PTCD2
HASP	GPR20	PTCD2
MMP3	GPR20	PTCD2
MET	GPR20	PTCD2
AA2BR	GPR20	PTCD2
PDE8A	GPR20	PTCD2
5HT2C	GPR20	PTCD2
AK1C3	GPR20	PTCD2
OSTCN	GPR20	PTCD2
NMD3B	GPR20	PTCD2
CDK5	GPR20	PTCD2
PPARA	GPR20	PTCD2
DRD2	GPR20	PTCD2
VGFR2	GPR20	PTCD2
CP1A2	GPR20	PTCD2
NGF	GPR20	PTCD2
GBRA6	GPR20	PTCD2
ACHA7	GPR20	PTCD2
CP2C9	GPR20	PTCD2
TBA1A	GPR20	PTCD2
IL2RA	GPR20	PTCD2
PPB1	GPR20	PTCD2
PD2R	GPR20	PTCD2
Q71TU5	GPR20	PTCD2
DCE1	GPR20	PTCD2
GBRG1	GPR20	PTCD2
FGFR2	GPR20	PTCD2
IMPA1	GPR20	PTCD2
ACM2	GPR20	PTCD2
IL8	GPR20	PTCD2
5HT6R	GPR20	PTCD2
KPCT	GPR20	PTCD2
AOC1	GPR20	PTCD2
PCNA	GPR20	PTCD2
KSYK	GPR20	PTCD2
CAH9	GPR20	PTCD2
RL11	GPR20	PTCD2
CACB3	GPR20	PTCD2
HMDH	GPR20	PTCD2
GBRA4	GPR20	PTCD2
KIT	GPR20	PTCD2
AOFA	GPR20	PTCD2
NEP	GPR20	PTCD2
GLYC	GPR20	PTCD2
NCOA2	GPR20	PTCD2
5HT1E	GPR20	PTCD2
TBA4A	GPR20	PTCD2
METH	GPR20	PTCD2
LDHA	GPR20	PTCD2
MK08	GPR20	PTCD2
IGHG4	GPR20	PTCD2
CP2CJ	GPR20	PTCD2
RXRA	GPR20	PTCD2
PA2GA	GPR20	PTCD2
CP131	GPR20	PTCD2
ACACB	GPR20	PTCD2
PTHY	GPR20	PTCD2
IL10	GPR20	PTCD2
CAH2	GPR20	PTCD2
OPRD	GPR20	PTCD2
AAPK1	GPR20	PTCD2
PDPK1	GPR20	PTCD2
ADRB3	GPR20	PTCD2
C11B1	GPR20	PTCD2
GBRP	GPR20	PTCD2
ROCK2	GPR20	PTCD2
RL8	GPR20	PTCD2
ADCY2	GPR20	PTCD2
PHOP2	GPR20	PTCD2
CAH12	GPR20	PTCD2
S10A4	GPR20	PTCD2
GRIK1	GPR20	PTCD2
CBG	GPR20	PTCD2
PRGR	GPR20	PTCD2
HCAR2	GPR20	PTCD2
DNMT1	GPR20	PTCD2
PGH2	GPR20	PTCD2
CAC1F	GPR20	PTCD2
ADA2C	GPR20	PTCD2
S15A1	GPR20	PTCD2
ADA1A	GPR20	PTCD2
A1AG2	GPR20	PTCD2
OX1R	GPR20	PTCD2
KCMA1	GPR20	PTCD2
NMDE3	GPR20	PTCD2
HIBCH	GPR20	PTCD2
IPKA	GPR20	PTCD2
S22AI	GPR20	PTCD2
S29A1	GPR20	PTCD2
HDAC1	GPR20	PTCD2
PNPH	GPR20	PTCD2
ADA2B	GPR20	PTCD2
TRFL	GPR20	PTCD2
ALBU	GPR20	PTCD2
FMO3	GPR20	PTCD2
PLK1	GPR20	PTCD2
SGMR1	GPR20	PTCD2
GUAA	GPR20	PTCD2
QOR	GPR20	PTCD2
GCR	GPR20	PTCD2
CATD	GPR20	PTCD2
MIF	GPR20	PTCD2
HPGDS	GPR20	PTCD2
MKNK1	GPR20	PTCD2
P2RY2	GPR20	PTCD2
S12A4	GPR20	PTCD2
EGFR	GPR20	PTCD2
NFKB1	GPR20	PTCD2
PGFRB	GPR20	PTCD2
ANT3	GPR20	PTCD2
GTR1	GPR20	PTCD2
MK10	GPR20	PTCD2
CAMLG	GPR20	PTCD2
HEMH	GPR20	PTCD2
MTRR	GPR20	PTCD2
