source	destinations_disconnected_to
ACE	DPP8	DHRS7
KAPCA	DPP8	DHRS7
NTKL	DPP8	DHRS7
CALM	DPP8	DHRS7
ACHA4	DPP8	DHRS7
ANXA2	DPP8	DHRS7
AURKB	DPP8	DHRS7
GNAT3	DPP8	DHRS7
CA2D1	DPP8	DHRS7
CAH4	DPP8	DHRS7
AK1C1	DPP8	DHRS7
ROCK1	DPP8	DHRS7
CHLE	DPP8	DHRS7
J3QK85	DPP8	DHRS7
ZAP70	DPP8	DHRS7
UD14	DPP8	DHRS7
S12A2	DPP8	DHRS7
EST1A	DPP8	DHRS7
VKOR1	DPP8	DHRS7
XDH	DPP8	DHRS7
ACHB4	DPP8	DHRS7
RLP24	DPP8	DHRS7
EDN1	DPP8	DHRS7
GBRB3	DPP8	DHRS7
TKT	DPP8	DHRS7
NEU2	DPP8	DHRS7
3HAO	DPP8	DHRS7
RL10L	DPP8	DHRS7
ADA1D	DPP8	DHRS7
CANB2	DPP8	DHRS7
KAP3	DPP8	DHRS7
PANX1	DPP8	DHRS7
ST2A1	DPP8	DHRS7
UPP2	DPP8	DHRS7
AK1D1	DPP8	DHRS7
CAC1A	DPP8	DHRS7
CUBN	DPP8	DHRS7
THA	DPP8	DHRS7
TBB5	DPP8	DHRS7
CATA	DPP8	DHRS7
RL3	DPP8	DHRS7
PA2GE	DPP8	DHRS7
HRH2	DPP8	DHRS7
ATTY	DPP8	DHRS7
S29A2	DPP8	DHRS7
GBRT	DPP8	DHRS7
ACHA3	DPP8	DHRS7
CDK6	DPP8	DHRS7
5HT7R	DPP8	DHRS7
ADRB1	DPP8	DHRS7
CP11A	DPP8	DHRS7
CSK	DPP8	DHRS7
5HT3A	DPP8	DHRS7
AT12A	DPP8	DHRS7
IOD3	DPP8	DHRS7
PGFRA	DPP8	DHRS7
A1AG1	DPP8	DHRS7
TNFA	DPP8	DHRS7
NFAC2	DPP8	DHRS7
NOS2	DPP8	DHRS7
5HT2B	DPP8	DHRS7
HS90A	DPP8	DHRS7
LCK	DPP8	DHRS7
ADCYA	DPP8	DHRS7
HS90B	DPP8	DHRS7
ADA2A	DPP8	DHRS7
CACP	DPP8	DHRS7
RARA	DPP8	DHRS7
PYC	DPP8	DHRS7
CATL1	DPP8	DHRS7
ACHA9	DPP8	DHRS7
NH2L1	DPP8	DHRS7
AAKB2	DPP8	DHRS7
DCXR	DPP8	DHRS7
CXCL7	DPP8	DHRS7
KCNE1	DPP8	DHRS7
B3GT4	DPP8	DHRS7
ACES	DPP8	DHRS7
SCNNG	DPP8	DHRS7
