source	destinations_disconnected_to
ACE	TTC23	ARL4D
KAPCA	TTC23	ARL4D
NTKL	TTC23	ARL4D
CALM	TTC23	ARL4D
ACHA4	TTC23	ARL4D
ANXA2	TTC23	ARL4D
AURKB	TTC23	ARL4D
GNAT3	TTC23	ARL4D
CA2D1	TTC23	ARL4D
CAH4	TTC23	ARL4D
AK1C1	TTC23	ARL4D
ROCK1	TTC23	ARL4D
CHLE	TTC23	ARL4D
J3QK85	TTC23	ARL4D
ZAP70	TTC23	ARL4D
UD14	TTC23	ARL4D
S12A2	TTC23	ARL4D
EST1A	TTC23	ARL4D
VKOR1	TTC23	ARL4D
XDH	TTC23	ARL4D
ACHB4	TTC23	ARL4D
RLP24	TTC23	ARL4D
EDN1	TTC23	ARL4D
GBRB3	TTC23	ARL4D
TKT	TTC23	ARL4D
NEU2	TTC23	ARL4D
3HAO	TTC23	ARL4D
RL10L	TTC23	ARL4D
ADA1D	TTC23	ARL4D
CANB2	TTC23	ARL4D
KAP3	TTC23	ARL4D
PANX1	TTC23	ARL4D
ST2A1	TTC23	ARL4D
UPP2	TTC23	ARL4D
AK1D1	TTC23	ARL4D
CAC1A	TTC23	ARL4D
CUBN	TTC23	ARL4D
THA	TTC23	ARL4D
TBB5	TTC23	ARL4D
CATA	TTC23	ARL4D
RL3	TTC23	ARL4D
PA2GE	TTC23	ARL4D
HRH2	TTC23	ARL4D
ATTY	TTC23	ARL4D
S29A2	TTC23	ARL4D
GBRT	TTC23	ARL4D
ACHA3	TTC23	ARL4D
CDK6	TTC23	ARL4D
5HT7R	TTC23	ARL4D
ADRB1	TTC23	ARL4D
CP11A	TTC23	ARL4D
CSK	TTC23	ARL4D
5HT3A	TTC23	ARL4D
AT12A	TTC23	ARL4D
IOD3	TTC23	ARL4D
PGFRA	TTC23	ARL4D
A1AG1	TTC23	ARL4D
TNFA	TTC23	ARL4D
NFAC2	TTC23	ARL4D
NOS2	TTC23	ARL4D
5HT2B	TTC23	ARL4D
HS90A	TTC23	ARL4D
LCK	TTC23	ARL4D
ADCYA	TTC23	ARL4D
HS90B	TTC23	ARL4D
ADA2A	TTC23	ARL4D
CACP	TTC23	ARL4D
RARA	TTC23	ARL4D
PYC	TTC23	ARL4D
CATL1	TTC23	ARL4D
ACHA9	TTC23	ARL4D
NH2L1	TTC23	ARL4D
AAKB2	TTC23	ARL4D
DCXR	TTC23	ARL4D
CXCL7	TTC23	ARL4D
KCNE1	TTC23	ARL4D
B3GT4	TTC23	ARL4D
ACES	TTC23	ARL4D
SCNNG	TTC23	ARL4D
HASP	TTC23	ARL4D
MMP3	TTC23	ARL4D
