source	destinations_disconnected_to
ACE	MFSD1
KAPCA	MFSD1
NTKL	MFSD1
CALM	MFSD1
ACHA4	MFSD1
ANXA2	MFSD1
AURKB	MFSD1
GNAT3	MFSD1
CA2D1	MFSD1
CAH4	MFSD1
AK1C1	MFSD1
ROCK1	MFSD1
CHLE	MFSD1
J3QK85	MFSD1
ZAP70	MFSD1
UD14	MFSD1
S12A2	MFSD1
EST1A	MFSD1
VKOR1	MFSD1
XDH	MFSD1
ACHB4	MFSD1
RLP24	MFSD1
EDN1	MFSD1
GBRB3	MFSD1
TKT	MFSD1
NEU2	MFSD1
3HAO	MFSD1
RL10L	MFSD1
ADA1D	MFSD1
CANB2	MFSD1
KAP3	MFSD1
PANX1	MFSD1
ST2A1	MFSD1
UPP2	MFSD1
AK1D1	MFSD1
CAC1A	MFSD1
CUBN	MFSD1
THA	MFSD1
TBB5	MFSD1
CATA	MFSD1
RL3	MFSD1
PA2GE	MFSD1
HRH2	MFSD1
ATTY	MFSD1
S29A2	MFSD1
GBRT	MFSD1
ACHA3	MFSD1
CDK6	MFSD1
5HT7R	MFSD1
ADRB1	MFSD1
CP11A	MFSD1
CSK	MFSD1
5HT3A	MFSD1
AT12A	MFSD1
IOD3	MFSD1
PGFRA	MFSD1
A1AG1	MFSD1
TNFA	MFSD1
NFAC2	MFSD1
NOS2	MFSD1
5HT2B	MFSD1
HS90A	MFSD1
LCK	MFSD1
ADCYA	MFSD1
HS90B	MFSD1
ADA2A	MFSD1
CACP	MFSD1
RARA	MFSD1
PYC	MFSD1
CATL1	MFSD1
ACHA9	MFSD1
NH2L1	MFSD1
AAKB2	MFSD1
DCXR	MFSD1
CXCL7	MFSD1
KCNE1	MFSD1
B3GT4	MFSD1
ACES	MFSD1
SCNNG	MFSD1
HASP	MFSD1
MMP3	MFSD1
MET	MFSD1
AA2BR	MFSD1
PDE8A	MFSD1
5HT2C	MFSD1
AK1C3	MFSD1
OSTCN	MFSD1
NMD3B	MFSD1
CDK5	MFSD1
PPARA	MFSD1
DRD2	MFSD1
VGFR2	MFSD1
CP1A2	MFSD1
NGF	MFSD1
GBRA6	MFSD1
ACHA7	MFSD1
CP2C9	MFSD1
TBA1A	MFSD1
IL2RA	MFSD1
PPB1	MFSD1
PD2R	MFSD1
Q71TU5	MFSD1
DCE1	MFSD1
GBRG1	MFSD1
FGFR2	MFSD1
IMPA1	MFSD1
ACM2	MFSD1
IL8	MFSD1
5HT6R	MFSD1
KPCT	MFSD1
AOC1	MFSD1
PCNA	MFSD1
KSYK	MFSD1
CAH9	MFSD1
RL11	MFSD1
CACB3	MFSD1
HMDH	MFSD1
GBRA4	MFSD1
KIT	MFSD1
AOFA	MFSD1
NEP	MFSD1
GLYC	MFSD1
NCOA2	MFSD1
5HT1E	MFSD1
TBA4A	MFSD1
METH	MFSD1
LDHA	MFSD1
MK08	MFSD1
IGHG4	MFSD1
CP2CJ	MFSD1
RXRA	MFSD1
PA2GA	MFSD1
CP131	MFSD1
ACACB	MFSD1
PTHY	MFSD1
IL10	MFSD1
CAH2	MFSD1
OPRD	MFSD1
AAPK1	MFSD1
PDPK1	MFSD1
ADRB3	MFSD1
C11B1	MFSD1
GBRP	MFSD1
ROCK2	MFSD1
RL8	MFSD1
ADCY2	MFSD1
PHOP2	MFSD1
CAH12	MFSD1
S10A4	MFSD1
GRIK1	MFSD1
CBG	MFSD1
PRGR	MFSD1
HCAR2	MFSD1
DNMT1	MFSD1
PGH2	MFSD1
CAC1F	MFSD1
ADA2C	MFSD1
S15A1	MFSD1
ADA1A	MFSD1
A1AG2	MFSD1
OX1R	MFSD1
KCMA1	MFSD1
NMDE3	MFSD1
HIBCH	MFSD1
IPKA	MFSD1
S22AI	MFSD1
S29A1	MFSD1
HDAC1	MFSD1
PNPH	MFSD1
ADA2B	MFSD1
TRFL	MFSD1
ALBU	MFSD1
FMO3	MFSD1
PLK1	MFSD1
SGMR1	MFSD1
GUAA	MFSD1
QOR	MFSD1
GCR	MFSD1
CATD	MFSD1
MIF	MFSD1
HPGDS	MFSD1
MKNK1	MFSD1
P2RY2	MFSD1
S12A4	MFSD1
EGFR	MFSD1
NFKB1	MFSD1
