source	destinations_disconnected_to
ACE	AQP8	RAB36
KAPCA	AQP8	RAB36
NTKL	AQP8	RAB36
CALM	AQP8	RAB36
ACHA4	AQP8	RAB36
ANXA2	AQP8	RAB36
AURKB	AQP8	RAB36
GNAT3	AQP8	RAB36
CA2D1	AQP8	RAB36
CAH4	AQP8	RAB36
AK1C1	AQP8	RAB36
ROCK1	AQP8	RAB36
CHLE	AQP8	RAB36
J3QK85	AQP8	RAB36
ZAP70	AQP8	RAB36
UD14	AQP8	RAB36
S12A2	AQP8	RAB36
EST1A	AQP8	RAB36
VKOR1	AQP8	RAB36
XDH	AQP8	RAB36
ACHB4	AQP8	RAB36
RLP24	AQP8	RAB36
EDN1	AQP8	RAB36
GBRB3	AQP8	RAB36
TKT	AQP8	RAB36
NEU2	AQP8	RAB36
3HAO	AQP8	RAB36
RL10L	AQP8	RAB36
ADA1D	AQP8	RAB36
CANB2	AQP8	RAB36
KAP3	AQP8	RAB36
PANX1	AQP8	RAB36
ST2A1	AQP8	RAB36
UPP2	AQP8	RAB36
AK1D1	AQP8	RAB36
CAC1A	AQP8	RAB36
CUBN	AQP8	RAB36
THA	AQP8	RAB36
TBB5	AQP8	RAB36
CATA	AQP8	RAB36
RL3	AQP8	RAB36
PA2GE	AQP8	RAB36
HRH2	AQP8	RAB36
ATTY	AQP8	RAB36
S29A2	AQP8	RAB36
GBRT	AQP8	RAB36
ACHA3	AQP8	RAB36
CDK6	AQP8	RAB36
5HT7R	AQP8	RAB36
ADRB1	AQP8	RAB36
CP11A	AQP8	RAB36
CSK	AQP8	RAB36
5HT3A	AQP8	RAB36
AT12A	AQP8	RAB36
IOD3	AQP8	RAB36
PGFRA	AQP8	RAB36
A1AG1	AQP8	RAB36
TNFA	AQP8	RAB36
NFAC2	AQP8	RAB36
NOS2	AQP8	RAB36
5HT2B	AQP8	RAB36
HS90A	AQP8	RAB36
LCK	AQP8	RAB36
ADCYA	AQP8	RAB36
HS90B	AQP8	RAB36
ADA2A	AQP8	RAB36
CACP	AQP8	RAB36
RARA	AQP8	RAB36
PYC	AQP8	RAB36
CATL1	AQP8	RAB36
ACHA9	AQP8	RAB36
NH2L1	AQP8	RAB36
AAKB2	AQP8	RAB36
DCXR	AQP8	RAB36
CXCL7	AQP8	RAB36
KCNE1	AQP8	RAB36
B3GT4	AQP8	RAB36
ACES	AQP8	RAB36
SCNNG	AQP8	RAB36
HASP	AQP8	RAB36
MMP3	AQP8	RAB36
MET	AQP8	RAB36
