source	destinations_disconnected_to
ACE	VAT1
KAPCA	VAT1
NTKL	VAT1
CALM	VAT1
ACHA4	VAT1
ANXA2	VAT1
AURKB	VAT1
GNAT3	VAT1
CA2D1	VAT1
CAH4	VAT1
AK1C1	VAT1
ROCK1	VAT1
CHLE	VAT1
J3QK85	VAT1
ZAP70	VAT1
UD14	VAT1
S12A2	VAT1
EST1A	VAT1
VKOR1	VAT1
XDH	VAT1
ACHB4	VAT1
RLP24	VAT1
EDN1	VAT1
GBRB3	VAT1
TKT	VAT1
NEU2	VAT1
3HAO	VAT1
RL10L	VAT1
ADA1D	VAT1
CANB2	VAT1
KAP3	VAT1
PANX1	VAT1
ST2A1	VAT1
UPP2	VAT1
AK1D1	VAT1
CAC1A	VAT1
CUBN	VAT1
THA	VAT1
TBB5	VAT1
CATA	VAT1
RL3	VAT1
PA2GE	VAT1
HRH2	VAT1
ATTY	VAT1
S29A2	VAT1
GBRT	VAT1
ACHA3	VAT1
CDK6	VAT1
5HT7R	VAT1
ADRB1	VAT1
CP11A	VAT1
CSK	VAT1
5HT3A	VAT1
AT12A	VAT1
IOD3	VAT1
PGFRA	VAT1
A1AG1	VAT1
TNFA	VAT1
NFAC2	VAT1
NOS2	VAT1
5HT2B	VAT1
HS90A	VAT1
LCK	VAT1
ADCYA	VAT1
HS90B	VAT1
ADA2A	VAT1
CACP	VAT1
RARA	VAT1
PYC	VAT1
CATL1	VAT1
ACHA9	VAT1
NH2L1	VAT1
AAKB2	VAT1
DCXR	VAT1
CXCL7	VAT1
KCNE1	VAT1
B3GT4	VAT1
ACES	VAT1
SCNNG	VAT1
HASP	VAT1
MMP3	VAT1
MET	VAT1
AA2BR	VAT1
PDE8A	VAT1
5HT2C	VAT1
AK1C3	VAT1
OSTCN	VAT1
NMD3B	VAT1
CDK5	VAT1
PPARA	VAT1
DRD2	VAT1
VGFR2	VAT1
CP1A2	VAT1
NGF	VAT1
GBRA6	VAT1
ACHA7	VAT1
CP2C9	VAT1
TBA1A	VAT1
IL2RA	VAT1
PPB1	VAT1
PD2R	VAT1
Q71TU5	VAT1
DCE1	VAT1
GBRG1	VAT1
FGFR2	VAT1
IMPA1	VAT1
ACM2	VAT1
IL8	VAT1
5HT6R	VAT1
