source	destinations_disconnected_to
ACE	AQP8	BEX4
KAPCA	AQP8	BEX4
NTKL	AQP8	BEX4
CALM	AQP8	BEX4
ACHA4	AQP8	BEX4
ANXA2	AQP8	BEX4
AURKB	AQP8	BEX4
GNAT3	AQP8	BEX4
CA2D1	AQP8	BEX4
CAH4	AQP8	BEX4
AK1C1	AQP8	BEX4
ROCK1	AQP8	BEX4
CHLE	AQP8	BEX4
J3QK85	AQP8	BEX4
ZAP70	AQP8	BEX4
UD14	AQP8	BEX4
S12A2	AQP8	BEX4
EST1A	AQP8	BEX4
VKOR1	AQP8	BEX4
XDH	AQP8	BEX4
ACHB4	AQP8	BEX4
RLP24	AQP8	BEX4
EDN1	AQP8	BEX4
GBRB3	AQP8	BEX4
TKT	AQP8	BEX4
NEU2	AQP8	BEX4
3HAO	AQP8	BEX4
RL10L	AQP8	BEX4
ADA1D	AQP8	BEX4
CANB2	AQP8	BEX4
KAP3	AQP8	BEX4
PANX1	AQP8	BEX4
ST2A1	AQP8	BEX4
UPP2	AQP8	BEX4
AK1D1	AQP8	BEX4
CAC1A	AQP8	BEX4
CUBN	AQP8	BEX4
THA	AQP8	BEX4
TBB5	AQP8	BEX4
CATA	AQP8	BEX4
RL3	AQP8	BEX4
PA2GE	AQP8	BEX4
HRH2	AQP8	BEX4
ATTY	AQP8	BEX4
S29A2	AQP8	BEX4
GBRT	AQP8	BEX4
ACHA3	AQP8	BEX4
CDK6	AQP8	BEX4
5HT7R	AQP8	BEX4
ADRB1	AQP8	BEX4
CP11A	AQP8	BEX4
CSK	AQP8	BEX4
5HT3A	AQP8	BEX4
AT12A	AQP8	BEX4
IOD3	AQP8	BEX4
PGFRA	AQP8	BEX4
A1AG1	AQP8	BEX4
TNFA	AQP8	BEX4
NFAC2	AQP8	BEX4
NOS2	AQP8	BEX4
5HT2B	AQP8	BEX4
HS90A	AQP8	BEX4
LCK	AQP8	BEX4
ADCYA	AQP8	BEX4
HS90B	AQP8	BEX4
ADA2A	AQP8	BEX4
CACP	AQP8	BEX4
RARA	AQP8	BEX4
PYC	AQP8	BEX4
CATL1	AQP8	BEX4
ACHA9	AQP8	BEX4
NH2L1	AQP8	BEX4
AAKB2	AQP8	BEX4
DCXR	AQP8	BEX4
CXCL7	AQP8	BEX4
KCNE1	AQP8	BEX4
B3GT4	AQP8	BEX4
ACES	AQP8	BEX4
SCNNG	AQP8	BEX4
HASP	AQP8	BEX4
MMP3	AQP8	BEX4
MET	AQP8	BEX4
AA2BR	AQP8	BEX4
PDE8A	AQP8	BEX4
5HT2C	AQP8	BEX4
AK1C3	AQP8	BEX4
OSTCN	AQP8	BEX4
NMD3B	AQP8	BEX4
CDK5	AQP8	BEX4
PPARA	AQP8	BEX4
DRD2	AQP8	BEX4
VGFR2	AQP8	BEX4
CP1A2	AQP8	BEX4
NGF	AQP8	BEX4
GBRA6	AQP8	BEX4
ACHA7	AQP8	BEX4
CP2C9	AQP8	BEX4
TBA1A	AQP8	BEX4
IL2RA	AQP8	BEX4
PPB1	AQP8	BEX4
PD2R	AQP8	BEX4
Q71TU5	AQP8	BEX4
DCE1	AQP8	BEX4
GBRG1	AQP8	BEX4
FGFR2	AQP8	BEX4
IMPA1	AQP8	BEX4
ACM2	AQP8	BEX4
IL8	AQP8	BEX4
5HT6R	AQP8	BEX4
KPCT	AQP8	BEX4
AOC1	AQP8	BEX4
PCNA	AQP8	BEX4
KSYK	AQP8	BEX4
CAH9	AQP8	BEX4
RL11	AQP8	BEX4
CACB3	AQP8	BEX4
HMDH	AQP8	BEX4
GBRA4	AQP8	BEX4
KIT	AQP8	BEX4
AOFA	AQP8	BEX4
NEP	AQP8	BEX4
GLYC	AQP8	BEX4
NCOA2	AQP8	BEX4
5HT1E	AQP8	BEX4
TBA4A	AQP8	BEX4
METH	AQP8	BEX4
LDHA	AQP8	BEX4
MK08	AQP8	BEX4
IGHG4	AQP8	BEX4
CP2CJ	AQP8	BEX4
RXRA	AQP8	BEX4
PA2GA	AQP8	BEX4
CP131	AQP8	BEX4
ACACB	AQP8	BEX4
PTHY	AQP8	BEX4
IL10	AQP8	BEX4
CAH2	AQP8	BEX4
OPRD	AQP8	BEX4
AAPK1	AQP8	BEX4
PDPK1	AQP8	BEX4
ADRB3	AQP8	BEX4
C11B1	AQP8	BEX4
GBRP	AQP8	BEX4
ROCK2	AQP8	BEX4
RL8	AQP8	BEX4
ADCY2	AQP8	BEX4
PHOP2	AQP8	BEX4
CAH12	AQP8	BEX4
S10A4	AQP8	BEX4
GRIK1	AQP8	BEX4
CBG	AQP8	BEX4
PRGR	AQP8	BEX4
HCAR2	AQP8	BEX4
DNMT1	AQP8	BEX4
PGH2	AQP8	BEX4
CAC1F	AQP8	BEX4
ADA2C	AQP8	BEX4
S15A1	AQP8	BEX4
ADA1A	AQP8	BEX4
A1AG2	AQP8	BEX4
OX1R	AQP8	BEX4
KCMA1	AQP8	BEX4
NMDE3	AQP8	BEX4
HIBCH	AQP8	BEX4
IPKA	AQP8	BEX4
S22AI	AQP8	BEX4
S29A1	AQP8	BEX4
HDAC1	AQP8	BEX4
PNPH	AQP8	BEX4
ADA2B	AQP8	BEX4
TRFL	AQP8	BEX4
ALBU	AQP8	BEX4
FMO3	AQP8	BEX4
PLK1	AQP8	BEX4
SGMR1	AQP8	BEX4
GUAA	AQP8	BEX4
QOR	AQP8	BEX4
GCR	AQP8	BEX4
CATD	AQP8	BEX4
MIF	AQP8	BEX4
HPGDS	AQP8	BEX4
MKNK1	AQP8	BEX4
P2RY2	AQP8	BEX4
S12A4	AQP8	BEX4
EGFR	AQP8	BEX4
NFKB1	AQP8	BEX4
PGFRB	AQP8	BEX4
ANT3	AQP8	BEX4
GTR1	AQP8	BEX4
MK10	AQP8	BEX4
CAMLG	AQP8	BEX4
HEMH	AQP8	BEX4
MTRR	AQP8	BEX4
NQO1	AQP8	BEX4
ACH10	AQP8	BEX4
FMO4	AQP8	BEX4
DRD5	AQP8	BEX4
TRY1	AQP8	BEX4
SCNAA	AQP8	BEX4
GBRG3	AQP8	BEX4
PDE8B	AQP8	BEX4
KCNA2	AQP8	BEX4
IFNA2	AQP8	BEX4
AA1R	AQP8	BEX4
MAPK2	AQP8	BEX4
PK3CD	AQP8	BEX4
HRH4	AQP8	BEX4
GBRB1	AQP8	BEX4
HCN2	AQP8	BEX4
RL26L	AQP8	BEX4
DMTA2	AQP8	BEX4
6PGD	AQP8	BEX4
GRP78	AQP8	BEX4
PSIP1	AQP8	BEX4
AT1A4	AQP8	BEX4
GLR	AQP8	BEX4
OPRK	AQP8	BEX4
ATPB	AQP8	BEX4
STMN4	AQP8	BEX4
CACB2	AQP8	BEX4
NMDZ1	AQP8	BEX4
SC6A3	AQP8	BEX4
ST2B1	AQP8	BEX4
TBG1	AQP8	BEX4
ESR1	AQP8	BEX4
CREB1	AQP8	BEX4
5HT1B	AQP8	BEX4
ERBB2	AQP8	BEX4
HDAC7	AQP8	BEX4
KCC1B	AQP8	BEX4
TBD	AQP8	BEX4
TOP2B	AQP8	BEX4
3BHS1	AQP8	BEX4
ATP4A	AQP8	BEX4
LOX5	AQP8	BEX4
UD3A1	AQP8	BEX4
