source	destinations_disconnected_to
ACE	RAI14
KAPCA	RAI14
NTKL	RAI14
CALM	RAI14
ACHA4	RAI14
ANXA2	RAI14
AURKB	RAI14
GNAT3	RAI14
CA2D1	RAI14
CAH4	RAI14
AK1C1	RAI14
ROCK1	RAI14
CHLE	RAI14
J3QK85	RAI14
ZAP70	RAI14
UD14	RAI14
S12A2	RAI14
EST1A	RAI14
VKOR1	RAI14
XDH	RAI14
ACHB4	RAI14
RLP24	RAI14
EDN1	RAI14
GBRB3	RAI14
TKT	RAI14
NEU2	RAI14
3HAO	RAI14
RL10L	RAI14
ADA1D	RAI14
CANB2	RAI14
KAP3	RAI14
PANX1	RAI14
ST2A1	RAI14
UPP2	RAI14
AK1D1	RAI14
CAC1A	RAI14
CUBN	RAI14
THA	RAI14
TBB5	RAI14
CATA	RAI14
RL3	RAI14
PA2GE	RAI14
HRH2	RAI14
ATTY	RAI14
S29A2	RAI14
GBRT	RAI14
ACHA3	RAI14
CDK6	RAI14
5HT7R	RAI14
ADRB1	RAI14
CP11A	RAI14
CSK	RAI14
5HT3A	RAI14
AT12A	RAI14
IOD3	RAI14
PGFRA	RAI14
A1AG1	RAI14
TNFA	RAI14
NFAC2	RAI14
NOS2	RAI14
5HT2B	RAI14
HS90A	RAI14
LCK	RAI14
ADCYA	RAI14
HS90B	RAI14
ADA2A	RAI14
CACP	RAI14
RARA	RAI14
PYC	RAI14
CATL1	RAI14
ACHA9	RAI14
NH2L1	RAI14
AAKB2	RAI14
DCXR	RAI14
CXCL7	RAI14
KCNE1	RAI14
B3GT4	RAI14
ACES	RAI14
SCNNG	RAI14
HASP	RAI14
MMP3	RAI14
MET	RAI14
AA2BR	RAI14
PDE8A	RAI14
5HT2C	RAI14
AK1C3	RAI14
OSTCN	RAI14
NMD3B	RAI14
CDK5	RAI14
PPARA	RAI14
DRD2	RAI14
VGFR2	RAI14
CP1A2	RAI14
NGF	RAI14
GBRA6	RAI14
ACHA7	RAI14
CP2C9	RAI14
TBA1A	RAI14
IL2RA	RAI14
PPB1	RAI14
PD2R	RAI14
Q71TU5	RAI14
DCE1	RAI14
GBRG1	RAI14
FGFR2	RAI14
IMPA1	RAI14
ACM2	RAI14
IL8	RAI14
5HT6R	RAI14
KPCT	RAI14
AOC1	RAI14
PCNA	RAI14
KSYK	RAI14
CAH9	RAI14
RL11	RAI14
CACB3	RAI14
HMDH	RAI14
GBRA4	RAI14
KIT	RAI14
AOFA	RAI14
NEP	RAI14
GLYC	RAI14
NCOA2	RAI14
5HT1E	RAI14
TBA4A	RAI14
METH	RAI14
LDHA	RAI14
MK08	RAI14
IGHG4	RAI14
CP2CJ	RAI14
RXRA	RAI14
PA2GA	RAI14
CP131	RAI14
ACACB	RAI14
PTHY	RAI14
IL10	RAI14
CAH2	RAI14
OPRD	RAI14
AAPK1	RAI14
PDPK1	RAI14
ADRB3	RAI14
C11B1	RAI14
GBRP	RAI14
ROCK2	RAI14
RL8	RAI14
ADCY2	RAI14
PHOP2	RAI14
CAH12	RAI14
S10A4	RAI14
GRIK1	RAI14
CBG	RAI14
PRGR	RAI14
HCAR2	RAI14
DNMT1	RAI14
PGH2	RAI14
CAC1F	RAI14
ADA2C	RAI14
S15A1	RAI14
ADA1A	RAI14
A1AG2	RAI14
OX1R	RAI14
KCMA1	RAI14
NMDE3	RAI14
HIBCH	RAI14
IPKA	RAI14
S22AI	RAI14
S29A1	RAI14
HDAC1	RAI14
PNPH	RAI14
ADA2B	RAI14
TRFL	RAI14
ALBU	RAI14
FMO3	RAI14
PLK1	RAI14
SGMR1	RAI14
GUAA	RAI14
QOR	RAI14
GCR	RAI14
CATD	RAI14
MIF	RAI14
HPGDS	RAI14
MKNK1	RAI14
P2RY2	RAI14
S12A4	RAI14
EGFR	RAI14
NFKB1	RAI14
PGFRB	RAI14
ANT3	RAI14
GTR1	RAI14
MK10	RAI14
CAMLG	RAI14
HEMH	RAI14
MTRR	RAI14
NQO1	RAI14
ACH10	RAI14
FMO4	RAI14
DRD5	RAI14
TRY1	RAI14
SCNAA	RAI14
GBRG3	RAI14
