source	destinations_disconnected_to
ACE	TEX2	VAX2
KAPCA	TEX2	VAX2
NTKL	TEX2	VAX2
CALM	TEX2	VAX2
ACHA4	TEX2	VAX2
ANXA2	TEX2	VAX2
AURKB	TEX2	VAX2
GNAT3	TEX2	VAX2
CA2D1	TEX2	VAX2
CAH4	TEX2	VAX2
AK1C1	TEX2	VAX2
ROCK1	TEX2	VAX2
CHLE	TEX2	VAX2
J3QK85	TEX2	VAX2
ZAP70	TEX2	VAX2
UD14	TEX2	VAX2
S12A2	TEX2	VAX2
EST1A	TEX2	VAX2
VKOR1	TEX2	VAX2
XDH	TEX2	VAX2
ACHB4	TEX2	VAX2
RLP24	TEX2	VAX2
EDN1	TEX2	VAX2
GBRB3	TEX2	VAX2
TKT	TEX2	VAX2
NEU2	TEX2	VAX2
3HAO	TEX2	VAX2
RL10L	TEX2	VAX2
ADA1D	TEX2	VAX2
CANB2	TEX2	VAX2
KAP3	TEX2	VAX2
PANX1	TEX2	VAX2
ST2A1	TEX2	VAX2
UPP2	TEX2	VAX2
AK1D1	TEX2	VAX2
CAC1A	TEX2	VAX2
CUBN	TEX2	VAX2
THA	TEX2	VAX2
TBB5	TEX2	VAX2
CATA	TEX2	VAX2
RL3	TEX2	VAX2
PA2GE	TEX2	VAX2
HRH2	TEX2	VAX2
ATTY	TEX2	VAX2
S29A2	TEX2	VAX2
GBRT	TEX2	VAX2
ACHA3	TEX2	VAX2
CDK6	TEX2	VAX2
5HT7R	TEX2	VAX2
ADRB1	TEX2	VAX2
CP11A	TEX2	VAX2
CSK	TEX2	VAX2
5HT3A	TEX2	VAX2
AT12A	TEX2	VAX2
IOD3	TEX2	VAX2
PGFRA	TEX2	VAX2
A1AG1	TEX2	VAX2
TNFA	TEX2	VAX2
NFAC2	TEX2	VAX2
NOS2	TEX2	VAX2
5HT2B	TEX2	VAX2
HS90A	TEX2	VAX2
LCK	TEX2	VAX2
ADCYA	TEX2	VAX2
HS90B	TEX2	VAX2
ADA2A	TEX2	VAX2
CACP	TEX2	VAX2
RARA	TEX2	VAX2
PYC	TEX2	VAX2
CATL1	TEX2	VAX2
ACHA9	TEX2	VAX2
NH2L1	TEX2	VAX2
AAKB2	TEX2	VAX2
DCXR	TEX2	VAX2
CXCL7	TEX2	VAX2
KCNE1	TEX2	VAX2
B3GT4	TEX2	VAX2
ACES	TEX2	VAX2
SCNNG	TEX2	VAX2
HASP	TEX2	VAX2
MMP3	TEX2	VAX2
MET	TEX2	VAX2
AA2BR	TEX2	VAX2
PDE8A	TEX2	VAX2
5HT2C	TEX2	VAX2
AK1C3	TEX2	VAX2
OSTCN	TEX2	VAX2
NMD3B	TEX2	VAX2
CDK5	TEX2	VAX2
PPARA	TEX2	VAX2
DRD2	TEX2	VAX2
VGFR2	TEX2	VAX2
CP1A2	TEX2	VAX2
NGF	TEX2	VAX2
GBRA6	TEX2	VAX2
ACHA7	TEX2	VAX2
CP2C9	TEX2	VAX2
TBA1A	TEX2	VAX2
IL2RA	TEX2	VAX2
PPB1	TEX2	VAX2
PD2R	TEX2	VAX2
Q71TU5	TEX2	VAX2
DCE1	TEX2	VAX2
GBRG1	TEX2	VAX2
FGFR2	TEX2	VAX2
IMPA1	TEX2	VAX2
ACM2	TEX2	VAX2
IL8	TEX2	VAX2
5HT6R	TEX2	VAX2
KPCT	TEX2	VAX2
AOC1	TEX2	VAX2
PCNA	TEX2	VAX2
KSYK	TEX2	VAX2
