source	destinations_disconnected_to
ACE	GPR27
KAPCA	GPR27
NTKL	GPR27
CALM	GPR27
ACHA4	GPR27
ANXA2	GPR27
AURKB	GPR27
GNAT3	GPR27
CA2D1	GPR27
CAH4	GPR27
AK1C1	GPR27
ROCK1	GPR27
CHLE	GPR27
J3QK85	GPR27
ZAP70	GPR27
UD14	GPR27
S12A2	GPR27
EST1A	GPR27
VKOR1	GPR27
XDH	GPR27
ACHB4	GPR27
RLP24	GPR27
EDN1	GPR27
GBRB3	GPR27
TKT	GPR27
NEU2	GPR27
3HAO	GPR27
RL10L	GPR27
ADA1D	GPR27
CANB2	GPR27
KAP3	GPR27
PANX1	GPR27
ST2A1	GPR27
UPP2	GPR27
AK1D1	GPR27
CAC1A	GPR27
CUBN	GPR27
THA	GPR27
TBB5	GPR27
CATA	GPR27
RL3	GPR27
PA2GE	GPR27
HRH2	GPR27
ATTY	GPR27
S29A2	GPR27
GBRT	GPR27
ACHA3	GPR27
CDK6	GPR27
5HT7R	GPR27
ADRB1	GPR27
CP11A	GPR27
CSK	GPR27
5HT3A	GPR27
AT12A	GPR27
IOD3	GPR27
PGFRA	GPR27
A1AG1	GPR27
TNFA	GPR27
NFAC2	GPR27
NOS2	GPR27
5HT2B	GPR27
HS90A	GPR27
LCK	GPR27
ADCYA	GPR27
HS90B	GPR27
ADA2A	GPR27
CACP	GPR27
RARA	GPR27
PYC	GPR27
CATL1	GPR27
ACHA9	GPR27
NH2L1	GPR27
AAKB2	GPR27
DCXR	GPR27
CXCL7	GPR27
KCNE1	GPR27
B3GT4	GPR27
ACES	GPR27
SCNNG	GPR27
HASP	GPR27
MMP3	GPR27
MET	GPR27
AA2BR	GPR27
PDE8A	GPR27
5HT2C	GPR27
AK1C3	GPR27
OSTCN	GPR27
NMD3B	GPR27
CDK5	GPR27
PPARA	GPR27
DRD2	GPR27
VGFR2	GPR27
CP1A2	GPR27
NGF	GPR27
GBRA6	GPR27
ACHA7	GPR27
CP2C9	GPR27
TBA1A	GPR27
IL2RA	GPR27
PPB1	GPR27
PD2R	GPR27
Q71TU5	GPR27
DCE1	GPR27
GBRG1	GPR27
FGFR2	GPR27
IMPA1	GPR27
ACM2	GPR27
IL8	GPR27
5HT6R	GPR27
KPCT	GPR27
AOC1	GPR27
PCNA	GPR27
KSYK	GPR27
CAH9	GPR27
RL11	GPR27
CACB3	GPR27
HMDH	GPR27
GBRA4	GPR27
KIT	GPR27
AOFA	GPR27
NEP	GPR27
GLYC	GPR27
NCOA2	GPR27
5HT1E	GPR27
TBA4A	GPR27
METH	GPR27
LDHA	GPR27
MK08	GPR27
IGHG4	GPR27
CP2CJ	GPR27
RXRA	GPR27
PA2GA	GPR27
CP131	GPR27
ACACB	GPR27
PTHY	GPR27
IL10	GPR27
CAH2	GPR27
OPRD	GPR27
AAPK1	GPR27
PDPK1	GPR27
ADRB3	GPR27
C11B1	GPR27
GBRP	GPR27
ROCK2	GPR27
RL8	GPR27
ADCY2	GPR27
PHOP2	GPR27
CAH12	GPR27
S10A4	GPR27
GRIK1	GPR27
CBG	GPR27
PRGR	GPR27
HCAR2	GPR27
DNMT1	GPR27
PGH2	GPR27
CAC1F	GPR27
ADA2C	GPR27
S15A1	GPR27
ADA1A	GPR27
A1AG2	GPR27
OX1R	GPR27
KCMA1	GPR27
NMDE3	GPR27
HIBCH	GPR27
IPKA	GPR27
S22AI	GPR27
S29A1	GPR27
HDAC1	GPR27
PNPH	GPR27
ADA2B	GPR27
TRFL	GPR27
ALBU	GPR27
FMO3	GPR27
PLK1	GPR27
SGMR1	GPR27
GUAA	GPR27
QOR	GPR27
GCR	GPR27
CATD	GPR27
MIF	GPR27
HPGDS	GPR27
