source	destinations_disconnected_to
ACE	WDR52
KAPCA	WDR52
NTKL	WDR52
CALM	WDR52
ACHA4	WDR52
ANXA2	WDR52
AURKB	WDR52
GNAT3	WDR52
CA2D1	WDR52
CAH4	WDR52
AK1C1	WDR52
ROCK1	WDR52
CHLE	WDR52
J3QK85	WDR52
ZAP70	WDR52
UD14	WDR52
S12A2	WDR52
EST1A	WDR52
VKOR1	WDR52
XDH	WDR52
ACHB4	WDR52
RLP24	WDR52
EDN1	WDR52
GBRB3	WDR52
TKT	WDR52
NEU2	WDR52
3HAO	WDR52
RL10L	WDR52
ADA1D	WDR52
CANB2	WDR52
KAP3	WDR52
PANX1	WDR52
ST2A1	WDR52
UPP2	WDR52
AK1D1	WDR52
CAC1A	WDR52
CUBN	WDR52
THA	WDR52
TBB5	WDR52
CATA	WDR52
RL3	WDR52
PA2GE	WDR52
HRH2	WDR52
ATTY	WDR52
S29A2	WDR52
GBRT	WDR52
ACHA3	WDR52
CDK6	WDR52
5HT7R	WDR52
ADRB1	WDR52
CP11A	WDR52
CSK	WDR52
5HT3A	WDR52
AT12A	WDR52
IOD3	WDR52
PGFRA	WDR52
A1AG1	WDR52
TNFA	WDR52
NFAC2	WDR52
NOS2	WDR52
5HT2B	WDR52
HS90A	WDR52
LCK	WDR52
ADCYA	WDR52
HS90B	WDR52
ADA2A	WDR52
CACP	WDR52
RARA	WDR52
PYC	WDR52
CATL1	WDR52
ACHA9	WDR52
NH2L1	WDR52
AAKB2	WDR52
DCXR	WDR52
CXCL7	WDR52
KCNE1	WDR52
B3GT4	WDR52
ACES	WDR52
SCNNG	WDR52
HASP	WDR52
MMP3	WDR52
MET	WDR52
AA2BR	WDR52
PDE8A	WDR52
5HT2C	WDR52
AK1C3	WDR52
OSTCN	WDR52
NMD3B	WDR52
CDK5	WDR52
PPARA	WDR52
DRD2	WDR52
VGFR2	WDR52
CP1A2	WDR52
NGF	WDR52
GBRA6	WDR52
ACHA7	WDR52
CP2C9	WDR52
TBA1A	WDR52
IL2RA	WDR52
PPB1	WDR52
PD2R	WDR52
Q71TU5	WDR52
DCE1	WDR52
GBRG1	WDR52
FGFR2	WDR52
IMPA1	WDR52
ACM2	WDR52
IL8	WDR52
5HT6R	WDR52
KPCT	WDR52
AOC1	WDR52
PCNA	WDR52
KSYK	WDR52
CAH9	WDR52
RL11	WDR52
CACB3	WDR52
HMDH	WDR52
GBRA4	WDR52
KIT	WDR52
AOFA	WDR52
NEP	WDR52
GLYC	WDR52
NCOA2	WDR52
5HT1E	WDR52
TBA4A	WDR52
METH	WDR52
LDHA	WDR52
MK08	WDR52
IGHG4	WDR52
CP2CJ	WDR52
RXRA	WDR52
PA2GA	WDR52
CP131	WDR52
ACACB	WDR52
PTHY	WDR52
IL10	WDR52
CAH2	WDR52
OPRD	WDR52
AAPK1	WDR52
PDPK1	WDR52
ADRB3	WDR52
C11B1	WDR52
GBRP	WDR52
ROCK2	WDR52
RL8	WDR52
ADCY2	WDR52
PHOP2	WDR52
CAH12	WDR52
S10A4	WDR52
GRIK1	WDR52
CBG	WDR52
PRGR	WDR52
HCAR2	WDR52
DNMT1	WDR52
PGH2	WDR52
CAC1F	WDR52
ADA2C	WDR52
S15A1	WDR52
ADA1A	WDR52
A1AG2	WDR52
OX1R	WDR52
KCMA1	WDR52
NMDE3	WDR52
HIBCH	WDR52
IPKA	WDR52
S22AI	WDR52
S29A1	WDR52
HDAC1	WDR52
PNPH	WDR52
ADA2B	WDR52
TRFL	WDR52
ALBU	WDR52
FMO3	WDR52
PLK1	WDR52
SGMR1	WDR52
GUAA	WDR52
QOR	WDR52
GCR	WDR52
CATD	WDR52
MIF	WDR52
HPGDS	WDR52
MKNK1	WDR52
P2RY2	WDR52
S12A4	WDR52
EGFR	WDR52
NFKB1	WDR52
PGFRB	WDR52
ANT3	WDR52
GTR1	WDR52
MK10	WDR52
CAMLG	WDR52
HEMH	WDR52
MTRR	WDR52
NQO1	WDR52
ACH10	WDR52
FMO4	WDR52
DRD5	WDR52
TRY1	WDR52
SCNAA	WDR52
GBRG3	WDR52
PDE8B	WDR52
KCNA2	WDR52
IFNA2	WDR52
AA1R	WDR52
MAPK2	WDR52
PK3CD	WDR52
HRH4	WDR52
GBRB1	WDR52
HCN2	WDR52
RL26L	WDR52
DMTA2	WDR52
6PGD	WDR52
GRP78	WDR52
PSIP1	WDR52
AT1A4	WDR52
GLR	WDR52
OPRK	WDR52
ATPB	WDR52
STMN4	WDR52
CACB2	WDR52
NMDZ1	WDR52
SC6A3	WDR52
ST2B1	WDR52
TBG1	WDR52
ESR1	WDR52
CREB1	WDR52
5HT1B	WDR52
ERBB2	WDR52
HDAC7	WDR52
KCC1B	WDR52
TBD	WDR52
TOP2B	WDR52
3BHS1	WDR52
ATP4A	WDR52
LOX5	WDR52
UD3A1	WDR52
BDNF	WDR52
GBRA1	WDR52
FOS	WDR52
SHBG	WDR52
ODP2	WDR52
