source	destinations_disconnected_to
ACE	ACSM1	ALPK1
KAPCA	ACSM1	ALPK1
NTKL	ACSM1	ALPK1
CALM	ACSM1	ALPK1
ACHA4	ACSM1	ALPK1
ANXA2	ACSM1	ALPK1
AURKB	ACSM1	ALPK1
GNAT3	ACSM1	ALPK1
CA2D1	ACSM1	ALPK1
CAH4	ACSM1	ALPK1
AK1C1	ACSM1	ALPK1
ROCK1	ACSM1	ALPK1
CHLE	ACSM1	ALPK1
J3QK85	ACSM1	ALPK1
ZAP70	ACSM1	ALPK1
UD14	ACSM1	ALPK1
S12A2	ACSM1	ALPK1
EST1A	ACSM1	ALPK1
VKOR1	ACSM1	ALPK1
XDH	ACSM1	ALPK1
ACHB4	ACSM1	ALPK1
RLP24	ACSM1	ALPK1
EDN1	ACSM1	ALPK1
GBRB3	ACSM1	ALPK1
TKT	ACSM1	ALPK1
NEU2	ACSM1	ALPK1
3HAO	ACSM1	ALPK1
RL10L	ACSM1	ALPK1
ADA1D	ACSM1	ALPK1
CANB2	ACSM1	ALPK1
KAP3	ACSM1	ALPK1
PANX1	ACSM1	ALPK1
ST2A1	ACSM1	ALPK1
UPP2	ACSM1	ALPK1
AK1D1	ACSM1	ALPK1
CAC1A	ACSM1	ALPK1
CUBN	ACSM1	ALPK1
THA	ACSM1	ALPK1
TBB5	ACSM1	ALPK1
CATA	ACSM1	ALPK1
RL3	ACSM1	ALPK1
PA2GE	ACSM1	ALPK1
HRH2	ACSM1	ALPK1
ATTY	ACSM1	ALPK1
S29A2	ACSM1	ALPK1
GBRT	ACSM1	ALPK1
ACHA3	ACSM1	ALPK1
CDK6	ACSM1	ALPK1
5HT7R	ACSM1	ALPK1
ADRB1	ACSM1	ALPK1
CP11A	ACSM1	ALPK1
CSK	ACSM1	ALPK1
5HT3A	ACSM1	ALPK1
AT12A	ACSM1	ALPK1
IOD3	ACSM1	ALPK1
PGFRA	ACSM1	ALPK1
A1AG1	ACSM1	ALPK1
TNFA	ACSM1	ALPK1
NFAC2	ACSM1	ALPK1
NOS2	ACSM1	ALPK1
5HT2B	ACSM1	ALPK1
HS90A	ACSM1	ALPK1
LCK	ACSM1	ALPK1
ADCYA	ACSM1	ALPK1
HS90B	ACSM1	ALPK1
ADA2A	ACSM1	ALPK1
CACP	ACSM1	ALPK1
RARA	ACSM1	ALPK1
PYC	ACSM1	ALPK1
CATL1	ACSM1	ALPK1
ACHA9	ACSM1	ALPK1
NH2L1	ACSM1	ALPK1
AAKB2	ACSM1	ALPK1
DCXR	ACSM1	ALPK1
CXCL7	ACSM1	ALPK1
KCNE1	ACSM1	ALPK1
B3GT4	ACSM1	ALPK1
ACES	ACSM1	ALPK1
SCNNG	ACSM1	ALPK1
HASP	ACSM1	ALPK1
MMP3	ACSM1	ALPK1
MET	ACSM1	ALPK1
AA2BR	ACSM1	ALPK1
PDE8A	ACSM1	ALPK1
5HT2C	ACSM1	ALPK1
AK1C3	ACSM1	ALPK1
OSTCN	ACSM1	ALPK1
NMD3B	ACSM1	ALPK1
CDK5	ACSM1	ALPK1
PPARA	ACSM1	ALPK1
DRD2	ACSM1	ALPK1
VGFR2	ACSM1	ALPK1
CP1A2	ACSM1	ALPK1
NGF	ACSM1	ALPK1
GBRA6	ACSM1	ALPK1
ACHA7	ACSM1	ALPK1
CP2C9	ACSM1	ALPK1
TBA1A	ACSM1	ALPK1
IL2RA	ACSM1	ALPK1
PPB1	ACSM1	ALPK1
PD2R	ACSM1	ALPK1
Q71TU5	ACSM1	ALPK1
DCE1	ACSM1	ALPK1
GBRG1	ACSM1	ALPK1
FGFR2	ACSM1	ALPK1
IMPA1	ACSM1	ALPK1
ACM2	ACSM1	ALPK1
IL8	ACSM1	ALPK1
5HT6R	ACSM1	ALPK1
KPCT	ACSM1	ALPK1
AOC1	ACSM1	ALPK1
PCNA	ACSM1	ALPK1
KSYK	ACSM1	ALPK1
CAH9	ACSM1	ALPK1
RL11	ACSM1	ALPK1
CACB3	ACSM1	ALPK1
HMDH	ACSM1	ALPK1
GBRA4	ACSM1	ALPK1
KIT	ACSM1	ALPK1
AOFA	ACSM1	ALPK1
NEP	ACSM1	ALPK1
GLYC	ACSM1	ALPK1
NCOA2	ACSM1	ALPK1
5HT1E	ACSM1	ALPK1
TBA4A	ACSM1	ALPK1
METH	ACSM1	ALPK1
LDHA	ACSM1	ALPK1
MK08	ACSM1	ALPK1
IGHG4	ACSM1	ALPK1
CP2CJ	ACSM1	ALPK1
RXRA	ACSM1	ALPK1
PA2GA	ACSM1	ALPK1
CP131	ACSM1	ALPK1
ACACB	ACSM1	ALPK1
PTHY	ACSM1	ALPK1
IL10	ACSM1	ALPK1
CAH2	ACSM1	ALPK1
OPRD	ACSM1	ALPK1
AAPK1	ACSM1	ALPK1
PDPK1	ACSM1	ALPK1
ADRB3	ACSM1	ALPK1
C11B1	ACSM1	ALPK1
GBRP	ACSM1	ALPK1
ROCK2	ACSM1	ALPK1
RL8	ACSM1	ALPK1
ADCY2	ACSM1	ALPK1
PHOP2	ACSM1	ALPK1
CAH12	ACSM1	ALPK1
S10A4	ACSM1	ALPK1
GRIK1	ACSM1	ALPK1
CBG	ACSM1	ALPK1
PRGR	ACSM1	ALPK1
HCAR2	ACSM1	ALPK1
DNMT1	ACSM1	ALPK1
PGH2	ACSM1	ALPK1
CAC1F	ACSM1	ALPK1
ADA2C	ACSM1	ALPK1
S15A1	ACSM1	ALPK1
ADA1A	ACSM1	ALPK1
A1AG2	ACSM1	ALPK1
OX1R	ACSM1	ALPK1
KCMA1	ACSM1	ALPK1
NMDE3	ACSM1	ALPK1
HIBCH	ACSM1	ALPK1
IPKA	ACSM1	ALPK1
S22AI	ACSM1	ALPK1
S29A1	ACSM1	ALPK1
HDAC1	ACSM1	ALPK1
PNPH	ACSM1	ALPK1
ADA2B	ACSM1	ALPK1
TRFL	ACSM1	ALPK1
ALBU	ACSM1	ALPK1
FMO3	ACSM1	ALPK1
PLK1	ACSM1	ALPK1
SGMR1	ACSM1	ALPK1
GUAA	ACSM1	ALPK1
QOR	ACSM1	ALPK1
GCR	ACSM1	ALPK1
CATD	ACSM1	ALPK1
MIF	ACSM1	ALPK1
HPGDS	ACSM1	ALPK1
MKNK1	ACSM1	ALPK1
P2RY2	ACSM1	ALPK1
S12A4	ACSM1	ALPK1
EGFR	ACSM1	ALPK1
NFKB1	ACSM1	ALPK1
PGFRB	ACSM1	ALPK1
ANT3	ACSM1	ALPK1
GTR1	ACSM1	ALPK1
MK10	ACSM1	ALPK1
CAMLG	ACSM1	ALPK1
HEMH	ACSM1	ALPK1
MTRR	ACSM1	ALPK1
NQO1	ACSM1	ALPK1
ACH10	ACSM1	ALPK1
FMO4	ACSM1	ALPK1
DRD5	ACSM1	ALPK1
TRY1	ACSM1	ALPK1
SCNAA	ACSM1	ALPK1
GBRG3	ACSM1	ALPK1
PDE8B	ACSM1	ALPK1
KCNA2	ACSM1	ALPK1
IFNA2	ACSM1	ALPK1
AA1R	ACSM1	ALPK1
MAPK2	ACSM1	ALPK1
PK3CD	ACSM1	ALPK1
HRH4	ACSM1	ALPK1
GBRB1	ACSM1	ALPK1
HCN2	ACSM1	ALPK1
RL26L	ACSM1	ALPK1
DMTA2	ACSM1	ALPK1
6PGD	ACSM1	ALPK1
GRP78	ACSM1	ALPK1
PSIP1	ACSM1	ALPK1
AT1A4	ACSM1	ALPK1
GLR	ACSM1	ALPK1
OPRK	ACSM1	ALPK1
ATPB	ACSM1	ALPK1
STMN4	ACSM1	ALPK1
CACB2	ACSM1	ALPK1
NMDZ1	ACSM1	ALPK1
SC6A3	ACSM1	ALPK1
ST2B1	ACSM1	ALPK1
TBG1	ACSM1	ALPK1
ESR1	ACSM1	ALPK1
CREB1	ACSM1	ALPK1
5HT1B	ACSM1	ALPK1
ERBB2	ACSM1	ALPK1
HDAC7	ACSM1	ALPK1
KCC1B	ACSM1	ALPK1
TBD	ACSM1	ALPK1
TOP2B	ACSM1	ALPK1
3BHS1	ACSM1	ALPK1
ATP4A	ACSM1	ALPK1
LOX5	ACSM1	ALPK1
UD3A1	ACSM1	ALPK1
BDNF	ACSM1	ALPK1
GBRA1	ACSM1	ALPK1
FOS	ACSM1	ALPK1
SHBG	ACSM1	ALPK1
ODP2	ACSM1	ALPK1
ABCA1	ACSM1	ALPK1
DYR	ACSM1	ALPK1
P85A	ACSM1	ALPK1
SIR1	ACSM1	ALPK1
MTHR	ACSM1	ALPK1
ADCL2	ACSM1	ALPK1
IBP3	ACSM1	ALPK1
DDR1	ACSM1	ALPK1
CP46A	ACSM1	ALPK1
SCN2A	ACSM1	ALPK1
IL4	ACSM1	ALPK1
NPS	ACSM1	ALPK1
NMDE1	ACSM1	ALPK1
AOFB	ACSM1	ALPK1
RL13A	ACSM1	ALPK1
S22A2	ACSM1	ALPK1
CALY	ACSM1	ALPK1
S12A5	ACSM1	ALPK1
PK3CA	ACSM1	ALPK1
PDE4D	ACSM1	ALPK1
KIF11	ACSM1	ALPK1
NR1I2	ACSM1	ALPK1
NISCH	ACSM1	ALPK1
NFKB2	ACSM1	ALPK1
ITK	ACSM1	ALPK1
PPIA	ACSM1	ALPK1
MMAA	ACSM1	ALPK1
PA24A	ACSM1	ALPK1
HYES	ACSM1	ALPK1
CP2C8	ACSM1	ALPK1
CAC1D	ACSM1	ALPK1
SCNNA	ACSM1	ALPK1
DRD3	ACSM1	ALPK1
IOD1	ACSM1	ALPK1
AAKB1	ACSM1	ALPK1
ARY2	ACSM1	ALPK1
DOPO	ACSM1	ALPK1
PDE3A	ACSM1	ALPK1
TR10B	ACSM1	ALPK1
ADA1B	ACSM1	ALPK1
C9JK77	ACSM1	ALPK1
MYLK3	ACSM1	ALPK1
PDE1B	ACSM1	ALPK1
MYH9	ACSM1	ALPK1
TRI15	ACSM1	ALPK1
HPRT	ACSM1	ALPK1
ADRB2	ACSM1	ALPK1
LIPL	ACSM1	ALPK1
MDR1	ACSM1	ALPK1
5HT1A	ACSM1	ALPK1
CP19A	ACSM1	ALPK1
ARY1	ACSM1	ALPK1
5HT2A	ACSM1	ALPK1
G6PD	ACSM1	ALPK1
PYRD	ACSM1	ALPK1
GBRB2	ACSM1	ALPK1
IKBA	ACSM1	ALPK1
THRB	ACSM1	ALPK1
GPX1	ACSM1	ALPK1
TNNC2	ACSM1	ALPK1
