source	destinations_disconnected_to
ACE	NAT6	BRD9
KAPCA	NAT6	BRD9
NTKL	NAT6	BRD9
CALM	NAT6	BRD9
ACHA4	NAT6	BRD9
ANXA2	NAT6	BRD9
AURKB	NAT6	BRD9
GNAT3	NAT6	BRD9
CA2D1	NAT6	BRD9
CAH4	NAT6	BRD9
AK1C1	NAT6	BRD9
ROCK1	NAT6	BRD9
CHLE	NAT6	BRD9
J3QK85	NAT6	BRD9
ZAP70	NAT6	BRD9
UD14	NAT6	BRD9
S12A2	NAT6	BRD9
EST1A	NAT6	BRD9
VKOR1	NAT6	BRD9
XDH	NAT6	BRD9
ACHB4	NAT6	BRD9
RLP24	NAT6	BRD9
EDN1	NAT6	BRD9
GBRB3	NAT6	BRD9
TKT	NAT6	BRD9
NEU2	NAT6	BRD9
3HAO	NAT6	BRD9
RL10L	NAT6	BRD9
ADA1D	NAT6	BRD9
CANB2	NAT6	BRD9
KAP3	NAT6	BRD9
PANX1	NAT6	BRD9
ST2A1	NAT6	BRD9
UPP2	NAT6	BRD9
AK1D1	NAT6	BRD9
CAC1A	NAT6	BRD9
CUBN	NAT6	BRD9
THA	NAT6	BRD9
TBB5	NAT6	BRD9
CATA	NAT6	BRD9
RL3	NAT6	BRD9
PA2GE	NAT6	BRD9
HRH2	NAT6	BRD9
ATTY	NAT6	BRD9
S29A2	NAT6	BRD9
GBRT	NAT6	BRD9
ACHA3	NAT6	BRD9
CDK6	NAT6	BRD9
5HT7R	NAT6	BRD9
ADRB1	NAT6	BRD9
CP11A	NAT6	BRD9
CSK	NAT6	BRD9
5HT3A	NAT6	BRD9
AT12A	NAT6	BRD9
IOD3	NAT6	BRD9
PGFRA	NAT6	BRD9
A1AG1	NAT6	BRD9
TNFA	NAT6	BRD9
NFAC2	NAT6	BRD9
NOS2	NAT6	BRD9
5HT2B	NAT6	BRD9
HS90A	NAT6	BRD9
LCK	NAT6	BRD9
ADCYA	NAT6	BRD9
HS90B	NAT6	BRD9
ADA2A	NAT6	BRD9
CACP	NAT6	BRD9
RARA	NAT6	BRD9
PYC	NAT6	BRD9
CATL1	NAT6	BRD9
ACHA9	NAT6	BRD9
NH2L1	NAT6	BRD9
AAKB2	NAT6	BRD9
DCXR	NAT6	BRD9
CXCL7	NAT6	BRD9
KCNE1	NAT6	BRD9
B3GT4	NAT6	BRD9
ACES	NAT6	BRD9
SCNNG	NAT6	BRD9
HASP	NAT6	BRD9
MMP3	NAT6	BRD9
MET	NAT6	BRD9
AA2BR	NAT6	BRD9
PDE8A	NAT6	BRD9
5HT2C	NAT6	BRD9
AK1C3	NAT6	BRD9
OSTCN	NAT6	BRD9
NMD3B	NAT6	BRD9
CDK5	NAT6	BRD9
PPARA	NAT6	BRD9
DRD2	NAT6	BRD9
VGFR2	NAT6	BRD9
CP1A2	NAT6	BRD9
NGF	NAT6	BRD9
GBRA6	NAT6	BRD9
ACHA7	NAT6	BRD9
CP2C9	NAT6	BRD9
TBA1A	NAT6	BRD9
IL2RA	NAT6	BRD9
PPB1	NAT6	BRD9
PD2R	NAT6	BRD9
Q71TU5	NAT6	BRD9
DCE1	NAT6	BRD9
GBRG1	NAT6	BRD9
FGFR2	NAT6	BRD9
IMPA1	NAT6	BRD9
ACM2	NAT6	BRD9
IL8	NAT6	BRD9
5HT6R	NAT6	BRD9
KPCT	NAT6	BRD9
AOC1	NAT6	BRD9
PCNA	NAT6	BRD9
KSYK	NAT6	BRD9
CAH9	NAT6	BRD9
RL11	NAT6	BRD9
CACB3	NAT6	BRD9
HMDH	NAT6	BRD9
GBRA4	NAT6	BRD9
KIT	NAT6	BRD9
AOFA	NAT6	BRD9
NEP	NAT6	BRD9
GLYC	NAT6	BRD9
NCOA2	NAT6	BRD9
5HT1E	NAT6	BRD9
TBA4A	NAT6	BRD9
METH	NAT6	BRD9
LDHA	NAT6	BRD9
MK08	NAT6	BRD9
IGHG4	NAT6	BRD9
CP2CJ	NAT6	BRD9
RXRA	NAT6	BRD9
PA2GA	NAT6	BRD9
CP131	NAT6	BRD9
ACACB	NAT6	BRD9
PTHY	NAT6	BRD9
IL10	NAT6	BRD9
CAH2	NAT6	BRD9
OPRD	NAT6	BRD9
AAPK1	NAT6	BRD9
PDPK1	NAT6	BRD9
ADRB3	NAT6	BRD9
C11B1	NAT6	BRD9
GBRP	NAT6	BRD9
ROCK2	NAT6	BRD9
RL8	NAT6	BRD9
ADCY2	NAT6	BRD9
PHOP2	NAT6	BRD9
CAH12	NAT6	BRD9
S10A4	NAT6	BRD9
GRIK1	NAT6	BRD9
CBG	NAT6	BRD9
PRGR	NAT6	BRD9
HCAR2	NAT6	BRD9
DNMT1	NAT6	BRD9
PGH2	NAT6	BRD9
CAC1F	NAT6	BRD9
ADA2C	NAT6	BRD9
S15A1	NAT6	BRD9
ADA1A	NAT6	BRD9
A1AG2	NAT6	BRD9
OX1R	NAT6	BRD9
KCMA1	NAT6	BRD9
NMDE3	NAT6	BRD9
HIBCH	NAT6	BRD9
IPKA	NAT6	BRD9
S22AI	NAT6	BRD9
S29A1	NAT6	BRD9
HDAC1	NAT6	BRD9
PNPH	NAT6	BRD9
ADA2B	NAT6	BRD9
TRFL	NAT6	BRD9
ALBU	NAT6	BRD9
FMO3	NAT6	BRD9
PLK1	NAT6	BRD9
SGMR1	NAT6	BRD9
GUAA	NAT6	BRD9
QOR	NAT6	BRD9
GCR	NAT6	BRD9
CATD	NAT6	BRD9
MIF	NAT6	BRD9
HPGDS	NAT6	BRD9
MKNK1	NAT6	BRD9
P2RY2	NAT6	BRD9
S12A4	NAT6	BRD9
EGFR	NAT6	BRD9
NFKB1	NAT6	BRD9
PGFRB	NAT6	BRD9
ANT3	NAT6	BRD9
GTR1	NAT6	BRD9
MK10	NAT6	BRD9
CAMLG	NAT6	BRD9
HEMH	NAT6	BRD9
MTRR	NAT6	BRD9
NQO1	NAT6	BRD9
ACH10	NAT6	BRD9
FMO4	NAT6	BRD9
DRD5	NAT6	BRD9
TRY1	NAT6	BRD9
SCNAA	NAT6	BRD9
GBRG3	NAT6	BRD9
PDE8B	NAT6	BRD9
KCNA2	NAT6	BRD9
IFNA2	NAT6	BRD9
AA1R	NAT6	BRD9
MAPK2	NAT6	BRD9
PK3CD	NAT6	BRD9
HRH4	NAT6	BRD9
GBRB1	NAT6	BRD9
HCN2	NAT6	BRD9
RL26L	NAT6	BRD9
DMTA2	NAT6	BRD9
6PGD	NAT6	BRD9
GRP78	NAT6	BRD9
PSIP1	NAT6	BRD9
AT1A4	NAT6	BRD9
GLR	NAT6	BRD9
OPRK	NAT6	BRD9
ATPB	NAT6	BRD9
STMN4	NAT6	BRD9
CACB2	NAT6	BRD9
NMDZ1	NAT6	BRD9
SC6A3	NAT6	BRD9
ST2B1	NAT6	BRD9
TBG1	NAT6	BRD9
ESR1	NAT6	BRD9
CREB1	NAT6	BRD9
5HT1B	NAT6	BRD9
ERBB2	NAT6	BRD9
HDAC7	NAT6	BRD9
KCC1B	NAT6	BRD9
TBD	NAT6	BRD9
TOP2B	NAT6	BRD9
3BHS1	NAT6	BRD9
ATP4A	NAT6	BRD9
LOX5	NAT6	BRD9
UD3A1	NAT6	BRD9
BDNF	NAT6	BRD9
GBRA1	NAT6	BRD9
FOS	NAT6	BRD9
SHBG	NAT6	BRD9
ODP2	NAT6	BRD9
ABCA1	NAT6	BRD9
DYR	NAT6	BRD9
P85A	NAT6	BRD9
SIR1	NAT6	BRD9
MTHR	NAT6	BRD9
ADCL2	NAT6	BRD9
IBP3	NAT6	BRD9
DDR1	NAT6	BRD9
CP46A	NAT6	BRD9
SCN2A	NAT6	BRD9
IL4	NAT6	BRD9
NPS	NAT6	BRD9
NMDE1	NAT6	BRD9
AOFB	NAT6	BRD9
RL13A	NAT6	BRD9
S22A2	NAT6	BRD9
CALY	NAT6	BRD9
S12A5	NAT6	BRD9
PK3CA	NAT6	BRD9
PDE4D	NAT6	BRD9
KIF11	NAT6	BRD9
NR1I2	NAT6	BRD9
NISCH	NAT6	BRD9
NFKB2	NAT6	BRD9
ITK	NAT6	BRD9
PPIA	NAT6	BRD9
MMAA	NAT6	BRD9
PA24A	NAT6	BRD9
HYES	NAT6	BRD9
CP2C8	NAT6	BRD9
CAC1D	NAT6	BRD9
SCNNA	NAT6	BRD9
DRD3	NAT6	BRD9
IOD1	NAT6	BRD9
AAKB1	NAT6	BRD9
ARY2	NAT6	BRD9
DOPO	NAT6	BRD9
PDE3A	NAT6	BRD9
TR10B	NAT6	BRD9
ADA1B	NAT6	BRD9
C9JK77	NAT6	BRD9
MYLK3	NAT6	BRD9
PDE1B	NAT6	BRD9
MYH9	NAT6	BRD9
TRI15	NAT6	BRD9
HPRT	NAT6	BRD9
ADRB2	NAT6	BRD9
LIPL	NAT6	BRD9
MDR1	NAT6	BRD9
5HT1A	NAT6	BRD9
CP19A	NAT6	BRD9
ARY1	NAT6	BRD9
5HT2A	NAT6	BRD9
G6PD	NAT6	BRD9
PYRD	NAT6	BRD9
GBRB2	NAT6	BRD9
IKBA	NAT6	BRD9
THRB	NAT6	BRD9
GPX1	NAT6	BRD9
TNNC2	NAT6	BRD9
S22AB	NAT6	BRD9
PDE5A	NAT6	BRD9
TGFB1	NAT6	BRD9
TOP2A	NAT6	BRD9
RL23	NAT6	BRD9
PDK3	NAT6	BRD9
EDNRA	NAT6	BRD9
TF65	NAT6	BRD9
KAP0	NAT6	BRD9
PPIF	NAT6	BRD9
RL15	NAT6	BRD9
KCNH2	NAT6	BRD9
PDE4C	NAT6	BRD9
ABCC8	NAT6	BRD9
J3KPA4	NAT6	BRD9
HDAC8	NAT6	BRD9
GBRD	NAT6	BRD9
CCKN	NAT6	BRD9
ADCY5	NAT6	BRD9
ATPA	NAT6	BRD9
ATPG	NAT6	BRD9
CAC1G	NAT6	BRD9
LDHB	NAT6	BRD9
JUN	NAT6	BRD9
CSF1R	NAT6	BRD9
UD19	NAT6	BRD9
ATF6A	NAT6	BRD9
RL19	NAT6	BRD9
ST17B	NAT6	BRD9
ABL1	NAT6	BRD9
PHOP1	NAT6	BRD9
SC6A4	NAT6	BRD9
S22A6	NAT6	BRD9
GRIK2	NAT6	BRD9
ACM3	NAT6	BRD9
RYR1	NAT6	BRD9
S23IP	NAT6	BRD9
CRBN	NAT6	BRD9
MUTA	NAT6	BRD9
ARGI1	NAT6	BRD9
AA3R	NAT6	BRD9
GBRA5	NAT6	BRD9
CAH6	NAT6	BRD9
FAK1	NAT6	BRD9
SCNND	NAT6	BRD9
