source	destinations_disconnected_to
ACE	UFSP2	ULK4
KAPCA	UFSP2	ULK4
NTKL	UFSP2	ULK4
CALM	UFSP2	ULK4
ACHA4	UFSP2	ULK4
ANXA2	UFSP2	ULK4
AURKB	UFSP2	ULK4
GNAT3	UFSP2	ULK4
CA2D1	UFSP2	ULK4
CAH4	UFSP2	ULK4
AK1C1	UFSP2	ULK4
ROCK1	UFSP2	ULK4
CHLE	UFSP2	ULK4
J3QK85	UFSP2	ULK4
ZAP70	UFSP2	ULK4
UD14	UFSP2	ULK4
S12A2	UFSP2	ULK4
EST1A	UFSP2	ULK4
VKOR1	UFSP2	ULK4
XDH	UFSP2	ULK4
ACHB4	UFSP2	ULK4
RLP24	UFSP2	ULK4
EDN1	UFSP2	ULK4
GBRB3	UFSP2	ULK4
TKT	UFSP2	ULK4
NEU2	UFSP2	ULK4
3HAO	UFSP2	ULK4
RL10L	UFSP2	ULK4
ADA1D	UFSP2	ULK4
CANB2	UFSP2	ULK4
KAP3	UFSP2	ULK4
PANX1	UFSP2	ULK4
ST2A1	UFSP2	ULK4
UPP2	UFSP2	ULK4
AK1D1	UFSP2	ULK4
CAC1A	UFSP2	ULK4
CUBN	UFSP2	ULK4
THA	UFSP2	ULK4
TBB5	UFSP2	ULK4
CATA	UFSP2	ULK4
RL3	UFSP2	ULK4
PA2GE	UFSP2	ULK4
HRH2	UFSP2	ULK4
ATTY	UFSP2	ULK4
S29A2	UFSP2	ULK4
GBRT	UFSP2	ULK4
ACHA3	UFSP2	ULK4
CDK6	UFSP2	ULK4
5HT7R	UFSP2	ULK4
ADRB1	UFSP2	ULK4
CP11A	UFSP2	ULK4
CSK	UFSP2	ULK4
5HT3A	UFSP2	ULK4
AT12A	UFSP2	ULK4
IOD3	UFSP2	ULK4
PGFRA	UFSP2	ULK4
A1AG1	UFSP2	ULK4
TNFA	UFSP2	ULK4
NFAC2	UFSP2	ULK4
NOS2	UFSP2	ULK4
5HT2B	UFSP2	ULK4
HS90A	UFSP2	ULK4
LCK	UFSP2	ULK4
ADCYA	UFSP2	ULK4
HS90B	UFSP2	ULK4
ADA2A	UFSP2	ULK4
CACP	UFSP2	ULK4
RARA	UFSP2	ULK4
PYC	UFSP2	ULK4
CATL1	UFSP2	ULK4
ACHA9	UFSP2	ULK4
NH2L1	UFSP2	ULK4
AAKB2	UFSP2	ULK4
DCXR	UFSP2	ULK4
CXCL7	UFSP2	ULK4
KCNE1	UFSP2	ULK4
B3GT4	UFSP2	ULK4
ACES	UFSP2	ULK4
SCNNG	UFSP2	ULK4
HASP	UFSP2	ULK4
MMP3	UFSP2	ULK4
MET	UFSP2	ULK4
AA2BR	UFSP2	ULK4
PDE8A	UFSP2	ULK4
5HT2C	UFSP2	ULK4
AK1C3	UFSP2	ULK4
OSTCN	UFSP2	ULK4
NMD3B	UFSP2	ULK4
CDK5	UFSP2	ULK4
PPARA	UFSP2	ULK4
DRD2	UFSP2	ULK4
VGFR2	UFSP2	ULK4
CP1A2	UFSP2	ULK4
NGF	UFSP2	ULK4
GBRA6	UFSP2	ULK4
ACHA7	UFSP2	ULK4
