source	destinations_disconnected_to
ACE	KRCC1	UNC50
KAPCA	KRCC1	UNC50
NTKL	KRCC1	UNC50
CALM	KRCC1	UNC50
ACHA4	KRCC1	UNC50
ANXA2	KRCC1	UNC50
AURKB	KRCC1	UNC50
GNAT3	KRCC1	UNC50
CA2D1	KRCC1	UNC50
CAH4	KRCC1	UNC50
AK1C1	KRCC1	UNC50
ROCK1	KRCC1	UNC50
CHLE	KRCC1	UNC50
J3QK85	KRCC1	UNC50
ZAP70	KRCC1	UNC50
UD14	KRCC1	UNC50
S12A2	KRCC1	UNC50
EST1A	KRCC1	UNC50
VKOR1	KRCC1	UNC50
XDH	KRCC1	UNC50
ACHB4	KRCC1	UNC50
RLP24	KRCC1	UNC50
EDN1	KRCC1	UNC50
GBRB3	KRCC1	UNC50
TKT	KRCC1	UNC50
NEU2	KRCC1	UNC50
3HAO	KRCC1	UNC50
RL10L	KRCC1	UNC50
ADA1D	KRCC1	UNC50
CANB2	KRCC1	UNC50
KAP3	KRCC1	UNC50
PANX1	KRCC1	UNC50
ST2A1	KRCC1	UNC50
UPP2	KRCC1	UNC50
AK1D1	KRCC1	UNC50
CAC1A	KRCC1	UNC50
CUBN	KRCC1	UNC50
THA	KRCC1	UNC50
TBB5	KRCC1	UNC50
CATA	KRCC1	UNC50
RL3	KRCC1	UNC50
PA2GE	KRCC1	UNC50
HRH2	KRCC1	UNC50
ATTY	KRCC1	UNC50
S29A2	KRCC1	UNC50
GBRT	KRCC1	UNC50
ACHA3	KRCC1	UNC50
CDK6	KRCC1	UNC50
5HT7R	KRCC1	UNC50
ADRB1	KRCC1	UNC50
CP11A	KRCC1	UNC50
CSK	KRCC1	UNC50
5HT3A	KRCC1	UNC50
AT12A	KRCC1	UNC50
IOD3	KRCC1	UNC50
PGFRA	KRCC1	UNC50
A1AG1	KRCC1	UNC50
TNFA	KRCC1	UNC50
NFAC2	KRCC1	UNC50
NOS2	KRCC1	UNC50
5HT2B	KRCC1	UNC50
HS90A	KRCC1	UNC50
LCK	KRCC1	UNC50
ADCYA	KRCC1	UNC50
HS90B	KRCC1	UNC50
ADA2A	KRCC1	UNC50
CACP	KRCC1	UNC50
RARA	KRCC1	UNC50
PYC	KRCC1	UNC50
CATL1	KRCC1	UNC50
ACHA9	KRCC1	UNC50
NH2L1	KRCC1	UNC50
AAKB2	KRCC1	UNC50
