source	destinations_disconnected_to
ACE	TOR3A	DHRS7
KAPCA	TOR3A	DHRS7
NTKL	TOR3A	DHRS7
CALM	TOR3A	DHRS7
ACHA4	TOR3A	DHRS7
ANXA2	TOR3A	DHRS7
AURKB	TOR3A	DHRS7
GNAT3	TOR3A	DHRS7
CA2D1	TOR3A	DHRS7
CAH4	TOR3A	DHRS7
AK1C1	TOR3A	DHRS7
ROCK1	TOR3A	DHRS7
CHLE	TOR3A	DHRS7
J3QK85	TOR3A	DHRS7
ZAP70	TOR3A	DHRS7
UD14	TOR3A	DHRS7
S12A2	TOR3A	DHRS7
EST1A	TOR3A	DHRS7
VKOR1	TOR3A	DHRS7
XDH	TOR3A	DHRS7
ACHB4	TOR3A	DHRS7
RLP24	TOR3A	DHRS7
EDN1	TOR3A	DHRS7
GBRB3	TOR3A	DHRS7
TKT	TOR3A	DHRS7
NEU2	TOR3A	DHRS7
3HAO	TOR3A	DHRS7
RL10L	TOR3A	DHRS7
ADA1D	TOR3A	DHRS7
CANB2	TOR3A	DHRS7
KAP3	TOR3A	DHRS7
PANX1	TOR3A	DHRS7
ST2A1	TOR3A	DHRS7
UPP2	TOR3A	DHRS7
AK1D1	TOR3A	DHRS7
CAC1A	TOR3A	DHRS7
CUBN	TOR3A	DHRS7
THA	TOR3A	DHRS7
TBB5	TOR3A	DHRS7
CATA	TOR3A	DHRS7
RL3	TOR3A	DHRS7
PA2GE	TOR3A	DHRS7
HRH2	TOR3A	DHRS7
ATTY	TOR3A	DHRS7
S29A2	TOR3A	DHRS7
GBRT	TOR3A	DHRS7
ACHA3	TOR3A	DHRS7
CDK6	TOR3A	DHRS7
5HT7R	TOR3A	DHRS7
ADRB1	TOR3A	DHRS7
CP11A	TOR3A	DHRS7
CSK	TOR3A	DHRS7
5HT3A	TOR3A	DHRS7
AT12A	TOR3A	DHRS7
IOD3	TOR3A	DHRS7
PGFRA	TOR3A	DHRS7
A1AG1	TOR3A	DHRS7
TNFA	TOR3A	DHRS7
NFAC2	TOR3A	DHRS7
NOS2	TOR3A	DHRS7
5HT2B	TOR3A	DHRS7
HS90A	TOR3A	DHRS7
LCK	TOR3A	DHRS7
ADCYA	TOR3A	DHRS7
HS90B	TOR3A	DHRS7
ADA2A	TOR3A	DHRS7
CACP	TOR3A	DHRS7
RARA	TOR3A	DHRS7
PYC	TOR3A	DHRS7
CATL1	TOR3A	DHRS7
ACHA9	TOR3A	DHRS7
NH2L1	TOR3A	DHRS7
AAKB2	TOR3A	DHRS7
DCXR	TOR3A	DHRS7
CXCL7	TOR3A	DHRS7
KCNE1	TOR3A	DHRS7
B3GT4	TOR3A	DHRS7
ACES	TOR3A	DHRS7
SCNNG	TOR3A	DHRS7
HASP	TOR3A	DHRS7
MMP3	TOR3A	DHRS7
MET	TOR3A	DHRS7
AA2BR	TOR3A	DHRS7
PDE8A	TOR3A	DHRS7
5HT2C	TOR3A	DHRS7
AK1C3	TOR3A	DHRS7
OSTCN	TOR3A	DHRS7
NMD3B	TOR3A	DHRS7
CDK5	TOR3A	DHRS7
PPARA	TOR3A	DHRS7
DRD2	TOR3A	DHRS7
VGFR2	TOR3A	DHRS7
CP1A2	TOR3A	DHRS7
NGF	TOR3A	DHRS7
GBRA6	TOR3A	DHRS7
ACHA7	TOR3A	DHRS7
CP2C9	TOR3A	DHRS7
TBA1A	TOR3A	DHRS7
IL2RA	TOR3A	DHRS7
PPB1	TOR3A	DHRS7
PD2R	TOR3A	DHRS7
Q71TU5	TOR3A	DHRS7
DCE1	TOR3A	DHRS7
GBRG1	TOR3A	DHRS7
FGFR2	TOR3A	DHRS7
IMPA1	TOR3A	DHRS7
ACM2	TOR3A	DHRS7
IL8	TOR3A	DHRS7
5HT6R	TOR3A	DHRS7
KPCT	TOR3A	DHRS7
AOC1	TOR3A	DHRS7
PCNA	TOR3A	DHRS7
KSYK	TOR3A	DHRS7
CAH9	TOR3A	DHRS7
RL11	TOR3A	DHRS7
CACB3	TOR3A	DHRS7
HMDH	TOR3A	DHRS7
GBRA4	TOR3A	DHRS7
KIT	TOR3A	DHRS7
AOFA	TOR3A	DHRS7
NEP	TOR3A	DHRS7
GLYC	TOR3A	DHRS7
NCOA2	TOR3A	DHRS7
5HT1E	TOR3A	DHRS7
TBA4A	TOR3A	DHRS7
METH	TOR3A	DHRS7
LDHA	TOR3A	DHRS7
MK08	TOR3A	DHRS7
IGHG4	TOR3A	DHRS7
CP2CJ	TOR3A	DHRS7
RXRA	TOR3A	DHRS7
PA2GA	TOR3A	DHRS7
CP131	TOR3A	DHRS7
ACACB	TOR3A	DHRS7
PTHY	TOR3A	DHRS7
IL10	TOR3A	DHRS7
CAH2	TOR3A	DHRS7
OPRD	TOR3A	DHRS7
AAPK1	TOR3A	DHRS7
PDPK1	TOR3A	DHRS7
ADRB3	TOR3A	DHRS7
C11B1	TOR3A	DHRS7
GBRP	TOR3A	DHRS7
ROCK2	TOR3A	DHRS7
RL8	TOR3A	DHRS7
ADCY2	TOR3A	DHRS7
PHOP2	TOR3A	DHRS7
CAH12	TOR3A	DHRS7
S10A4	TOR3A	DHRS7
GRIK1	TOR3A	DHRS7
CBG	TOR3A	DHRS7
PRGR	TOR3A	DHRS7
HCAR2	TOR3A	DHRS7
DNMT1	TOR3A	DHRS7
PGH2	TOR3A	DHRS7
CAC1F	TOR3A	DHRS7
ADA2C	TOR3A	DHRS7
S15A1	TOR3A	DHRS7
ADA1A	TOR3A	DHRS7
A1AG2	TOR3A	DHRS7
OX1R	TOR3A	DHRS7
KCMA1	TOR3A	DHRS7
NMDE3	TOR3A	DHRS7
HIBCH	TOR3A	DHRS7
IPKA	TOR3A	DHRS7
S22AI	TOR3A	DHRS7
S29A1	TOR3A	DHRS7
HDAC1	TOR3A	DHRS7
PNPH	TOR3A	DHRS7
ADA2B	TOR3A	DHRS7
TRFL	TOR3A	DHRS7
ALBU	TOR3A	DHRS7
FMO3	TOR3A	DHRS7
PLK1	TOR3A	DHRS7
SGMR1	TOR3A	DHRS7
GUAA	TOR3A	DHRS7
QOR	TOR3A	DHRS7
GCR	TOR3A	DHRS7
CATD	TOR3A	DHRS7
MIF	TOR3A	DHRS7
HPGDS	TOR3A	DHRS7
MKNK1	TOR3A	DHRS7
P2RY2	TOR3A	DHRS7
S12A4	TOR3A	DHRS7
EGFR	TOR3A	DHRS7
NFKB1	TOR3A	DHRS7
PGFRB	TOR3A	DHRS7
ANT3	TOR3A	DHRS7
GTR1	TOR3A	DHRS7
MK10	TOR3A	DHRS7
CAMLG	TOR3A	DHRS7
HEMH	TOR3A	DHRS7
MTRR	TOR3A	DHRS7
NQO1	TOR3A	DHRS7
ACH10	TOR3A	DHRS7
FMO4	TOR3A	DHRS7
DRD5	TOR3A	DHRS7
TRY1	TOR3A	DHRS7
SCNAA	TOR3A	DHRS7
GBRG3	TOR3A	DHRS7
PDE8B	TOR3A	DHRS7
KCNA2	TOR3A	DHRS7
IFNA2	TOR3A	DHRS7
AA1R	TOR3A	DHRS7
MAPK2	TOR3A	DHRS7
PK3CD	TOR3A	DHRS7
