source	destinations_disconnected_to
ACE	CEMP1	SSX5
KAPCA	CEMP1	SSX5
NTKL	CEMP1	SSX5
CALM	CEMP1	SSX5
ACHA4	CEMP1	SSX5
ANXA2	CEMP1	SSX5
AURKB	CEMP1	SSX5
GNAT3	CEMP1	SSX5
CA2D1	CEMP1	SSX5
CAH4	CEMP1	SSX5
AK1C1	CEMP1	SSX5
ROCK1	CEMP1	SSX5
CHLE	CEMP1	SSX5
J3QK85	CEMP1	SSX5
ZAP70	CEMP1	SSX5
UD14	CEMP1	SSX5
S12A2	CEMP1	SSX5
EST1A	CEMP1	SSX5
VKOR1	CEMP1	SSX5
XDH	CEMP1	SSX5
ACHB4	CEMP1	SSX5
RLP24	CEMP1	SSX5
EDN1	CEMP1	SSX5
GBRB3	CEMP1	SSX5
TKT	CEMP1	SSX5
NEU2	CEMP1	SSX5
3HAO	CEMP1	SSX5
RL10L	CEMP1	SSX5
ADA1D	CEMP1	SSX5
CANB2	CEMP1	SSX5
KAP3	CEMP1	SSX5
PANX1	CEMP1	SSX5
ST2A1	CEMP1	SSX5
UPP2	CEMP1	SSX5
AK1D1	CEMP1	SSX5
CAC1A	CEMP1	SSX5
CUBN	CEMP1	SSX5
THA	CEMP1	SSX5
TBB5	CEMP1	SSX5
CATA	CEMP1	SSX5
RL3	CEMP1	SSX5
PA2GE	CEMP1	SSX5
HRH2	CEMP1	SSX5
ATTY	CEMP1	SSX5
S29A2	CEMP1	SSX5
GBRT	CEMP1	SSX5
ACHA3	CEMP1	SSX5
CDK6	CEMP1	SSX5
5HT7R	CEMP1	SSX5
ADRB1	CEMP1	SSX5
CP11A	CEMP1	SSX5
CSK	CEMP1	SSX5
5HT3A	CEMP1	SSX5
AT12A	CEMP1	SSX5
IOD3	CEMP1	SSX5
PGFRA	CEMP1	SSX5
A1AG1	CEMP1	SSX5
TNFA	CEMP1	SSX5
NFAC2	CEMP1	SSX5
NOS2	CEMP1	SSX5
5HT2B	CEMP1	SSX5
HS90A	CEMP1	SSX5
LCK	CEMP1	SSX5
ADCYA	CEMP1	SSX5
HS90B	CEMP1	SSX5
ADA2A	CEMP1	SSX5
CACP	CEMP1	SSX5
RARA	CEMP1	SSX5
PYC	CEMP1	SSX5
CATL1	CEMP1	SSX5
ACHA9	CEMP1	SSX5
NH2L1	CEMP1	SSX5
AAKB2	CEMP1	SSX5
DCXR	CEMP1	SSX5
CXCL7	CEMP1	SSX5
KCNE1	CEMP1	SSX5
B3GT4	CEMP1	SSX5
ACES	CEMP1	SSX5
SCNNG	CEMP1	SSX5
HASP	CEMP1	SSX5
MMP3	CEMP1	SSX5
MET	CEMP1	SSX5
AA2BR	CEMP1	SSX5
PDE8A	CEMP1	SSX5
5HT2C	CEMP1	SSX5
AK1C3	CEMP1	SSX5
OSTCN	CEMP1	SSX5
