source	destinations_disconnected_to
ACE	CNIH4	VAT1
KAPCA	CNIH4	VAT1
NTKL	CNIH4	VAT1
CALM	CNIH4	VAT1
ACHA4	CNIH4	VAT1
ANXA2	CNIH4	VAT1
AURKB	CNIH4	VAT1
GNAT3	CNIH4	VAT1
CA2D1	CNIH4	VAT1
CAH4	CNIH4	VAT1
AK1C1	CNIH4	VAT1
ROCK1	CNIH4	VAT1
CHLE	CNIH4	VAT1
J3QK85	CNIH4	VAT1
ZAP70	CNIH4	VAT1
UD14	CNIH4	VAT1
S12A2	CNIH4	VAT1
EST1A	CNIH4	VAT1
VKOR1	CNIH4	VAT1
XDH	CNIH4	VAT1
ACHB4	CNIH4	VAT1
RLP24	CNIH4	VAT1
EDN1	CNIH4	VAT1
GBRB3	CNIH4	VAT1
TKT	CNIH4	VAT1
NEU2	CNIH4	VAT1
3HAO	CNIH4	VAT1
RL10L	CNIH4	VAT1
ADA1D	CNIH4	VAT1
CANB2	CNIH4	VAT1
KAP3	CNIH4	VAT1
PANX1	CNIH4	VAT1
ST2A1	CNIH4	VAT1
UPP2	CNIH4	VAT1
AK1D1	CNIH4	VAT1
CAC1A	CNIH4	VAT1
CUBN	CNIH4	VAT1
THA	CNIH4	VAT1
TBB5	CNIH4	VAT1
CATA	CNIH4	VAT1
RL3	CNIH4	VAT1
PA2GE	CNIH4	VAT1
HRH2	CNIH4	VAT1
ATTY	CNIH4	VAT1
S29A2	CNIH4	VAT1
GBRT	CNIH4	VAT1
ACHA3	CNIH4	VAT1
CDK6	CNIH4	VAT1
5HT7R	CNIH4	VAT1
ADRB1	CNIH4	VAT1
CP11A	CNIH4	VAT1
CSK	CNIH4	VAT1
5HT3A	CNIH4	VAT1
AT12A	CNIH4	VAT1
IOD3	CNIH4	VAT1
PGFRA	CNIH4	VAT1
A1AG1	CNIH4	VAT1
TNFA	CNIH4	VAT1
NFAC2	CNIH4	VAT1
NOS2	CNIH4	VAT1
5HT2B	CNIH4	VAT1
HS90A	CNIH4	VAT1
LCK	CNIH4	VAT1
ADCYA	CNIH4	VAT1
HS90B	CNIH4	VAT1
ADA2A	CNIH4	VAT1
CACP	CNIH4	VAT1
RARA	CNIH4	VAT1
PYC	CNIH4	VAT1
CATL1	CNIH4	VAT1
ACHA9	CNIH4	VAT1
NH2L1	CNIH4	VAT1
AAKB2	CNIH4	VAT1
DCXR	CNIH4	VAT1
CXCL7	CNIH4	VAT1
KCNE1	CNIH4	VAT1
B3GT4	CNIH4	VAT1
ACES	CNIH4	VAT1
SCNNG	CNIH4	VAT1
HASP	CNIH4	VAT1
MMP3	CNIH4	VAT1
MET	CNIH4	VAT1
AA2BR	CNIH4	VAT1
PDE8A	CNIH4	VAT1
5HT2C	CNIH4	VAT1
AK1C3	CNIH4	VAT1
OSTCN	CNIH4	VAT1
NMD3B	CNIH4	VAT1
CDK5	CNIH4	VAT1
PPARA	CNIH4	VAT1
DRD2	CNIH4	VAT1
VGFR2	CNIH4	VAT1
CP1A2	CNIH4	VAT1
NGF	CNIH4	VAT1
GBRA6	CNIH4	VAT1
ACHA7	CNIH4	VAT1
CP2C9	CNIH4	VAT1
TBA1A	CNIH4	VAT1
IL2RA	CNIH4	VAT1
PPB1	CNIH4	VAT1
PD2R	CNIH4	VAT1
Q71TU5	CNIH4	VAT1
DCE1	CNIH4	VAT1
GBRG1	CNIH4	VAT1
FGFR2	CNIH4	VAT1
IMPA1	CNIH4	VAT1
ACM2	CNIH4	VAT1
IL8	CNIH4	VAT1
5HT6R	CNIH4	VAT1
KPCT	CNIH4	VAT1
AOC1	CNIH4	VAT1
PCNA	CNIH4	VAT1
KSYK	CNIH4	VAT1
CAH9	CNIH4	VAT1
RL11	CNIH4	VAT1
CACB3	CNIH4	VAT1
HMDH	CNIH4	VAT1
GBRA4	CNIH4	VAT1
KIT	CNIH4	VAT1
AOFA	CNIH4	VAT1
NEP	CNIH4	VAT1
GLYC	CNIH4	VAT1
NCOA2	CNIH4	VAT1
5HT1E	CNIH4	VAT1
TBA4A	CNIH4	VAT1
METH	CNIH4	VAT1
LDHA	CNIH4	VAT1
MK08	CNIH4	VAT1
IGHG4	CNIH4	VAT1
CP2CJ	CNIH4	VAT1
RXRA	CNIH4	VAT1
PA2GA	CNIH4	VAT1
CP131	CNIH4	VAT1
ACACB	CNIH4	VAT1
PTHY	CNIH4	VAT1
IL10	CNIH4	VAT1
CAH2	CNIH4	VAT1
OPRD	CNIH4	VAT1
AAPK1	CNIH4	VAT1
PDPK1	CNIH4	VAT1
ADRB3	CNIH4	VAT1
C11B1	CNIH4	VAT1
GBRP	CNIH4	VAT1
ROCK2	CNIH4	VAT1
RL8	CNIH4	VAT1
ADCY2	CNIH4	VAT1
PHOP2	CNIH4	VAT1
CAH12	CNIH4	VAT1
S10A4	CNIH4	VAT1
GRIK1	CNIH4	VAT1
CBG	CNIH4	VAT1
PRGR	CNIH4	VAT1
HCAR2	CNIH4	VAT1
DNMT1	CNIH4	VAT1
PGH2	CNIH4	VAT1
CAC1F	CNIH4	VAT1
ADA2C	CNIH4	VAT1
S15A1	CNIH4	VAT1
ADA1A	CNIH4	VAT1
A1AG2	CNIH4	VAT1
OX1R	CNIH4	VAT1
KCMA1	CNIH4	VAT1
NMDE3	CNIH4	VAT1
HIBCH	CNIH4	VAT1
IPKA	CNIH4	VAT1
S22AI	CNIH4	VAT1
S29A1	CNIH4	VAT1
HDAC1	CNIH4	VAT1
PNPH	CNIH4	VAT1
ADA2B	CNIH4	VAT1
TRFL	CNIH4	VAT1
ALBU	CNIH4	VAT1
FMO3	CNIH4	VAT1
PLK1	CNIH4	VAT1
SGMR1	CNIH4	VAT1
GUAA	CNIH4	VAT1
QOR	CNIH4	VAT1
GCR	CNIH4	VAT1
CATD	CNIH4	VAT1
MIF	CNIH4	VAT1
HPGDS	CNIH4	VAT1
MKNK1	CNIH4	VAT1
P2RY2	CNIH4	VAT1
S12A4	CNIH4	VAT1
EGFR	CNIH4	VAT1
NFKB1	CNIH4	VAT1
PGFRB	CNIH4	VAT1
ANT3	CNIH4	VAT1
GTR1	CNIH4	VAT1
MK10	CNIH4	VAT1
CAMLG	CNIH4	VAT1
HEMH	CNIH4	VAT1
MTRR	CNIH4	VAT1
NQO1	CNIH4	VAT1
ACH10	CNIH4	VAT1
FMO4	CNIH4	VAT1
DRD5	CNIH4	VAT1
TRY1	CNIH4	VAT1
SCNAA	CNIH4	VAT1
GBRG3	CNIH4	VAT1
PDE8B	CNIH4	VAT1
KCNA2	CNIH4	VAT1
IFNA2	CNIH4	VAT1
AA1R	CNIH4	VAT1
MAPK2	CNIH4	VAT1
PK3CD	CNIH4	VAT1
HRH4	CNIH4	VAT1
GBRB1	CNIH4	VAT1
HCN2	CNIH4	VAT1
RL26L	CNIH4	VAT1
DMTA2	CNIH4	VAT1
6PGD	CNIH4	VAT1
GRP78	CNIH4	VAT1
PSIP1	CNIH4	VAT1
AT1A4	CNIH4	VAT1
GLR	CNIH4	VAT1
OPRK	CNIH4	VAT1
ATPB	CNIH4	VAT1
STMN4	CNIH4	VAT1
CACB2	CNIH4	VAT1
NMDZ1	CNIH4	VAT1
SC6A3	CNIH4	VAT1
ST2B1	CNIH4	VAT1
TBG1	CNIH4	VAT1
ESR1	CNIH4	VAT1
CREB1	CNIH4	VAT1
5HT1B	CNIH4	VAT1
ERBB2	CNIH4	VAT1
HDAC7	CNIH4	VAT1
KCC1B	CNIH4	VAT1
TBD	CNIH4	VAT1
TOP2B	CNIH4	VAT1
3BHS1	CNIH4	VAT1
ATP4A	CNIH4	VAT1
LOX5	CNIH4	VAT1
UD3A1	CNIH4	VAT1
BDNF	CNIH4	VAT1
GBRA1	CNIH4	VAT1
FOS	CNIH4	VAT1
SHBG	CNIH4	VAT1
ODP2	CNIH4	VAT1
ABCA1	CNIH4	VAT1
DYR	CNIH4	VAT1
P85A	CNIH4	VAT1
SIR1	CNIH4	VAT1
MTHR	CNIH4	VAT1
ADCL2	CNIH4	VAT1
IBP3	CNIH4	VAT1
DDR1	CNIH4	VAT1
CP46A	CNIH4	VAT1
SCN2A	CNIH4	VAT1
IL4	CNIH4	VAT1
NPS	CNIH4	VAT1
NMDE1	CNIH4	VAT1
AOFB	CNIH4	VAT1
RL13A	CNIH4	VAT1
S22A2	CNIH4	VAT1
CALY	CNIH4	VAT1
S12A5	CNIH4	VAT1
PK3CA	CNIH4	VAT1
PDE4D	CNIH4	VAT1
KIF11	CNIH4	VAT1
NR1I2	CNIH4	VAT1
NISCH	CNIH4	VAT1
NFKB2	CNIH4	VAT1
ITK	CNIH4	VAT1
PPIA	CNIH4	VAT1
MMAA	CNIH4	VAT1
PA24A	CNIH4	VAT1
HYES	CNIH4	VAT1
CP2C8	CNIH4	VAT1
CAC1D	CNIH4	VAT1
SCNNA	CNIH4	VAT1
DRD3	CNIH4	VAT1
IOD1	CNIH4	VAT1
AAKB1	CNIH4	VAT1
ARY2	CNIH4	VAT1
DOPO	CNIH4	VAT1
PDE3A	CNIH4	VAT1
TR10B	CNIH4	VAT1
ADA1B	CNIH4	VAT1
C9JK77	CNIH4	VAT1
MYLK3	CNIH4	VAT1
PDE1B	CNIH4	VAT1
MYH9	CNIH4	VAT1
TRI15	CNIH4	VAT1
HPRT	CNIH4	VAT1
ADRB2	CNIH4	VAT1
LIPL	CNIH4	VAT1
MDR1	CNIH4	VAT1
5HT1A	CNIH4	VAT1
CP19A	CNIH4	VAT1
ARY1	CNIH4	VAT1
5HT2A	CNIH4	VAT1
G6PD	CNIH4	VAT1
PYRD	CNIH4	VAT1
GBRB2	CNIH4	VAT1
IKBA	CNIH4	VAT1
THRB	CNIH4	VAT1
GPX1	CNIH4	VAT1
TNNC2	CNIH4	VAT1
S22AB	CNIH4	VAT1
PDE5A	CNIH4	VAT1
TGFB1	CNIH4	VAT1
TOP2A	CNIH4	VAT1
RL23	CNIH4	VAT1
PDK3	CNIH4	VAT1
EDNRA	CNIH4	VAT1
TF65	CNIH4	VAT1
KAP0	CNIH4	VAT1
PPIF	CNIH4	VAT1
RL15	CNIH4	VAT1
KCNH2	CNIH4	VAT1
PDE4C	CNIH4	VAT1
ABCC8	CNIH4	VAT1
J3KPA4	CNIH4	VAT1
HDAC8	CNIH4	VAT1
GBRD	CNIH4	VAT1
CCKN	CNIH4	VAT1
ADCY5	CNIH4	VAT1
ATPA	CNIH4	VAT1
ATPG	CNIH4	VAT1
CAC1G	CNIH4	VAT1
LDHB	CNIH4	VAT1
JUN	CNIH4	VAT1
CSF1R	CNIH4	VAT1
UD19	CNIH4	VAT1
ATF6A	CNIH4	VAT1
RL19	CNIH4	VAT1
ST17B	CNIH4	VAT1
ABL1	CNIH4	VAT1
PHOP1	CNIH4	VAT1
SC6A4	CNIH4	VAT1
S22A6	CNIH4	VAT1
GRIK2	CNIH4	VAT1
ACM3	CNIH4	VAT1
RYR1	CNIH4	VAT1
S23IP	CNIH4	VAT1
CRBN	CNIH4	VAT1
MUTA	CNIH4	VAT1
ARGI1	CNIH4	VAT1
AA3R	CNIH4	VAT1
GBRA5	CNIH4	VAT1
CAH6	CNIH4	VAT1
FAK1	CNIH4	VAT1
SCNND	CNIH4	VAT1
CASP8	CNIH4	VAT1
SYRC	CNIH4	VAT1
CP3A4	CNIH4	VAT1
A4	CNIH4	VAT1
MRP1	CNIH4	VAT1
KCNN4	CNIH4	VAT1
PDE7A	CNIH4	VAT1
SCN4A	CNIH4	VAT1
CACB1	CNIH4	VAT1
DHI1	CNIH4	VAT1
PDIA1	CNIH4	VAT1
LRP2	CNIH4	VAT1
ESR2	CNIH4	VAT1
SCNNB	CNIH4	VAT1
NMDE4	CNIH4	VAT1
TY3H	CNIH4	VAT1
SOAT1	CNIH4	VAT1
NMD3A	CNIH4	VAT1
ASM	CNIH4	VAT1
S12A1	CNIH4	VAT1
CP1A1	CNIH4	VAT1
INSR2	CNIH4	VAT1
NCOA1	CNIH4	VAT1
TBE	CNIH4	VAT1
ITAL	CNIH4	VAT1
PPARG	CNIH4	VAT1
GSK3B	CNIH4	VAT1
CAC1I	CNIH4	VAT1
THB	CNIH4	VAT1
KLK3	CNIH4	VAT1
GBRA2	CNIH4	VAT1
TBB4B	CNIH4	VAT1
DRD4	CNIH4	VAT1
CLIC1	CNIH4	VAT1
GBRE	CNIH4	VAT1
RHOA	CNIH4	VAT1
TERT	CNIH4	VAT1
RL23A	CNIH4	VAT1
KITH	CNIH4	VAT1
HIF1A	CNIH4	VAT1
TEBP	CNIH4	VAT1
PERM	CNIH4	VAT1
TYSY	CNIH4	VAT1
PAR10	CNIH4	VAT1
NNMT	CNIH4	VAT1
RARB	CNIH4	VAT1
PK3CG	CNIH4	VAT1
CAC1C	CNIH4	VAT1
PLPL9	CNIH4	VAT1
OPRM	CNIH4	VAT1
PLMN	CNIH4	VAT1
ADA	CNIH4	VAT1
TNNC1	CNIH4	VAT1
J3KN87	CNIH4	VAT1
GBRG2	CNIH4	VAT1
FAD1	CNIH4	VAT1
PDE1A	CNIH4	VAT1
GLUC	CNIH4	VAT1
EST1	CNIH4	VAT1
P2RX2	CNIH4	VAT1
NOS3	CNIH4	VAT1
GSTP1	CNIH4	VAT1
CAH7	CNIH4	VAT1
IL6	CNIH4	VAT1
UD13	CNIH4	VAT1
PDE4A	CNIH4	VAT1
CBPB2	CNIH4	VAT1
KCJ11	CNIH4	VAT1
SCN5A	CNIH4	VAT1
CP21A	CNIH4	VAT1
CFTR	CNIH4	VAT1
ACM1	CNIH4	VAT1
GRIA2	CNIH4	VAT1
CPT2	CNIH4	VAT1
COMT	CNIH4	VAT1
P53	CNIH4	VAT1
CNGA1	CNIH4	VAT1
HDAC9	CNIH4	VAT1
KCNQ1	CNIH4	VAT1
PGH1	CNIH4	VAT1
CP2R1	CNIH4	VAT1
CAC1H	CNIH4	VAT1
CAB45	CNIH4	VAT1
CDK2	CNIH4	VAT1
SC6A2	CNIH4	VAT1
AK1C2	CNIH4	VAT1
CA2D2	CNIH4	VAT1
S22A8	CNIH4	VAT1
EBP	CNIH4	VAT1
NADC	CNIH4	VAT1
5HT5A	CNIH4	VAT1
AHR	CNIH4	VAT1
HDAC6	CNIH4	VAT1
MRP2	CNIH4	VAT1
PDE4B	CNIH4	VAT1
AA2AR	CNIH4	VAT1
PDE7B	CNIH4	VAT1
FAK2	CNIH4	VAT1
CASP3	CNIH4	VAT1
CATB	CNIH4	VAT1
CAC1S	CNIH4	VAT1
TA2R	CNIH4	VAT1
TPMT	CNIH4	VAT1
5HT1D	CNIH4	VAT1
PIM1	CNIH4	VAT1
AT1A1	CNIH4	VAT1
MMP9	CNIH4	VAT1
RL37	CNIH4	VAT1
PARP1	CNIH4	VAT1
RENR	CNIH4	VAT1
ENPL	CNIH4	VAT1
NR1I3	CNIH4	VAT1
CAH1	CNIH4	VAT1
SL9A7	CNIH4	VAT1
ACM4	CNIH4	VAT1
TOP1	CNIH4	VAT1
DHB8	CNIH4	VAT1
FABP6	CNIH4	VAT1
GABR1	CNIH4	VAT1
LY66C	CNIH4	VAT1
GLNA	CNIH4	VAT1
SCN1A	CNIH4	VAT1
HDAC3	CNIH4	VAT1
RENI	CNIH4	VAT1
