source	destinations_disconnected_to
ACE	UFSP2
KAPCA	UFSP2
NTKL	UFSP2
CALM	UFSP2
ACHA4	UFSP2
ANXA2	UFSP2
AURKB	UFSP2
GNAT3	UFSP2
CA2D1	UFSP2
CAH4	UFSP2
AK1C1	UFSP2
ROCK1	UFSP2
CHLE	UFSP2
J3QK85	UFSP2
ZAP70	UFSP2
UD14	UFSP2
S12A2	UFSP2
EST1A	UFSP2
VKOR1	UFSP2
XDH	UFSP2
ACHB4	UFSP2
RLP24	UFSP2
EDN1	UFSP2
GBRB3	UFSP2
TKT	UFSP2
NEU2	UFSP2
3HAO	UFSP2
RL10L	UFSP2
ADA1D	UFSP2
CANB2	UFSP2
KAP3	UFSP2
PANX1	UFSP2
ST2A1	UFSP2
UPP2	UFSP2
AK1D1	UFSP2
CAC1A	UFSP2
CUBN	UFSP2
THA	UFSP2
TBB5	UFSP2
CATA	UFSP2
RL3	UFSP2
PA2GE	UFSP2
HRH2	UFSP2
ATTY	UFSP2
S29A2	UFSP2
GBRT	UFSP2
ACHA3	UFSP2
CDK6	UFSP2
5HT7R	UFSP2
ADRB1	UFSP2
CP11A	UFSP2
CSK	UFSP2
5HT3A	UFSP2
AT12A	UFSP2
IOD3	UFSP2
PGFRA	UFSP2
A1AG1	UFSP2
TNFA	UFSP2
NFAC2	UFSP2
NOS2	UFSP2
5HT2B	UFSP2
HS90A	UFSP2
LCK	UFSP2
ADCYA	UFSP2
HS90B	UFSP2
ADA2A	UFSP2
CACP	UFSP2
RARA	UFSP2
PYC	UFSP2
CATL1	UFSP2
ACHA9	UFSP2
NH2L1	UFSP2
AAKB2	UFSP2
DCXR	UFSP2
CXCL7	UFSP2
KCNE1	UFSP2
B3GT4	UFSP2
ACES	UFSP2
SCNNG	UFSP2
HASP	UFSP2
MMP3	UFSP2
MET	UFSP2
AA2BR	UFSP2
PDE8A	UFSP2
5HT2C	UFSP2
AK1C3	UFSP2
OSTCN	UFSP2
NMD3B	UFSP2
CDK5	UFSP2
PPARA	UFSP2
DRD2	UFSP2
VGFR2	UFSP2
CP1A2	UFSP2
NGF	UFSP2
GBRA6	UFSP2
ACHA7	UFSP2
CP2C9	UFSP2
TBA1A	UFSP2
IL2RA	UFSP2
PPB1	UFSP2
PD2R	UFSP2
Q71TU5	UFSP2
DCE1	UFSP2
GBRG1	UFSP2
FGFR2	UFSP2
IMPA1	UFSP2
ACM2	UFSP2
IL8	UFSP2
5HT6R	UFSP2
KPCT	UFSP2
AOC1	UFSP2
PCNA	UFSP2
KSYK	UFSP2
CAH9	UFSP2
RL11	UFSP2
CACB3	UFSP2
HMDH	UFSP2
GBRA4	UFSP2
KIT	UFSP2
AOFA	UFSP2
NEP	UFSP2
GLYC	UFSP2
NCOA2	UFSP2
5HT1E	UFSP2
TBA4A	UFSP2
METH	UFSP2
LDHA	UFSP2
MK08	UFSP2
IGHG4	UFSP2
CP2CJ	UFSP2
RXRA	UFSP2
PA2GA	UFSP2
CP131	UFSP2
ACACB	UFSP2
PTHY	UFSP2
IL10	UFSP2
CAH2	UFSP2
OPRD	UFSP2
AAPK1	UFSP2
PDPK1	UFSP2
ADRB3	UFSP2
C11B1	UFSP2
GBRP	UFSP2
ROCK2	UFSP2
RL8	UFSP2
ADCY2	UFSP2
PHOP2	UFSP2
CAH12	UFSP2
S10A4	UFSP2
GRIK1	UFSP2
CBG	UFSP2
PRGR	UFSP2
HCAR2	UFSP2
DNMT1	UFSP2
PGH2	UFSP2
CAC1F	UFSP2
