source	destinations_disconnected_to
ACE	TEX2
KAPCA	TEX2
NTKL	TEX2
CALM	TEX2
ACHA4	TEX2
ANXA2	TEX2
AURKB	TEX2
GNAT3	TEX2
CA2D1	TEX2
CAH4	TEX2
AK1C1	TEX2
ROCK1	TEX2
CHLE	TEX2
J3QK85	TEX2
ZAP70	TEX2
UD14	TEX2
S12A2	TEX2
EST1A	TEX2
VKOR1	TEX2
XDH	TEX2
ACHB4	TEX2
RLP24	TEX2
EDN1	TEX2
GBRB3	TEX2
TKT	TEX2
NEU2	TEX2
3HAO	TEX2
RL10L	TEX2
ADA1D	TEX2
CANB2	TEX2
KAP3	TEX2
PANX1	TEX2
ST2A1	TEX2
UPP2	TEX2
AK1D1	TEX2
CAC1A	TEX2
CUBN	TEX2
THA	TEX2
TBB5	TEX2
CATA	TEX2
RL3	TEX2
PA2GE	TEX2
HRH2	TEX2
ATTY	TEX2
S29A2	TEX2
GBRT	TEX2
ACHA3	TEX2
CDK6	TEX2
5HT7R	TEX2
ADRB1	TEX2
CP11A	TEX2
CSK	TEX2
5HT3A	TEX2
AT12A	TEX2
IOD3	TEX2
PGFRA	TEX2
A1AG1	TEX2
TNFA	TEX2
NFAC2	TEX2
NOS2	TEX2
5HT2B	TEX2
HS90A	TEX2
LCK	TEX2
ADCYA	TEX2
HS90B	TEX2
ADA2A	TEX2
CACP	TEX2
RARA	TEX2
PYC	TEX2
CATL1	TEX2
ACHA9	TEX2
NH2L1	TEX2
AAKB2	TEX2
DCXR	TEX2
CXCL7	TEX2
KCNE1	TEX2
B3GT4	TEX2
ACES	TEX2
SCNNG	TEX2
HASP	TEX2
MMP3	TEX2
MET	TEX2
AA2BR	TEX2
PDE8A	TEX2
5HT2C	TEX2
AK1C3	TEX2
OSTCN	TEX2
NMD3B	TEX2
CDK5	TEX2
PPARA	TEX2
DRD2	TEX2
VGFR2	TEX2
CP1A2	TEX2
NGF	TEX2
GBRA6	TEX2
ACHA7	TEX2
CP2C9	TEX2
TBA1A	TEX2
IL2RA	TEX2
PPB1	TEX2
PD2R	TEX2
Q71TU5	TEX2
DCE1	TEX2
GBRG1	TEX2
FGFR2	TEX2
IMPA1	TEX2
ACM2	TEX2
IL8	TEX2
5HT6R	TEX2
KPCT	TEX2
AOC1	TEX2
PCNA	TEX2
KSYK	TEX2
CAH9	TEX2
RL11	TEX2
CACB3	TEX2
HMDH	TEX2
GBRA4	TEX2
KIT	TEX2
AOFA	TEX2
NEP	TEX2
GLYC	TEX2
NCOA2	TEX2
5HT1E	TEX2
TBA4A	TEX2
METH	TEX2
LDHA	TEX2
MK08	TEX2
IGHG4	TEX2
CP2CJ	TEX2
RXRA	TEX2
PA2GA	TEX2
CP131	TEX2
ACACB	TEX2
PTHY	TEX2
IL10	TEX2
CAH2	TEX2
OPRD	TEX2
AAPK1	TEX2
PDPK1	TEX2
ADRB3	TEX2
C11B1	TEX2
GBRP	TEX2
ROCK2	TEX2
RL8	TEX2
ADCY2	TEX2
PHOP2	TEX2
CAH12	TEX2
S10A4	TEX2
GRIK1	TEX2
CBG	TEX2
PRGR	TEX2
HCAR2	TEX2
DNMT1	TEX2
PGH2	TEX2
CAC1F	TEX2
ADA2C	TEX2
S15A1	TEX2
ADA1A	TEX2
A1AG2	TEX2
OX1R	TEX2
KCMA1	TEX2
NMDE3	TEX2
HIBCH	TEX2
IPKA	TEX2
S22AI	TEX2
