source	destinations_disconnected_to
ACE	NOL4	WDR47
KAPCA	NOL4	WDR47
NTKL	NOL4	WDR47
CALM	NOL4	WDR47
ACHA4	NOL4	WDR47
ANXA2	NOL4	WDR47
AURKB	NOL4	WDR47
GNAT3	NOL4	WDR47
CA2D1	NOL4	WDR47
CAH4	NOL4	WDR47
AK1C1	NOL4	WDR47
ROCK1	NOL4	WDR47
CHLE	NOL4	WDR47
J3QK85	NOL4	WDR47
ZAP70	NOL4	WDR47
UD14	NOL4	WDR47
S12A2	NOL4	WDR47
EST1A	NOL4	WDR47
VKOR1	NOL4	WDR47
XDH	NOL4	WDR47
ACHB4	NOL4	WDR47
RLP24	NOL4	WDR47
EDN1	NOL4	WDR47
GBRB3	NOL4	WDR47
TKT	NOL4	WDR47
NEU2	NOL4	WDR47
3HAO	NOL4	WDR47
RL10L	NOL4	WDR47
ADA1D	NOL4	WDR47
CANB2	NOL4	WDR47
KAP3	NOL4	WDR47
PANX1	NOL4	WDR47
ST2A1	NOL4	WDR47
UPP2	NOL4	WDR47
AK1D1	NOL4	WDR47
CAC1A	NOL4	WDR47
CUBN	NOL4	WDR47
THA	NOL4	WDR47
TBB5	NOL4	WDR47
CATA	NOL4	WDR47
RL3	NOL4	WDR47
PA2GE	NOL4	WDR47
HRH2	NOL4	WDR47
ATTY	NOL4	WDR47
S29A2	NOL4	WDR47
GBRT	NOL4	WDR47
ACHA3	NOL4	WDR47
CDK6	NOL4	WDR47
5HT7R	NOL4	WDR47
ADRB1	NOL4	WDR47
CP11A	NOL4	WDR47
CSK	NOL4	WDR47
5HT3A	NOL4	WDR47
AT12A	NOL4	WDR47
IOD3	NOL4	WDR47
PGFRA	NOL4	WDR47
A1AG1	NOL4	WDR47
TNFA	NOL4	WDR47
NFAC2	NOL4	WDR47
NOS2	NOL4	WDR47
5HT2B	NOL4	WDR47
HS90A	NOL4	WDR47
LCK	NOL4	WDR47
ADCYA	NOL4	WDR47
HS90B	NOL4	WDR47
ADA2A	NOL4	WDR47
CACP	NOL4	WDR47
RARA	NOL4	WDR47
PYC	NOL4	WDR47
CATL1	NOL4	WDR47
ACHA9	NOL4	WDR47
NH2L1	NOL4	WDR47
AAKB2	NOL4	WDR47
DCXR	NOL4	WDR47
CXCL7	NOL4	WDR47
KCNE1	NOL4	WDR47
B3GT4	NOL4	WDR47
ACES	NOL4	WDR47
SCNNG	NOL4	WDR47
HASP	NOL4	WDR47
MMP3	NOL4	WDR47
MET	NOL4	WDR47
AA2BR	NOL4	WDR47
PDE8A	NOL4	WDR47
5HT2C	NOL4	WDR47
AK1C3	NOL4	WDR47
OSTCN	NOL4	WDR47
NMD3B	NOL4	WDR47
CDK5	NOL4	WDR47
PPARA	NOL4	WDR47
DRD2	NOL4	WDR47
VGFR2	NOL4	WDR47
CP1A2	NOL4	WDR47
NGF	NOL4	WDR47
GBRA6	NOL4	WDR47
ACHA7	NOL4	WDR47
CP2C9	NOL4	WDR47
TBA1A	NOL4	WDR47
IL2RA	NOL4	WDR47
PPB1	NOL4	WDR47
PD2R	NOL4	WDR47
Q71TU5	NOL4	WDR47
DCE1	NOL4	WDR47
GBRG1	NOL4	WDR47
FGFR2	NOL4	WDR47
IMPA1	NOL4	WDR47
ACM2	NOL4	WDR47
IL8	NOL4	WDR47
5HT6R	NOL4	WDR47
KPCT	NOL4	WDR47
AOC1	NOL4	WDR47
PCNA	NOL4	WDR47
KSYK	NOL4	WDR47
CAH9	NOL4	WDR47
RL11	NOL4	WDR47
CACB3	NOL4	WDR47
HMDH	NOL4	WDR47
GBRA4	NOL4	WDR47
KIT	NOL4	WDR47
AOFA	NOL4	WDR47
NEP	NOL4	WDR47
GLYC	NOL4	WDR47
NCOA2	NOL4	WDR47
5HT1E	NOL4	WDR47
TBA4A	NOL4	WDR47
METH	NOL4	WDR47
LDHA	NOL4	WDR47
MK08	NOL4	WDR47
IGHG4	NOL4	WDR47
CP2CJ	NOL4	WDR47
RXRA	NOL4	WDR47
PA2GA	NOL4	WDR47
CP131	NOL4	WDR47
ACACB	NOL4	WDR47
PTHY	NOL4	WDR47
IL10	NOL4	WDR47
CAH2	NOL4	WDR47
OPRD	NOL4	WDR47
AAPK1	NOL4	WDR47
PDPK1	NOL4	WDR47
ADRB3	NOL4	WDR47
C11B1	NOL4	WDR47
GBRP	NOL4	WDR47
ROCK2	NOL4	WDR47
RL8	NOL4	WDR47
ADCY2	NOL4	WDR47
PHOP2	NOL4	WDR47
CAH12	NOL4	WDR47
S10A4	NOL4	WDR47
GRIK1	NOL4	WDR47
CBG	NOL4	WDR47
PRGR	NOL4	WDR47
HCAR2	NOL4	WDR47
DNMT1	NOL4	WDR47
PGH2	NOL4	WDR47
CAC1F	NOL4	WDR47
ADA2C	NOL4	WDR47
S15A1	NOL4	WDR47
ADA1A	NOL4	WDR47
