source	destinations_disconnected_to
ACE	BAZ2B
KAPCA	BAZ2B
NTKL	BAZ2B
CALM	BAZ2B
ACHA4	BAZ2B
ANXA2	BAZ2B
AURKB	BAZ2B
GNAT3	BAZ2B
CA2D1	BAZ2B
CAH4	BAZ2B
AK1C1	BAZ2B
ROCK1	BAZ2B
CHLE	BAZ2B
J3QK85	BAZ2B
ZAP70	BAZ2B
UD14	BAZ2B
S12A2	BAZ2B
EST1A	BAZ2B
VKOR1	BAZ2B
XDH	BAZ2B
ACHB4	BAZ2B
RLP24	BAZ2B
EDN1	BAZ2B
GBRB3	BAZ2B
TKT	BAZ2B
NEU2	BAZ2B
3HAO	BAZ2B
RL10L	BAZ2B
ADA1D	BAZ2B
CANB2	BAZ2B
KAP3	BAZ2B
PANX1	BAZ2B
ST2A1	BAZ2B
UPP2	BAZ2B
AK1D1	BAZ2B
CAC1A	BAZ2B
CUBN	BAZ2B
THA	BAZ2B
TBB5	BAZ2B
CATA	BAZ2B
RL3	BAZ2B
PA2GE	BAZ2B
HRH2	BAZ2B
ATTY	BAZ2B
S29A2	BAZ2B
GBRT	BAZ2B
ACHA3	BAZ2B
CDK6	BAZ2B
5HT7R	BAZ2B
ADRB1	BAZ2B
CP11A	BAZ2B
CSK	BAZ2B
5HT3A	BAZ2B
AT12A	BAZ2B
IOD3	BAZ2B
PGFRA	BAZ2B
A1AG1	BAZ2B
TNFA	BAZ2B
NFAC2	BAZ2B
NOS2	BAZ2B
5HT2B	BAZ2B
HS90A	BAZ2B
LCK	BAZ2B
ADCYA	BAZ2B
HS90B	BAZ2B
ADA2A	BAZ2B
CACP	BAZ2B
RARA	BAZ2B
PYC	BAZ2B
CATL1	BAZ2B
ACHA9	BAZ2B
NH2L1	BAZ2B
AAKB2	BAZ2B
DCXR	BAZ2B
CXCL7	BAZ2B
KCNE1	BAZ2B
B3GT4	BAZ2B
ACES	BAZ2B
SCNNG	BAZ2B
HASP	BAZ2B
MMP3	BAZ2B
MET	BAZ2B
AA2BR	BAZ2B
PDE8A	BAZ2B
5HT2C	BAZ2B
AK1C3	BAZ2B
OSTCN	BAZ2B
NMD3B	BAZ2B
CDK5	BAZ2B
PPARA	BAZ2B
DRD2	BAZ2B
VGFR2	BAZ2B
CP1A2	BAZ2B
NGF	BAZ2B
GBRA6	BAZ2B
ACHA7	BAZ2B
CP2C9	BAZ2B
TBA1A	BAZ2B
IL2RA	BAZ2B
PPB1	BAZ2B
PD2R	BAZ2B
Q71TU5	BAZ2B
DCE1	BAZ2B
GBRG1	BAZ2B
