source	destinations_disconnected_to
ACE	RAB36
KAPCA	RAB36
NTKL	RAB36
CALM	RAB36
ACHA4	RAB36
ANXA2	RAB36
AURKB	RAB36
GNAT3	RAB36
CA2D1	RAB36
CAH4	RAB36
AK1C1	RAB36
ROCK1	RAB36
CHLE	RAB36
J3QK85	RAB36
ZAP70	RAB36
UD14	RAB36
S12A2	RAB36
EST1A	RAB36
VKOR1	RAB36
XDH	RAB36
ACHB4	RAB36
RLP24	RAB36
EDN1	RAB36
GBRB3	RAB36
TKT	RAB36
NEU2	RAB36
3HAO	RAB36
RL10L	RAB36
ADA1D	RAB36
CANB2	RAB36
KAP3	RAB36
PANX1	RAB36
ST2A1	RAB36
UPP2	RAB36
AK1D1	RAB36
CAC1A	RAB36
CUBN	RAB36
THA	RAB36
TBB5	RAB36
CATA	RAB36
RL3	RAB36
PA2GE	RAB36
HRH2	RAB36
ATTY	RAB36
S29A2	RAB36
GBRT	RAB36
ACHA3	RAB36
CDK6	RAB36
5HT7R	RAB36
ADRB1	RAB36
CP11A	RAB36
CSK	RAB36
5HT3A	RAB36
AT12A	RAB36
IOD3	RAB36
PGFRA	RAB36
A1AG1	RAB36
TNFA	RAB36
NFAC2	RAB36
NOS2	RAB36
5HT2B	RAB36
HS90A	RAB36
LCK	RAB36
ADCYA	RAB36
HS90B	RAB36
ADA2A	RAB36
CACP	RAB36
RARA	RAB36
PYC	RAB36
CATL1	RAB36
ACHA9	RAB36
NH2L1	RAB36
AAKB2	RAB36
DCXR	RAB36
CXCL7	RAB36
KCNE1	RAB36
B3GT4	RAB36
ACES	RAB36
SCNNG	RAB36
HASP	RAB36
MMP3	RAB36
MET	RAB36
AA2BR	RAB36
PDE8A	RAB36
5HT2C	RAB36
AK1C3	RAB36
OSTCN	RAB36
NMD3B	RAB36
CDK5	RAB36
PPARA	RAB36
DRD2	RAB36
VGFR2	RAB36
CP1A2	RAB36
NGF	RAB36
GBRA6	RAB36
ACHA7	RAB36
CP2C9	RAB36
TBA1A	RAB36
IL2RA	RAB36
PPB1	RAB36
PD2R	RAB36
Q71TU5	RAB36
DCE1	RAB36
GBRG1	RAB36
FGFR2	RAB36
IMPA1	RAB36
ACM2	RAB36
IL8	RAB36
5HT6R	RAB36
KPCT	RAB36
AOC1	RAB36
PCNA	RAB36
KSYK	RAB36
CAH9	RAB36
RL11	RAB36
CACB3	RAB36
HMDH	RAB36
GBRA4	RAB36
KIT	RAB36
AOFA	RAB36
NEP	RAB36
GLYC	RAB36
NCOA2	RAB36
5HT1E	RAB36
TBA4A	RAB36
METH	RAB36
LDHA	RAB36
MK08	RAB36
IGHG4	RAB36
CP2CJ	RAB36
RXRA	RAB36
PA2GA	RAB36
CP131	RAB36
ACACB	RAB36
PTHY	RAB36
IL10	RAB36
CAH2	RAB36
