source	destinations_disconnected_to
ACE	GPR20	PALMD
KAPCA	GPR20	PALMD
NTKL	GPR20	PALMD
CALM	GPR20	PALMD
ACHA4	GPR20	PALMD
ANXA2	GPR20	PALMD
AURKB	GPR20	PALMD
GNAT3	GPR20	PALMD
CA2D1	GPR20	PALMD
CAH4	GPR20	PALMD
AK1C1	GPR20	PALMD
ROCK1	GPR20	PALMD
CHLE	GPR20	PALMD
J3QK85	GPR20	PALMD
ZAP70	GPR20	PALMD
UD14	GPR20	PALMD
S12A2	GPR20	PALMD
EST1A	GPR20	PALMD
VKOR1	GPR20	PALMD
XDH	GPR20	PALMD
ACHB4	GPR20	PALMD
RLP24	GPR20	PALMD
EDN1	GPR20	PALMD
GBRB3	GPR20	PALMD
TKT	GPR20	PALMD
NEU2	GPR20	PALMD
3HAO	GPR20	PALMD
RL10L	GPR20	PALMD
ADA1D	GPR20	PALMD
CANB2	GPR20	PALMD
KAP3	GPR20	PALMD
PANX1	GPR20	PALMD
ST2A1	GPR20	PALMD
UPP2	GPR20	PALMD
AK1D1	GPR20	PALMD
CAC1A	GPR20	PALMD
CUBN	GPR20	PALMD
THA	GPR20	PALMD
TBB5	GPR20	PALMD
CATA	GPR20	PALMD
RL3	GPR20	PALMD
PA2GE	GPR20	PALMD
HRH2	GPR20	PALMD
ATTY	GPR20	PALMD
S29A2	GPR20	PALMD
GBRT	GPR20	PALMD
ACHA3	GPR20	PALMD
CDK6	GPR20	PALMD
5HT7R	GPR20	PALMD
ADRB1	GPR20	PALMD
CP11A	GPR20	PALMD
CSK	GPR20	PALMD
5HT3A	GPR20	PALMD
AT12A	GPR20	PALMD
IOD3	GPR20	PALMD
PGFRA	GPR20	PALMD
A1AG1	GPR20	PALMD
TNFA	GPR20	PALMD
NFAC2	GPR20	PALMD
NOS2	GPR20	PALMD
5HT2B	GPR20	PALMD
HS90A	GPR20	PALMD
LCK	GPR20	PALMD
ADCYA	GPR20	PALMD
HS90B	GPR20	PALMD
ADA2A	GPR20	PALMD
CACP	GPR20	PALMD
RARA	GPR20	PALMD
PYC	GPR20	PALMD
CATL1	GPR20	PALMD
ACHA9	GPR20	PALMD
NH2L1	GPR20	PALMD
AAKB2	GPR20	PALMD
DCXR	GPR20	PALMD
CXCL7	GPR20	PALMD
KCNE1	GPR20	PALMD
B3GT4	GPR20	PALMD
ACES	GPR20	PALMD
SCNNG	GPR20	PALMD
HASP	GPR20	PALMD
MMP3	GPR20	PALMD
MET	GPR20	PALMD
AA2BR	GPR20	PALMD
PDE8A	GPR20	PALMD
5HT2C	GPR20	PALMD
AK1C3	GPR20	PALMD
OSTCN	GPR20	PALMD
NMD3B	GPR20	PALMD
CDK5	GPR20	PALMD
PPARA	GPR20	PALMD
DRD2	GPR20	PALMD
VGFR2	GPR20	PALMD
CP1A2	GPR20	PALMD
NGF	GPR20	PALMD
GBRA6	GPR20	PALMD
ACHA7	GPR20	PALMD
CP2C9	GPR20	PALMD
TBA1A	GPR20	PALMD
IL2RA	GPR20	PALMD
PPB1	GPR20	PALMD
PD2R	GPR20	PALMD
Q71TU5	GPR20	PALMD
DCE1	GPR20	PALMD
GBRG1	GPR20	PALMD
FGFR2	GPR20	PALMD
IMPA1	GPR20	PALMD
ACM2	GPR20	PALMD
IL8	GPR20	PALMD
5HT6R	GPR20	PALMD
KPCT	GPR20	PALMD
AOC1	GPR20	PALMD
PCNA	GPR20	PALMD
KSYK	GPR20	PALMD
CAH9	GPR20	PALMD
RL11	GPR20	PALMD
CACB3	GPR20	PALMD
HMDH	GPR20	PALMD
GBRA4	GPR20	PALMD
KIT	GPR20	PALMD
AOFA	GPR20	PALMD
NEP	GPR20	PALMD
GLYC	GPR20	PALMD
NCOA2	GPR20	PALMD
5HT1E	GPR20	PALMD
TBA4A	GPR20	PALMD
METH	GPR20	PALMD
LDHA	GPR20	PALMD
MK08	GPR20	PALMD
IGHG4	GPR20	PALMD
CP2CJ	GPR20	PALMD
RXRA	GPR20	PALMD
PA2GA	GPR20	PALMD
CP131	GPR20	PALMD
ACACB	GPR20	PALMD
PTHY	GPR20	PALMD
IL10	GPR20	PALMD
CAH2	GPR20	PALMD
OPRD	GPR20	PALMD
AAPK1	GPR20	PALMD
PDPK1	GPR20	PALMD
ADRB3	GPR20	PALMD
C11B1	GPR20	PALMD
GBRP	GPR20	PALMD
ROCK2	GPR20	PALMD
RL8	GPR20	PALMD
ADCY2	GPR20	PALMD
PHOP2	GPR20	PALMD
CAH12	GPR20	PALMD
S10A4	GPR20	PALMD
GRIK1	GPR20	PALMD
CBG	GPR20	PALMD
PRGR	GPR20	PALMD
HCAR2	GPR20	PALMD
DNMT1	GPR20	PALMD
PGH2	GPR20	PALMD
CAC1F	GPR20	PALMD
ADA2C	GPR20	PALMD
S15A1	GPR20	PALMD
ADA1A	GPR20	PALMD
A1AG2	GPR20	PALMD
OX1R	GPR20	PALMD
KCMA1	GPR20	PALMD
NMDE3	GPR20	PALMD
HIBCH	GPR20	PALMD
IPKA	GPR20	PALMD
S22AI	GPR20	PALMD
S29A1	GPR20	PALMD
HDAC1	GPR20	PALMD
PNPH	GPR20	PALMD
ADA2B	GPR20	PALMD
TRFL	GPR20	PALMD
ALBU	GPR20	PALMD
FMO3	GPR20	PALMD
PLK1	GPR20	PALMD
SGMR1	GPR20	PALMD
GUAA	GPR20	PALMD
QOR	GPR20	PALMD
GCR	GPR20	PALMD
CATD	GPR20	PALMD
MIF	GPR20	PALMD
HPGDS	GPR20	PALMD
MKNK1	GPR20	PALMD
P2RY2	GPR20	PALMD
S12A4	GPR20	PALMD
EGFR	GPR20	PALMD
NFKB1	GPR20	PALMD
PGFRB	GPR20	PALMD
ANT3	GPR20	PALMD
GTR1	GPR20	PALMD
