source	destinations_disconnected_to
ACE	DPP8	ERMP1	REEP2
KAPCA	DPP8	ERMP1	REEP2
NTKL	DPP8	ERMP1	REEP2
CALM	DPP8	ERMP1	REEP2
ACHA4	DPP8	ERMP1	REEP2
ANXA2	DPP8	ERMP1	REEP2
AURKB	DPP8	ERMP1	REEP2
GNAT3	DPP8	ERMP1	REEP2
CA2D1	DPP8	ERMP1	REEP2
CAH4	DPP8	ERMP1	REEP2
AK1C1	DPP8	ERMP1	REEP2
ROCK1	DPP8	ERMP1	REEP2
CHLE	DPP8	ERMP1	REEP2
J3QK85	DPP8	ERMP1	REEP2
ZAP70	DPP8	ERMP1	REEP2
UD14	DPP8	ERMP1	REEP2
S12A2	DPP8	ERMP1	REEP2
EST1A	DPP8	ERMP1	REEP2
VKOR1	DPP8	ERMP1	REEP2
XDH	DPP8	ERMP1	REEP2
ACHB4	DPP8	ERMP1	REEP2
RLP24	DPP8	ERMP1	REEP2
EDN1	DPP8	ERMP1	REEP2
GBRB3	DPP8	ERMP1	REEP2
TKT	DPP8	ERMP1	REEP2
NEU2	DPP8	ERMP1	REEP2
3HAO	DPP8	ERMP1	REEP2
RL10L	DPP8	ERMP1	REEP2
ADA1D	DPP8	ERMP1	REEP2
CANB2	DPP8	ERMP1	REEP2
KAP3	DPP8	ERMP1	REEP2
PANX1	DPP8	ERMP1	REEP2
ST2A1	DPP8	ERMP1	REEP2
UPP2	DPP8	ERMP1	REEP2
AK1D1	DPP8	ERMP1	REEP2
CAC1A	DPP8	ERMP1	REEP2
CUBN	DPP8	ERMP1	REEP2
THA	DPP8	ERMP1	REEP2
TBB5	DPP8	ERMP1	REEP2
CATA	DPP8	ERMP1	REEP2
RL3	DPP8	ERMP1	REEP2
PA2GE	DPP8	ERMP1	REEP2
HRH2	DPP8	ERMP1	REEP2
ATTY	DPP8	ERMP1	REEP2
S29A2	DPP8	ERMP1	REEP2
GBRT	DPP8	ERMP1	REEP2
ACHA3	DPP8	ERMP1	REEP2
CDK6	DPP8	ERMP1	REEP2
5HT7R	DPP8	ERMP1	REEP2
ADRB1	DPP8	ERMP1	REEP2
CP11A	DPP8	ERMP1	REEP2
CSK	DPP8	ERMP1	REEP2
5HT3A	DPP8	ERMP1	REEP2
AT12A	DPP8	ERMP1	REEP2
IOD3	DPP8	ERMP1	REEP2
PGFRA	DPP8	ERMP1	REEP2
A1AG1	DPP8	ERMP1	REEP2
TNFA	DPP8	ERMP1	REEP2
NFAC2	DPP8	ERMP1	REEP2
NOS2	DPP8	ERMP1	REEP2
5HT2B	DPP8	ERMP1	REEP2
HS90A	DPP8	ERMP1	REEP2
LCK	DPP8	ERMP1	REEP2
ADCYA	DPP8	ERMP1	REEP2
HS90B	DPP8	ERMP1	REEP2
ADA2A	DPP8	ERMP1	REEP2
CACP	DPP8	ERMP1	REEP2
RARA	DPP8	ERMP1	REEP2
PYC	DPP8	ERMP1	REEP2
CATL1	DPP8	ERMP1	REEP2
ACHA9	DPP8	ERMP1	REEP2
NH2L1	DPP8	ERMP1	REEP2
AAKB2	DPP8	ERMP1	REEP2
DCXR	DPP8	ERMP1	REEP2
CXCL7	DPP8	ERMP1	REEP2
KCNE1	DPP8	ERMP1	REEP2
B3GT4	DPP8	ERMP1	REEP2
ACES	DPP8	ERMP1	REEP2
SCNNG	DPP8	ERMP1	REEP2
HASP	DPP8	ERMP1	REEP2
MMP3	DPP8	ERMP1	REEP2
MET	DPP8	ERMP1	REEP2
AA2BR	DPP8	ERMP1	REEP2
PDE8A	DPP8	ERMP1	REEP2
5HT2C	DPP8	ERMP1	REEP2
AK1C3	DPP8	ERMP1	REEP2
OSTCN	DPP8	ERMP1	REEP2
NMD3B	DPP8	ERMP1	REEP2
CDK5	DPP8	ERMP1	REEP2
PPARA	DPP8	ERMP1	REEP2
DRD2	DPP8	ERMP1	REEP2
VGFR2	DPP8	ERMP1	REEP2
CP1A2	DPP8	ERMP1	REEP2
NGF	DPP8	ERMP1	REEP2
GBRA6	DPP8	ERMP1	REEP2
ACHA7	DPP8	ERMP1	REEP2
CP2C9	DPP8	ERMP1	REEP2
TBA1A	DPP8	ERMP1	REEP2
IL2RA	DPP8	ERMP1	REEP2
PPB1	DPP8	ERMP1	REEP2
PD2R	DPP8	ERMP1	REEP2
Q71TU5	DPP8	ERMP1	REEP2
DCE1	DPP8	ERMP1	REEP2
GBRG1	DPP8	ERMP1	REEP2
FGFR2	DPP8	ERMP1	REEP2
IMPA1	DPP8	ERMP1	REEP2
ACM2	DPP8	ERMP1	REEP2
IL8	DPP8	ERMP1	REEP2
5HT6R	DPP8	ERMP1	REEP2
KPCT	DPP8	ERMP1	REEP2
AOC1	DPP8	ERMP1	REEP2
PCNA	DPP8	ERMP1	REEP2
KSYK	DPP8	ERMP1	REEP2
CAH9	DPP8	ERMP1	REEP2
RL11	DPP8	ERMP1	REEP2
CACB3	DPP8	ERMP1	REEP2
HMDH	DPP8	ERMP1	REEP2
GBRA4	DPP8	ERMP1	REEP2
KIT	DPP8	ERMP1	REEP2
AOFA	DPP8	ERMP1	REEP2
NEP	DPP8	ERMP1	REEP2
GLYC	DPP8	ERMP1	REEP2
NCOA2	DPP8	ERMP1	REEP2
5HT1E	DPP8	ERMP1	REEP2
TBA4A	DPP8	ERMP1	REEP2
METH	DPP8	ERMP1	REEP2
LDHA	DPP8	ERMP1	REEP2
MK08	DPP8	ERMP1	REEP2
IGHG4	DPP8	ERMP1	REEP2
CP2CJ	DPP8	ERMP1	REEP2
RXRA	DPP8	ERMP1	REEP2
PA2GA	DPP8	ERMP1	REEP2
CP131	DPP8	ERMP1	REEP2
ACACB	DPP8	ERMP1	REEP2
PTHY	DPP8	ERMP1	REEP2
IL10	DPP8	ERMP1	REEP2
CAH2	DPP8	ERMP1	REEP2
OPRD	DPP8	ERMP1	REEP2
AAPK1	DPP8	ERMP1	REEP2
PDPK1	DPP8	ERMP1	REEP2
