source	destinations_disconnected_to
ACE	CEMP1	TOR3A
KAPCA	CEMP1	TOR3A
NTKL	CEMP1	TOR3A
CALM	CEMP1	TOR3A
ACHA4	CEMP1	TOR3A
ANXA2	CEMP1	TOR3A
AURKB	CEMP1	TOR3A
GNAT3	CEMP1	TOR3A
CA2D1	CEMP1	TOR3A
CAH4	CEMP1	TOR3A
AK1C1	CEMP1	TOR3A
ROCK1	CEMP1	TOR3A
CHLE	CEMP1	TOR3A
J3QK85	CEMP1	TOR3A
ZAP70	CEMP1	TOR3A
UD14	CEMP1	TOR3A
S12A2	CEMP1	TOR3A
EST1A	CEMP1	TOR3A
VKOR1	CEMP1	TOR3A
XDH	CEMP1	TOR3A
ACHB4	CEMP1	TOR3A
RLP24	CEMP1	TOR3A
EDN1	CEMP1	TOR3A
GBRB3	CEMP1	TOR3A
TKT	CEMP1	TOR3A
NEU2	CEMP1	TOR3A
3HAO	CEMP1	TOR3A
RL10L	CEMP1	TOR3A
ADA1D	CEMP1	TOR3A
CANB2	CEMP1	TOR3A
KAP3	CEMP1	TOR3A
PANX1	CEMP1	TOR3A
ST2A1	CEMP1	TOR3A
UPP2	CEMP1	TOR3A
AK1D1	CEMP1	TOR3A
CAC1A	CEMP1	TOR3A
CUBN	CEMP1	TOR3A
THA	CEMP1	TOR3A
TBB5	CEMP1	TOR3A
CATA	CEMP1	TOR3A
RL3	CEMP1	TOR3A
PA2GE	CEMP1	TOR3A
HRH2	CEMP1	TOR3A
ATTY	CEMP1	TOR3A
S29A2	CEMP1	TOR3A
GBRT	CEMP1	TOR3A
ACHA3	CEMP1	TOR3A
CDK6	CEMP1	TOR3A
5HT7R	CEMP1	TOR3A
ADRB1	CEMP1	TOR3A
CP11A	CEMP1	TOR3A
CSK	CEMP1	TOR3A
5HT3A	CEMP1	TOR3A
AT12A	CEMP1	TOR3A
IOD3	CEMP1	TOR3A
PGFRA	CEMP1	TOR3A
A1AG1	CEMP1	TOR3A
TNFA	CEMP1	TOR3A
NFAC2	CEMP1	TOR3A
NOS2	CEMP1	TOR3A
5HT2B	CEMP1	TOR3A
HS90A	CEMP1	TOR3A
LCK	CEMP1	TOR3A
ADCYA	CEMP1	TOR3A
HS90B	CEMP1	TOR3A
ADA2A	CEMP1	TOR3A
CACP	CEMP1	TOR3A
RARA	CEMP1	TOR3A
PYC	CEMP1	TOR3A
CATL1	CEMP1	TOR3A
