source	destinations_disconnected_to
ACE	OCEL1	IFT46
KAPCA	OCEL1	IFT46
NTKL	OCEL1	IFT46
CALM	OCEL1	IFT46
ACHA4	OCEL1	IFT46
ANXA2	OCEL1	IFT46
AURKB	OCEL1	IFT46
GNAT3	OCEL1	IFT46
CA2D1	OCEL1	IFT46
CAH4	OCEL1	IFT46
AK1C1	OCEL1	IFT46
ROCK1	OCEL1	IFT46
CHLE	OCEL1	IFT46
J3QK85	OCEL1	IFT46
ZAP70	OCEL1	IFT46
UD14	OCEL1	IFT46
S12A2	OCEL1	IFT46
EST1A	OCEL1	IFT46
VKOR1	OCEL1	IFT46
XDH	OCEL1	IFT46
ACHB4	OCEL1	IFT46
RLP24	OCEL1	IFT46
EDN1	OCEL1	IFT46
GBRB3	OCEL1	IFT46
TKT	OCEL1	IFT46
NEU2	OCEL1	IFT46
3HAO	OCEL1	IFT46
RL10L	OCEL1	IFT46
ADA1D	OCEL1	IFT46
CANB2	OCEL1	IFT46
KAP3	OCEL1	IFT46
PANX1	OCEL1	IFT46
ST2A1	OCEL1	IFT46
UPP2	OCEL1	IFT46
AK1D1	OCEL1	IFT46
CAC1A	OCEL1	IFT46
CUBN	OCEL1	IFT46
THA	OCEL1	IFT46
TBB5	OCEL1	IFT46
CATA	OCEL1	IFT46
RL3	OCEL1	IFT46
PA2GE	OCEL1	IFT46
HRH2	OCEL1	IFT46
ATTY	OCEL1	IFT46
S29A2	OCEL1	IFT46
GBRT	OCEL1	IFT46
ACHA3	OCEL1	IFT46
CDK6	OCEL1	IFT46
5HT7R	OCEL1	IFT46
ADRB1	OCEL1	IFT46
CP11A	OCEL1	IFT46
CSK	OCEL1	IFT46
5HT3A	OCEL1	IFT46
AT12A	OCEL1	IFT46
IOD3	OCEL1	IFT46
PGFRA	OCEL1	IFT46
A1AG1	OCEL1	IFT46
TNFA	OCEL1	IFT46
NFAC2	OCEL1	IFT46
NOS2	OCEL1	IFT46
5HT2B	OCEL1	IFT46
HS90A	OCEL1	IFT46
LCK	OCEL1	IFT46
ADCYA	OCEL1	IFT46
HS90B	OCEL1	IFT46
ADA2A	OCEL1	IFT46
CACP	OCEL1	IFT46
RARA	OCEL1	IFT46
PYC	OCEL1	IFT46
CATL1	OCEL1	IFT46
ACHA9	OCEL1	IFT46
NH2L1	OCEL1	IFT46
AAKB2	OCEL1	IFT46
DCXR	OCEL1	IFT46
CXCL7	OCEL1	IFT46
KCNE1	OCEL1	IFT46
B3GT4	OCEL1	IFT46
ACES	OCEL1	IFT46
SCNNG	OCEL1	IFT46
HASP	OCEL1	IFT46
MMP3	OCEL1	IFT46
MET	OCEL1	IFT46
AA2BR	OCEL1	IFT46
PDE8A	OCEL1	IFT46
5HT2C	OCEL1	IFT46
AK1C3	OCEL1	IFT46
OSTCN	OCEL1	IFT46
NMD3B	OCEL1	IFT46
CDK5	OCEL1	IFT46
PPARA	OCEL1	IFT46
DRD2	OCEL1	IFT46
VGFR2	OCEL1	IFT46
CP1A2	OCEL1	IFT46
NGF	OCEL1	IFT46
GBRA6	OCEL1	IFT46
ACHA7	OCEL1	IFT46
CP2C9	OCEL1	IFT46
TBA1A	OCEL1	IFT46
IL2RA	OCEL1	IFT46
PPB1	OCEL1	IFT46
PD2R	OCEL1	IFT46
Q71TU5	OCEL1	IFT46
DCE1	OCEL1	IFT46
GBRG1	OCEL1	IFT46
FGFR2	OCEL1	IFT46
IMPA1	OCEL1	IFT46
ACM2	OCEL1	IFT46
IL8	OCEL1	IFT46
5HT6R	OCEL1	IFT46
KPCT	OCEL1	IFT46
AOC1	OCEL1	IFT46
PCNA	OCEL1	IFT46
KSYK	OCEL1	IFT46
CAH9	OCEL1	IFT46
RL11	OCEL1	IFT46
CACB3	OCEL1	IFT46
HMDH	OCEL1	IFT46
GBRA4	OCEL1	IFT46
KIT	OCEL1	IFT46
AOFA	OCEL1	IFT46
NEP	OCEL1	IFT46
GLYC	OCEL1	IFT46
NCOA2	OCEL1	IFT46
5HT1E	OCEL1	IFT46
TBA4A	OCEL1	IFT46
METH	OCEL1	IFT46
LDHA	OCEL1	IFT46
MK08	OCEL1	IFT46
IGHG4	OCEL1	IFT46
CP2CJ	OCEL1	IFT46
RXRA	OCEL1	IFT46
PA2GA	OCEL1	IFT46
CP131	OCEL1	IFT46
ACACB	OCEL1	IFT46
PTHY	OCEL1	IFT46
IL10	OCEL1	IFT46
CAH2	OCEL1	IFT46
OPRD	OCEL1	IFT46
AAPK1	OCEL1	IFT46
PDPK1	OCEL1	IFT46
ADRB3	OCEL1	IFT46
C11B1	OCEL1	IFT46
GBRP	OCEL1	IFT46
ROCK2	OCEL1	IFT46
RL8	OCEL1	IFT46
ADCY2	OCEL1	IFT46
PHOP2	OCEL1	IFT46
CAH12	OCEL1	IFT46
S10A4	OCEL1	IFT46
GRIK1	OCEL1	IFT46
CBG	OCEL1	IFT46
PRGR	OCEL1	IFT46
HCAR2	OCEL1	IFT46
DNMT1	OCEL1	IFT46
PGH2	OCEL1	IFT46
CAC1F	OCEL1	IFT46
ADA2C	OCEL1	IFT46
S15A1	OCEL1	IFT46
ADA1A	OCEL1	IFT46
A1AG2	OCEL1	IFT46
OX1R	OCEL1	IFT46
KCMA1	OCEL1	IFT46
NMDE3	OCEL1	IFT46
HIBCH	OCEL1	IFT46
IPKA	OCEL1	IFT46
S22AI	OCEL1	IFT46
S29A1	OCEL1	IFT46
HDAC1	OCEL1	IFT46
PNPH	OCEL1	IFT46
ADA2B	OCEL1	IFT46
TRFL	OCEL1	IFT46
ALBU	OCEL1	IFT46
FMO3	OCEL1	IFT46
