source	destinations_disconnected_to
ACE	MYNN	REEP2
KAPCA	MYNN	REEP2
NTKL	MYNN	REEP2
CALM	MYNN	REEP2
ACHA4	MYNN	REEP2
ANXA2	MYNN	REEP2
AURKB	MYNN	REEP2
GNAT3	MYNN	REEP2
CA2D1	MYNN	REEP2
CAH4	MYNN	REEP2
AK1C1	MYNN	REEP2
ROCK1	MYNN	REEP2
CHLE	MYNN	REEP2
J3QK85	MYNN	REEP2
ZAP70	MYNN	REEP2
UD14	MYNN	REEP2
S12A2	MYNN	REEP2
EST1A	MYNN	REEP2
VKOR1	MYNN	REEP2
XDH	MYNN	REEP2
ACHB4	MYNN	REEP2
RLP24	MYNN	REEP2
EDN1	MYNN	REEP2
GBRB3	MYNN	REEP2
TKT	MYNN	REEP2
NEU2	MYNN	REEP2
3HAO	MYNN	REEP2
RL10L	MYNN	REEP2
ADA1D	MYNN	REEP2
CANB2	MYNN	REEP2
KAP3	MYNN	REEP2
PANX1	MYNN	REEP2
ST2A1	MYNN	REEP2
UPP2	MYNN	REEP2
AK1D1	MYNN	REEP2
CAC1A	MYNN	REEP2
CUBN	MYNN	REEP2
THA	MYNN	REEP2
TBB5	MYNN	REEP2
CATA	MYNN	REEP2
RL3	MYNN	REEP2
PA2GE	MYNN	REEP2
HRH2	MYNN	REEP2
ATTY	MYNN	REEP2
S29A2	MYNN	REEP2
GBRT	MYNN	REEP2
ACHA3	MYNN	REEP2
CDK6	MYNN	REEP2
5HT7R	MYNN	REEP2
ADRB1	MYNN	REEP2
CP11A	MYNN	REEP2
CSK	MYNN	REEP2
5HT3A	MYNN	REEP2
AT12A	MYNN	REEP2
IOD3	MYNN	REEP2
PGFRA	MYNN	REEP2
A1AG1	MYNN	REEP2
TNFA	MYNN	REEP2
NFAC2	MYNN	REEP2
NOS2	MYNN	REEP2
5HT2B	MYNN	REEP2
HS90A	MYNN	REEP2
LCK	MYNN	REEP2
ADCYA	MYNN	REEP2
HS90B	MYNN	REEP2
ADA2A	MYNN	REEP2
CACP	MYNN	REEP2
RARA	MYNN	REEP2
PYC	MYNN	REEP2
CATL1	MYNN	REEP2
ACHA9	MYNN	REEP2
NH2L1	MYNN	REEP2
AAKB2	MYNN	REEP2
DCXR	MYNN	REEP2
CXCL7	MYNN	REEP2
KCNE1	MYNN	REEP2
B3GT4	MYNN	REEP2
ACES	MYNN	REEP2
SCNNG	MYNN	REEP2
HASP	MYNN	REEP2
MMP3	MYNN	REEP2
MET	MYNN	REEP2
AA2BR	MYNN	REEP2
PDE8A	MYNN	REEP2
5HT2C	MYNN	REEP2
AK1C3	MYNN	REEP2
OSTCN	MYNN	REEP2
NMD3B	MYNN	REEP2
CDK5	MYNN	REEP2
PPARA	MYNN	REEP2
DRD2	MYNN	REEP2
VGFR2	MYNN	REEP2
CP1A2	MYNN	REEP2
NGF	MYNN	REEP2
GBRA6	MYNN	REEP2
ACHA7	MYNN	REEP2
CP2C9	MYNN	REEP2
TBA1A	MYNN	REEP2
IL2RA	MYNN	REEP2
PPB1	MYNN	REEP2
PD2R	MYNN	REEP2
Q71TU5	MYNN	REEP2
DCE1	MYNN	REEP2
GBRG1	MYNN	REEP2
FGFR2	MYNN	REEP2
IMPA1	MYNN	REEP2
ACM2	MYNN	REEP2
IL8	MYNN	REEP2
5HT6R	MYNN	REEP2
KPCT	MYNN	REEP2
AOC1	MYNN	REEP2
PCNA	MYNN	REEP2
KSYK	MYNN	REEP2
CAH9	MYNN	REEP2
RL11	MYNN	REEP2
CACB3	MYNN	REEP2
HMDH	MYNN	REEP2
GBRA4	MYNN	REEP2
KIT	MYNN	REEP2
AOFA	MYNN	REEP2
NEP	MYNN	REEP2
GLYC	MYNN	REEP2
NCOA2	MYNN	REEP2
5HT1E	MYNN	REEP2
