source	destinations_disconnected_to
ACE	RAB36	ARL4D
KAPCA	RAB36	ARL4D
NTKL	RAB36	ARL4D
CALM	RAB36	ARL4D
ACHA4	RAB36	ARL4D
ANXA2	RAB36	ARL4D
AURKB	RAB36	ARL4D
GNAT3	RAB36	ARL4D
CA2D1	RAB36	ARL4D
CAH4	RAB36	ARL4D
AK1C1	RAB36	ARL4D
ROCK1	RAB36	ARL4D
CHLE	RAB36	ARL4D
J3QK85	RAB36	ARL4D
ZAP70	RAB36	ARL4D
UD14	RAB36	ARL4D
S12A2	RAB36	ARL4D
EST1A	RAB36	ARL4D
VKOR1	RAB36	ARL4D
XDH	RAB36	ARL4D
ACHB4	RAB36	ARL4D
RLP24	RAB36	ARL4D
EDN1	RAB36	ARL4D
GBRB3	RAB36	ARL4D
TKT	RAB36	ARL4D
NEU2	RAB36	ARL4D
3HAO	RAB36	ARL4D
RL10L	RAB36	ARL4D
ADA1D	RAB36	ARL4D
CANB2	RAB36	ARL4D
KAP3	RAB36	ARL4D
PANX1	RAB36	ARL4D
ST2A1	RAB36	ARL4D
UPP2	RAB36	ARL4D
AK1D1	RAB36	ARL4D
CAC1A	RAB36	ARL4D
CUBN	RAB36	ARL4D
THA	RAB36	ARL4D
TBB5	RAB36	ARL4D
CATA	RAB36	ARL4D
RL3	RAB36	ARL4D
PA2GE	RAB36	ARL4D
HRH2	RAB36	ARL4D
ATTY	RAB36	ARL4D
S29A2	RAB36	ARL4D
GBRT	RAB36	ARL4D
ACHA3	RAB36	ARL4D
CDK6	RAB36	ARL4D
5HT7R	RAB36	ARL4D
ADRB1	RAB36	ARL4D
CP11A	RAB36	ARL4D
CSK	RAB36	ARL4D
5HT3A	RAB36	ARL4D
AT12A	RAB36	ARL4D
IOD3	RAB36	ARL4D
PGFRA	RAB36	ARL4D
A1AG1	RAB36	ARL4D
TNFA	RAB36	ARL4D
NFAC2	RAB36	ARL4D
NOS2	RAB36	ARL4D
5HT2B	RAB36	ARL4D
HS90A	RAB36	ARL4D
LCK	RAB36	ARL4D
ADCYA	RAB36	ARL4D
HS90B	RAB36	ARL4D
ADA2A	RAB36	ARL4D
CACP	RAB36	ARL4D
RARA	RAB36	ARL4D
PYC	RAB36	ARL4D
CATL1	RAB36	ARL4D
ACHA9	RAB36	ARL4D
NH2L1	RAB36	ARL4D
AAKB2	RAB36	ARL4D
DCXR	RAB36	ARL4D
CXCL7	RAB36	ARL4D
KCNE1	RAB36	ARL4D
B3GT4	RAB36	ARL4D
ACES	RAB36	ARL4D
SCNNG	RAB36	ARL4D
HASP	RAB36	ARL4D
MMP3	RAB36	ARL4D
MET	RAB36	ARL4D
AA2BR	RAB36	ARL4D
PDE8A	RAB36	ARL4D
5HT2C	RAB36	ARL4D
AK1C3	RAB36	ARL4D
OSTCN	RAB36	ARL4D
NMD3B	RAB36	ARL4D
CDK5	RAB36	ARL4D
PPARA	RAB36	ARL4D
DRD2	RAB36	ARL4D
VGFR2	RAB36	ARL4D
CP1A2	RAB36	ARL4D
NGF	RAB36	ARL4D
GBRA6	RAB36	ARL4D
ACHA7	RAB36	ARL4D
CP2C9	RAB36	ARL4D
TBA1A	RAB36	ARL4D
IL2RA	RAB36	ARL4D
PPB1	RAB36	ARL4D
PD2R	RAB36	ARL4D
Q71TU5	RAB36	ARL4D
DCE1	RAB36	ARL4D
GBRG1	RAB36	ARL4D
FGFR2	RAB36	ARL4D
IMPA1	RAB36	ARL4D
ACM2	RAB36	ARL4D
IL8	RAB36	ARL4D
5HT6R	RAB36	ARL4D
KPCT	RAB36	ARL4D
AOC1	RAB36	ARL4D
PCNA	RAB36	ARL4D
KSYK	RAB36	ARL4D
CAH9	RAB36	ARL4D
RL11	RAB36	ARL4D
CACB3	RAB36	ARL4D
HMDH	RAB36	ARL4D
GBRA4	RAB36	ARL4D
KIT	RAB36	ARL4D
AOFA	RAB36	ARL4D
NEP	RAB36	ARL4D
GLYC	RAB36	ARL4D
NCOA2	RAB36	ARL4D
5HT1E	RAB36	ARL4D
TBA4A	RAB36	ARL4D
METH	RAB36	ARL4D
LDHA	RAB36	ARL4D
MK08	RAB36	ARL4D
IGHG4	RAB36	ARL4D
CP2CJ	RAB36	ARL4D
RXRA	RAB36	ARL4D
PA2GA	RAB36	ARL4D
CP131	RAB36	ARL4D
ACACB	RAB36	ARL4D
PTHY	RAB36	ARL4D
IL10	RAB36	ARL4D
CAH2	RAB36	ARL4D
OPRD	RAB36	ARL4D
AAPK1	RAB36	ARL4D
PDPK1	RAB36	ARL4D
ADRB3	RAB36	ARL4D
C11B1	RAB36	ARL4D
GBRP	RAB36	ARL4D
ROCK2	RAB36	ARL4D
RL8	RAB36	ARL4D
ADCY2	RAB36	ARL4D
PHOP2	RAB36	ARL4D
CAH12	RAB36	ARL4D
S10A4	RAB36	ARL4D
