source	destinations_disconnected_to
ACE	RTDR1
KAPCA	RTDR1
NTKL	RTDR1
CALM	RTDR1
ACHA4	RTDR1
ANXA2	RTDR1
AURKB	RTDR1
GNAT3	RTDR1
CA2D1	RTDR1
CAH4	RTDR1
AK1C1	RTDR1
ROCK1	RTDR1
CHLE	RTDR1
J3QK85	RTDR1
ZAP70	RTDR1
UD14	RTDR1
S12A2	RTDR1
EST1A	RTDR1
VKOR1	RTDR1
XDH	RTDR1
ACHB4	RTDR1
RLP24	RTDR1
EDN1	RTDR1
GBRB3	RTDR1
TKT	RTDR1
NEU2	RTDR1
3HAO	RTDR1
RL10L	RTDR1
ADA1D	RTDR1
CANB2	RTDR1
KAP3	RTDR1
PANX1	RTDR1
ST2A1	RTDR1
UPP2	RTDR1
AK1D1	RTDR1
CAC1A	RTDR1
CUBN	RTDR1
THA	RTDR1
TBB5	RTDR1
CATA	RTDR1
RL3	RTDR1
PA2GE	RTDR1
HRH2	RTDR1
ATTY	RTDR1
S29A2	RTDR1
GBRT	RTDR1
ACHA3	RTDR1
CDK6	RTDR1
5HT7R	RTDR1
ADRB1	RTDR1
CP11A	RTDR1
CSK	RTDR1
5HT3A	RTDR1
AT12A	RTDR1
IOD3	RTDR1
PGFRA	RTDR1
A1AG1	RTDR1
TNFA	RTDR1
NFAC2	RTDR1
NOS2	RTDR1
5HT2B	RTDR1
HS90A	RTDR1
LCK	RTDR1
ADCYA	RTDR1
HS90B	RTDR1
ADA2A	RTDR1
CACP	RTDR1
RARA	RTDR1
PYC	RTDR1
CATL1	RTDR1
ACHA9	RTDR1
NH2L1	RTDR1
AAKB2	RTDR1
DCXR	RTDR1
CXCL7	RTDR1
KCNE1	RTDR1
B3GT4	RTDR1
ACES	RTDR1
SCNNG	RTDR1
HASP	RTDR1
MMP3	RTDR1
MET	RTDR1
AA2BR	RTDR1
PDE8A	RTDR1
5HT2C	RTDR1
AK1C3	RTDR1
OSTCN	RTDR1
NMD3B	RTDR1
CDK5	RTDR1
PPARA	RTDR1
DRD2	RTDR1
VGFR2	RTDR1
CP1A2	RTDR1
NGF	RTDR1
GBRA6	RTDR1
ACHA7	RTDR1
CP2C9	RTDR1
TBA1A	RTDR1
IL2RA	RTDR1
PPB1	RTDR1
PD2R	RTDR1
Q71TU5	RTDR1
DCE1	RTDR1
GBRG1	RTDR1
FGFR2	RTDR1
IMPA1	RTDR1
ACM2	RTDR1
IL8	RTDR1
5HT6R	RTDR1
KPCT	RTDR1
AOC1	RTDR1
PCNA	RTDR1
KSYK	RTDR1
CAH9	RTDR1
RL11	RTDR1
CACB3	RTDR1
HMDH	RTDR1
GBRA4	RTDR1
KIT	RTDR1
AOFA	RTDR1
NEP	RTDR1
GLYC	RTDR1
NCOA2	RTDR1
5HT1E	RTDR1
TBA4A	RTDR1
METH	RTDR1
LDHA	RTDR1
MK08	RTDR1
IGHG4	RTDR1
CP2CJ	RTDR1
RXRA	RTDR1
PA2GA	RTDR1
CP131	RTDR1
ACACB	RTDR1
PTHY	RTDR1
IL10	RTDR1
CAH2	RTDR1
OPRD	RTDR1
AAPK1	RTDR1
PDPK1	RTDR1
ADRB3	RTDR1
C11B1	RTDR1
GBRP	RTDR1
ROCK2	RTDR1
RL8	RTDR1
ADCY2	RTDR1
PHOP2	RTDR1
CAH12	RTDR1
S10A4	RTDR1
GRIK1	RTDR1
CBG	RTDR1
PRGR	RTDR1
HCAR2	RTDR1
DNMT1	RTDR1
PGH2	RTDR1
CAC1F	RTDR1
ADA2C	RTDR1
S15A1	RTDR1
ADA1A	RTDR1
A1AG2	RTDR1
OX1R	RTDR1
KCMA1	RTDR1
NMDE3	RTDR1
HIBCH	RTDR1
IPKA	RTDR1
S22AI	RTDR1
S29A1	RTDR1
HDAC1	RTDR1
PNPH	RTDR1
ADA2B	RTDR1
TRFL	RTDR1
ALBU	RTDR1
FMO3	RTDR1
PLK1	RTDR1
SGMR1	RTDR1
GUAA	RTDR1
QOR	RTDR1
GCR	RTDR1
CATD	RTDR1
MIF	RTDR1
HPGDS	RTDR1
MKNK1	RTDR1
P2RY2	RTDR1
S12A4	RTDR1
EGFR	RTDR1
NFKB1	RTDR1
PGFRB	RTDR1
ANT3	RTDR1
GTR1	RTDR1
MK10	RTDR1
CAMLG	RTDR1
HEMH	RTDR1
MTRR	RTDR1
NQO1	RTDR1
ACH10	RTDR1
FMO4	RTDR1
DRD5	RTDR1
TRY1	RTDR1
SCNAA	RTDR1
GBRG3	RTDR1
PDE8B	RTDR1
KCNA2	RTDR1
IFNA2	RTDR1
AA1R	RTDR1
MAPK2	RTDR1
PK3CD	RTDR1
HRH4	RTDR1
GBRB1	RTDR1
HCN2	RTDR1
RL26L	RTDR1
DMTA2	RTDR1
6PGD	RTDR1
GRP78	RTDR1
PSIP1	RTDR1
AT1A4	RTDR1
GLR	RTDR1
