source	destinations_disconnected_to
ACE	TTC23
KAPCA	TTC23
NTKL	TTC23
CALM	TTC23
ACHA4	TTC23
ANXA2	TTC23
AURKB	TTC23
GNAT3	TTC23
CA2D1	TTC23
CAH4	TTC23
AK1C1	TTC23
ROCK1	TTC23
CHLE	TTC23
J3QK85	TTC23
ZAP70	TTC23
UD14	TTC23
S12A2	TTC23
EST1A	TTC23
VKOR1	TTC23
XDH	TTC23
ACHB4	TTC23
RLP24	TTC23
EDN1	TTC23
GBRB3	TTC23
TKT	TTC23
NEU2	TTC23
3HAO	TTC23
RL10L	TTC23
ADA1D	TTC23
CANB2	TTC23
KAP3	TTC23
PANX1	TTC23
ST2A1	TTC23
UPP2	TTC23
AK1D1	TTC23
CAC1A	TTC23
CUBN	TTC23
THA	TTC23
TBB5	TTC23
CATA	TTC23
RL3	TTC23
PA2GE	TTC23
HRH2	TTC23
ATTY	TTC23
S29A2	TTC23
GBRT	TTC23
ACHA3	TTC23
CDK6	TTC23
5HT7R	TTC23
ADRB1	TTC23
CP11A	TTC23
CSK	TTC23
5HT3A	TTC23
AT12A	TTC23
IOD3	TTC23
PGFRA	TTC23
A1AG1	TTC23
TNFA	TTC23
NFAC2	TTC23
NOS2	TTC23
5HT2B	TTC23
HS90A	TTC23
LCK	TTC23
ADCYA	TTC23
HS90B	TTC23
ADA2A	TTC23
CACP	TTC23
RARA	TTC23
PYC	TTC23
CATL1	TTC23
ACHA9	TTC23
NH2L1	TTC23
AAKB2	TTC23
DCXR	TTC23
CXCL7	TTC23
KCNE1	TTC23
B3GT4	TTC23
ACES	TTC23
SCNNG	TTC23
HASP	TTC23
MMP3	TTC23
MET	TTC23
AA2BR	TTC23
PDE8A	TTC23
5HT2C	TTC23
AK1C3	TTC23
OSTCN	TTC23
NMD3B	TTC23
CDK5	TTC23
PPARA	TTC23
DRD2	TTC23
VGFR2	TTC23
CP1A2	TTC23
NGF	TTC23
GBRA6	TTC23
ACHA7	TTC23
CP2C9	TTC23
TBA1A	TTC23
IL2RA	TTC23
PPB1	TTC23
PD2R	TTC23
Q71TU5	TTC23
DCE1	TTC23
GBRG1	TTC23
FGFR2	TTC23
IMPA1	TTC23
ACM2	TTC23
IL8	TTC23
5HT6R	TTC23
KPCT	TTC23
AOC1	TTC23
PCNA	TTC23
KSYK	TTC23
CAH9	TTC23
RL11	TTC23
CACB3	TTC23
HMDH	TTC23
GBRA4	TTC23
KIT	TTC23
AOFA	TTC23
NEP	TTC23
GLYC	TTC23
NCOA2	TTC23
5HT1E	TTC23
TBA4A	TTC23
METH	TTC23
LDHA	TTC23
MK08	TTC23
IGHG4	TTC23
CP2CJ	TTC23
RXRA	TTC23
PA2GA	TTC23
CP131	TTC23
ACACB	TTC23
PTHY	TTC23
IL10	TTC23
CAH2	TTC23
OPRD	TTC23
AAPK1	TTC23
PDPK1	TTC23
ADRB3	TTC23
C11B1	TTC23
GBRP	TTC23
ROCK2	TTC23
RL8	TTC23
ADCY2	TTC23
PHOP2	TTC23
CAH12	TTC23
S10A4	TTC23
GRIK1	TTC23
CBG	TTC23
PRGR	TTC23
HCAR2	TTC23
DNMT1	TTC23
