source	destinations_disconnected_to
ACE	ERMP1	VN1R1
KAPCA	ERMP1	VN1R1
NTKL	ERMP1	VN1R1
CALM	ERMP1	VN1R1
ACHA4	ERMP1	VN1R1
ANXA2	ERMP1	VN1R1
AURKB	ERMP1	VN1R1
GNAT3	ERMP1	VN1R1
CA2D1	ERMP1	VN1R1
CAH4	ERMP1	VN1R1
AK1C1	ERMP1	VN1R1
ROCK1	ERMP1	VN1R1
CHLE	ERMP1	VN1R1
J3QK85	ERMP1	VN1R1
ZAP70	ERMP1	VN1R1
UD14	ERMP1	VN1R1
S12A2	ERMP1	VN1R1
EST1A	ERMP1	VN1R1
VKOR1	ERMP1	VN1R1
XDH	ERMP1	VN1R1
ACHB4	ERMP1	VN1R1
RLP24	ERMP1	VN1R1
EDN1	ERMP1	VN1R1
GBRB3	ERMP1	VN1R1
TKT	ERMP1	VN1R1
NEU2	ERMP1	VN1R1
3HAO	ERMP1	VN1R1
RL10L	ERMP1	VN1R1
ADA1D	ERMP1	VN1R1
CANB2	ERMP1	VN1R1
KAP3	ERMP1	VN1R1
PANX1	ERMP1	VN1R1
ST2A1	ERMP1	VN1R1
UPP2	ERMP1	VN1R1
AK1D1	ERMP1	VN1R1
CAC1A	ERMP1	VN1R1
CUBN	ERMP1	VN1R1
THA	ERMP1	VN1R1
TBB5	ERMP1	VN1R1
CATA	ERMP1	VN1R1
RL3	ERMP1	VN1R1
PA2GE	ERMP1	VN1R1
HRH2	ERMP1	VN1R1
ATTY	ERMP1	VN1R1
S29A2	ERMP1	VN1R1
GBRT	ERMP1	VN1R1
ACHA3	ERMP1	VN1R1
CDK6	ERMP1	VN1R1
5HT7R	ERMP1	VN1R1
ADRB1	ERMP1	VN1R1
CP11A	ERMP1	VN1R1
CSK	ERMP1	VN1R1
5HT3A	ERMP1	VN1R1
AT12A	ERMP1	VN1R1
IOD3	ERMP1	VN1R1
PGFRA	ERMP1	VN1R1
A1AG1	ERMP1	VN1R1
TNFA	ERMP1	VN1R1
NFAC2	ERMP1	VN1R1
NOS2	ERMP1	VN1R1
5HT2B	ERMP1	VN1R1
HS90A	ERMP1	VN1R1
LCK	ERMP1	VN1R1
ADCYA	ERMP1	VN1R1
HS90B	ERMP1	VN1R1
ADA2A	ERMP1	VN1R1
CACP	ERMP1	VN1R1
RARA	ERMP1	VN1R1
PYC	ERMP1	VN1R1
CATL1	ERMP1	VN1R1
ACHA9	ERMP1	VN1R1
NH2L1	ERMP1	VN1R1
AAKB2	ERMP1	VN1R1
DCXR	ERMP1	VN1R1
CXCL7	ERMP1	VN1R1
KCNE1	ERMP1	VN1R1
B3GT4	ERMP1	VN1R1
ACES	ERMP1	VN1R1
SCNNG	ERMP1	VN1R1
HASP	ERMP1	VN1R1
MMP3	ERMP1	VN1R1
MET	ERMP1	VN1R1
AA2BR	ERMP1	VN1R1
PDE8A	ERMP1	VN1R1
5HT2C	ERMP1	VN1R1
AK1C3	ERMP1	VN1R1
OSTCN	ERMP1	VN1R1
NMD3B	ERMP1	VN1R1
CDK5	ERMP1	VN1R1
PPARA	ERMP1	VN1R1
DRD2	ERMP1	VN1R1
VGFR2	ERMP1	VN1R1
CP1A2	ERMP1	VN1R1
NGF	ERMP1	VN1R1
GBRA6	ERMP1	VN1R1
ACHA7	ERMP1	VN1R1
CP2C9	ERMP1	VN1R1
TBA1A	ERMP1	VN1R1
IL2RA	ERMP1	VN1R1
PPB1	ERMP1	VN1R1
PD2R	ERMP1	VN1R1
Q71TU5	ERMP1	VN1R1
DCE1	ERMP1	VN1R1
GBRG1	ERMP1	VN1R1
FGFR2	ERMP1	VN1R1
IMPA1	ERMP1	VN1R1
ACM2	ERMP1	VN1R1
IL8	ERMP1	VN1R1
5HT6R	ERMP1	VN1R1
KPCT	ERMP1	VN1R1
AOC1	ERMP1	VN1R1
PCNA	ERMP1	VN1R1
KSYK	ERMP1	VN1R1
CAH9	ERMP1	VN1R1
RL11	ERMP1	VN1R1
CACB3	ERMP1	VN1R1
HMDH	ERMP1	VN1R1
GBRA4	ERMP1	VN1R1
KIT	ERMP1	VN1R1
AOFA	ERMP1	VN1R1
NEP	ERMP1	VN1R1
GLYC	ERMP1	VN1R1
NCOA2	ERMP1	VN1R1
5HT1E	ERMP1	VN1R1
TBA4A	ERMP1	VN1R1
METH	ERMP1	VN1R1
LDHA	ERMP1	VN1R1
MK08	ERMP1	VN1R1
IGHG4	ERMP1	VN1R1
CP2CJ	ERMP1	VN1R1
RXRA	ERMP1	VN1R1
PA2GA	ERMP1	VN1R1
CP131	ERMP1	VN1R1
ACACB	ERMP1	VN1R1
