source	destinations_disconnected_to
ACE	TOR3A
KAPCA	TOR3A
NTKL	TOR3A
CALM	TOR3A
ACHA4	TOR3A
ANXA2	TOR3A
AURKB	TOR3A
GNAT3	TOR3A
CA2D1	TOR3A
CAH4	TOR3A
AK1C1	TOR3A
ROCK1	TOR3A
CHLE	TOR3A
J3QK85	TOR3A
ZAP70	TOR3A
UD14	TOR3A
S12A2	TOR3A
EST1A	TOR3A
VKOR1	TOR3A
XDH	TOR3A
ACHB4	TOR3A
RLP24	TOR3A
EDN1	TOR3A
GBRB3	TOR3A
TKT	TOR3A
NEU2	TOR3A
3HAO	TOR3A
RL10L	TOR3A
ADA1D	TOR3A
CANB2	TOR3A
KAP3	TOR3A
PANX1	TOR3A
ST2A1	TOR3A
UPP2	TOR3A
AK1D1	TOR3A
CAC1A	TOR3A
CUBN	TOR3A
THA	TOR3A
TBB5	TOR3A
CATA	TOR3A
RL3	TOR3A
PA2GE	TOR3A
HRH2	TOR3A
ATTY	TOR3A
S29A2	TOR3A
GBRT	TOR3A
ACHA3	TOR3A
CDK6	TOR3A
5HT7R	TOR3A
ADRB1	TOR3A
CP11A	TOR3A
CSK	TOR3A
5HT3A	TOR3A
AT12A	TOR3A
IOD3	TOR3A
PGFRA	TOR3A
A1AG1	TOR3A
TNFA	TOR3A
NFAC2	TOR3A
NOS2	TOR3A
5HT2B	TOR3A
HS90A	TOR3A
LCK	TOR3A
ADCYA	TOR3A
HS90B	TOR3A
ADA2A	TOR3A
CACP	TOR3A
RARA	TOR3A
PYC	TOR3A
CATL1	TOR3A
ACHA9	TOR3A
NH2L1	TOR3A
AAKB2	TOR3A
DCXR	TOR3A
CXCL7	TOR3A
KCNE1	TOR3A
B3GT4	TOR3A
ACES	TOR3A
SCNNG	TOR3A
HASP	TOR3A
MMP3	TOR3A
MET	TOR3A
AA2BR	TOR3A
PDE8A	TOR3A
5HT2C	TOR3A
AK1C3	TOR3A
OSTCN	TOR3A
NMD3B	TOR3A
CDK5	TOR3A
PPARA	TOR3A
DRD2	TOR3A
VGFR2	TOR3A
CP1A2	TOR3A
NGF	TOR3A
GBRA6	TOR3A
ACHA7	TOR3A
CP2C9	TOR3A
TBA1A	TOR3A
IL2RA	TOR3A
PPB1	TOR3A
PD2R	TOR3A
Q71TU5	TOR3A
DCE1	TOR3A
GBRG1	TOR3A
FGFR2	TOR3A
IMPA1	TOR3A
ACM2	TOR3A
IL8	TOR3A
5HT6R	TOR3A
KPCT	TOR3A
AOC1	TOR3A
PCNA	TOR3A
KSYK	TOR3A
CAH9	TOR3A
RL11	TOR3A
CACB3	TOR3A
HMDH	TOR3A
GBRA4	TOR3A
KIT	TOR3A
AOFA	TOR3A
NEP	TOR3A
GLYC	TOR3A
NCOA2	TOR3A
5HT1E	TOR3A
TBA4A	TOR3A
METH	TOR3A
LDHA	TOR3A
MK08	TOR3A
IGHG4	TOR3A
CP2CJ	TOR3A
RXRA	TOR3A
PA2GA	TOR3A
CP131	TOR3A
ACACB	TOR3A
PTHY	TOR3A
IL10	TOR3A
CAH2	TOR3A
OPRD	TOR3A
AAPK1	TOR3A
PDPK1	TOR3A
ADRB3	TOR3A
C11B1	TOR3A
GBRP	TOR3A
ROCK2	TOR3A
RL8	TOR3A
ADCY2	TOR3A
PHOP2	TOR3A
CAH12	TOR3A
S10A4	TOR3A
GRIK1	TOR3A
CBG	TOR3A
PRGR	TOR3A
HCAR2	TOR3A
DNMT1	TOR3A
PGH2	TOR3A
CAC1F	TOR3A
ADA2C	TOR3A
S15A1	TOR3A
ADA1A	TOR3A
A1AG2	TOR3A
OX1R	TOR3A
KCMA1	TOR3A
NMDE3	TOR3A
HIBCH	TOR3A
IPKA	TOR3A
S22AI	TOR3A
S29A1	TOR3A
HDAC1	TOR3A
PNPH	TOR3A
ADA2B	TOR3A
TRFL	TOR3A
ALBU	TOR3A
FMO3	TOR3A
PLK1	TOR3A
SGMR1	TOR3A
GUAA	TOR3A
QOR	TOR3A
GCR	TOR3A
CATD	TOR3A
MIF	TOR3A
HPGDS	TOR3A
MKNK1	TOR3A
P2RY2	TOR3A
S12A4	TOR3A
EGFR	TOR3A
NFKB1	TOR3A
PGFRB	TOR3A
ANT3	TOR3A
GTR1	TOR3A
MK10	TOR3A
CAMLG	TOR3A
HEMH	TOR3A
MTRR	TOR3A
NQO1	TOR3A
ACH10	TOR3A
FMO4	TOR3A
DRD5	TOR3A
TRY1	TOR3A
SCNAA	TOR3A
GBRG3	TOR3A
PDE8B	TOR3A
KCNA2	TOR3A
IFNA2	TOR3A
AA1R	TOR3A
MAPK2	TOR3A
PK3CD	TOR3A
HRH4	TOR3A
GBRB1	TOR3A
HCN2	TOR3A
RL26L	TOR3A
DMTA2	TOR3A
6PGD	TOR3A
GRP78	TOR3A
PSIP1	TOR3A
AT1A4	TOR3A
GLR	TOR3A
OPRK	TOR3A
ATPB	TOR3A
STMN4	TOR3A
CACB2	TOR3A
NMDZ1	TOR3A
SC6A3	TOR3A
ST2B1	TOR3A
TBG1	TOR3A
ESR1	TOR3A
CREB1	TOR3A
5HT1B	TOR3A
ERBB2	TOR3A
HDAC7	TOR3A
KCC1B	TOR3A
TBD	TOR3A
TOP2B	TOR3A
3BHS1	TOR3A
ATP4A	TOR3A
LOX5	TOR3A
UD3A1	TOR3A
BDNF	TOR3A
GBRA1	TOR3A
FOS	TOR3A
SHBG	TOR3A
ODP2	TOR3A
ABCA1	TOR3A
DYR	TOR3A
P85A	TOR3A
SIR1	TOR3A
MTHR	TOR3A
ADCL2	TOR3A
IBP3	TOR3A
DDR1	TOR3A
CP46A	TOR3A
SCN2A	TOR3A
IL4	TOR3A
NPS	TOR3A
NMDE1	TOR3A
AOFB	TOR3A
RL13A	TOR3A
S22A2	TOR3A
CALY	TOR3A
S12A5	TOR3A
PK3CA	TOR3A
PDE4D	TOR3A
KIF11	TOR3A
NR1I2	TOR3A
NISCH	TOR3A
NFKB2	TOR3A
ITK	TOR3A
PPIA	TOR3A
MMAA	TOR3A
PA24A	TOR3A
HYES	TOR3A
