source	destinations_disconnected_to
ACE	CNIH4
KAPCA	CNIH4
NTKL	CNIH4
CALM	CNIH4
ACHA4	CNIH4
ANXA2	CNIH4
AURKB	CNIH4
GNAT3	CNIH4
CA2D1	CNIH4
CAH4	CNIH4
AK1C1	CNIH4
ROCK1	CNIH4
CHLE	CNIH4
J3QK85	CNIH4
ZAP70	CNIH4
UD14	CNIH4
S12A2	CNIH4
EST1A	CNIH4
VKOR1	CNIH4
XDH	CNIH4
ACHB4	CNIH4
RLP24	CNIH4
EDN1	CNIH4
GBRB3	CNIH4
TKT	CNIH4
NEU2	CNIH4
3HAO	CNIH4
RL10L	CNIH4
ADA1D	CNIH4
CANB2	CNIH4
KAP3	CNIH4
PANX1	CNIH4
ST2A1	CNIH4
UPP2	CNIH4
AK1D1	CNIH4
CAC1A	CNIH4
CUBN	CNIH4
THA	CNIH4
TBB5	CNIH4
CATA	CNIH4
RL3	CNIH4
PA2GE	CNIH4
HRH2	CNIH4
ATTY	CNIH4
S29A2	CNIH4
GBRT	CNIH4
ACHA3	CNIH4
CDK6	CNIH4
5HT7R	CNIH4
ADRB1	CNIH4
CP11A	CNIH4
CSK	CNIH4
5HT3A	CNIH4
AT12A	CNIH4
IOD3	CNIH4
PGFRA	CNIH4
A1AG1	CNIH4
TNFA	CNIH4
NFAC2	CNIH4
NOS2	CNIH4
5HT2B	CNIH4
HS90A	CNIH4
LCK	CNIH4
ADCYA	CNIH4
HS90B	CNIH4
ADA2A	CNIH4
CACP	CNIH4
RARA	CNIH4
PYC	CNIH4
CATL1	CNIH4
ACHA9	CNIH4
NH2L1	CNIH4
AAKB2	CNIH4
DCXR	CNIH4
CXCL7	CNIH4
KCNE1	CNIH4
B3GT4	CNIH4
ACES	CNIH4
SCNNG	CNIH4
HASP	CNIH4
MMP3	CNIH4
MET	CNIH4
AA2BR	CNIH4
PDE8A	CNIH4
5HT2C	CNIH4
AK1C3	CNIH4
OSTCN	CNIH4
NMD3B	CNIH4
CDK5	CNIH4
PPARA	CNIH4
DRD2	CNIH4
VGFR2	CNIH4
CP1A2	CNIH4
NGF	CNIH4
GBRA6	CNIH4
ACHA7	CNIH4
CP2C9	CNIH4
TBA1A	CNIH4
IL2RA	CNIH4
PPB1	CNIH4
PD2R	CNIH4
Q71TU5	CNIH4
DCE1	CNIH4
GBRG1	CNIH4
FGFR2	CNIH4
IMPA1	CNIH4
ACM2	CNIH4
IL8	CNIH4
5HT6R	CNIH4
KPCT	CNIH4
AOC1	CNIH4
PCNA	CNIH4
KSYK	CNIH4
CAH9	CNIH4
RL11	CNIH4
CACB3	CNIH4
HMDH	CNIH4
GBRA4	CNIH4
KIT	CNIH4
