source	destinations_disconnected_to
ACE	VN1R1	BRD9
KAPCA	VN1R1	BRD9
NTKL	VN1R1	BRD9
CALM	VN1R1	BRD9
ACHA4	VN1R1	BRD9
ANXA2	VN1R1	BRD9
AURKB	VN1R1	BRD9
GNAT3	VN1R1	BRD9
CA2D1	VN1R1	BRD9
CAH4	VN1R1	BRD9
AK1C1	VN1R1	BRD9
ROCK1	VN1R1	BRD9
CHLE	VN1R1	BRD9
J3QK85	VN1R1	BRD9
ZAP70	VN1R1	BRD9
UD14	VN1R1	BRD9
S12A2	VN1R1	BRD9
EST1A	VN1R1	BRD9
VKOR1	VN1R1	BRD9
XDH	VN1R1	BRD9
ACHB4	VN1R1	BRD9
RLP24	VN1R1	BRD9
EDN1	VN1R1	BRD9
GBRB3	VN1R1	BRD9
TKT	VN1R1	BRD9
NEU2	VN1R1	BRD9
3HAO	VN1R1	BRD9
RL10L	VN1R1	BRD9
ADA1D	VN1R1	BRD9
CANB2	VN1R1	BRD9
KAP3	VN1R1	BRD9
PANX1	VN1R1	BRD9
ST2A1	VN1R1	BRD9
UPP2	VN1R1	BRD9
AK1D1	VN1R1	BRD9
CAC1A	VN1R1	BRD9
CUBN	VN1R1	BRD9
THA	VN1R1	BRD9
TBB5	VN1R1	BRD9
CATA	VN1R1	BRD9
RL3	VN1R1	BRD9
PA2GE	VN1R1	BRD9
HRH2	VN1R1	BRD9
ATTY	VN1R1	BRD9
S29A2	VN1R1	BRD9
GBRT	VN1R1	BRD9
ACHA3	VN1R1	BRD9
CDK6	VN1R1	BRD9
5HT7R	VN1R1	BRD9
ADRB1	VN1R1	BRD9
CP11A	VN1R1	BRD9
CSK	VN1R1	BRD9
5HT3A	VN1R1	BRD9
AT12A	VN1R1	BRD9
IOD3	VN1R1	BRD9
PGFRA	VN1R1	BRD9
A1AG1	VN1R1	BRD9
TNFA	VN1R1	BRD9
NFAC2	VN1R1	BRD9
NOS2	VN1R1	BRD9
5HT2B	VN1R1	BRD9
HS90A	VN1R1	BRD9
LCK	VN1R1	BRD9
ADCYA	VN1R1	BRD9
HS90B	VN1R1	BRD9
ADA2A	VN1R1	BRD9
CACP	VN1R1	BRD9
RARA	VN1R1	BRD9
PYC	VN1R1	BRD9
CATL1	VN1R1	BRD9
ACHA9	VN1R1	BRD9
NH2L1	VN1R1	BRD9
AAKB2	VN1R1	BRD9
DCXR	VN1R1	BRD9
CXCL7	VN1R1	BRD9
KCNE1	VN1R1	BRD9
B3GT4	VN1R1	BRD9
ACES	VN1R1	BRD9
SCNNG	VN1R1	BRD9
HASP	VN1R1	BRD9
MMP3	VN1R1	BRD9
MET	VN1R1	BRD9
AA2BR	VN1R1	BRD9
PDE8A	VN1R1	BRD9
5HT2C	VN1R1	BRD9
AK1C3	VN1R1	BRD9
OSTCN	VN1R1	BRD9
NMD3B	VN1R1	BRD9
CDK5	VN1R1	BRD9
PPARA	VN1R1	BRD9
DRD2	VN1R1	BRD9
VGFR2	VN1R1	BRD9
CP1A2	VN1R1	BRD9
NGF	VN1R1	BRD9
GBRA6	VN1R1	BRD9
ACHA7	VN1R1	BRD9
CP2C9	VN1R1	BRD9
TBA1A	VN1R1	BRD9
IL2RA	VN1R1	BRD9
PPB1	VN1R1	BRD9
PD2R	VN1R1	BRD9
Q71TU5	VN1R1	BRD9
DCE1	VN1R1	BRD9
GBRG1	VN1R1	BRD9
FGFR2	VN1R1	BRD9
IMPA1	VN1R1	BRD9
ACM2	VN1R1	BRD9
IL8	VN1R1	BRD9
5HT6R	VN1R1	BRD9
KPCT	VN1R1	BRD9
AOC1	VN1R1	BRD9
PCNA	VN1R1	BRD9
KSYK	VN1R1	BRD9
CAH9	VN1R1	BRD9
RL11	VN1R1	BRD9
CACB3	VN1R1	BRD9
HMDH	VN1R1	BRD9
GBRA4	VN1R1	BRD9
KIT	VN1R1	BRD9
AOFA	VN1R1	BRD9
NEP	VN1R1	BRD9
GLYC	VN1R1	BRD9
NCOA2	VN1R1	BRD9
5HT1E	VN1R1	BRD9
TBA4A	VN1R1	BRD9
METH	VN1R1	BRD9
LDHA	VN1R1	BRD9
MK08	VN1R1	BRD9
