source	destinations_disconnected_to
ACE	PPDPF	PALMD
KAPCA	PPDPF	PALMD
NTKL	PPDPF	PALMD
CALM	PPDPF	PALMD
ACHA4	PPDPF	PALMD
ANXA2	PPDPF	PALMD
AURKB	PPDPF	PALMD
GNAT3	PPDPF	PALMD
CA2D1	PPDPF	PALMD
CAH4	PPDPF	PALMD
AK1C1	PPDPF	PALMD
ROCK1	PPDPF	PALMD
CHLE	PPDPF	PALMD
J3QK85	PPDPF	PALMD
ZAP70	PPDPF	PALMD
UD14	PPDPF	PALMD
S12A2	PPDPF	PALMD
EST1A	PPDPF	PALMD
VKOR1	PPDPF	PALMD
XDH	PPDPF	PALMD
ACHB4	PPDPF	PALMD
RLP24	PPDPF	PALMD
EDN1	PPDPF	PALMD
GBRB3	PPDPF	PALMD
TKT	PPDPF	PALMD
NEU2	PPDPF	PALMD
3HAO	PPDPF	PALMD
RL10L	PPDPF	PALMD
ADA1D	PPDPF	PALMD
CANB2	PPDPF	PALMD
KAP3	PPDPF	PALMD
PANX1	PPDPF	PALMD
ST2A1	PPDPF	PALMD
UPP2	PPDPF	PALMD
AK1D1	PPDPF	PALMD
CAC1A	PPDPF	PALMD
CUBN	PPDPF	PALMD
THA	PPDPF	PALMD
TBB5	PPDPF	PALMD
CATA	PPDPF	PALMD
RL3	PPDPF	PALMD
PA2GE	PPDPF	PALMD
HRH2	PPDPF	PALMD
ATTY	PPDPF	PALMD
S29A2	PPDPF	PALMD
GBRT	PPDPF	PALMD
ACHA3	PPDPF	PALMD
CDK6	PPDPF	PALMD
5HT7R	PPDPF	PALMD
ADRB1	PPDPF	PALMD
CP11A	PPDPF	PALMD
CSK	PPDPF	PALMD
5HT3A	PPDPF	PALMD
AT12A	PPDPF	PALMD
IOD3	PPDPF	PALMD
PGFRA	PPDPF	PALMD
A1AG1	PPDPF	PALMD
TNFA	PPDPF	PALMD
NFAC2	PPDPF	PALMD
NOS2	PPDPF	PALMD
5HT2B	PPDPF	PALMD
HS90A	PPDPF	PALMD
LCK	PPDPF	PALMD
ADCYA	PPDPF	PALMD
HS90B	PPDPF	PALMD
ADA2A	PPDPF	PALMD
CACP	PPDPF	PALMD
RARA	PPDPF	PALMD
PYC	PPDPF	PALMD
CATL1	PPDPF	PALMD
ACHA9	PPDPF	PALMD
NH2L1	PPDPF	PALMD
AAKB2	PPDPF	PALMD
DCXR	PPDPF	PALMD
CXCL7	PPDPF	PALMD
KCNE1	PPDPF	PALMD
B3GT4	PPDPF	PALMD
ACES	PPDPF	PALMD
SCNNG	PPDPF	PALMD
HASP	PPDPF	PALMD
MMP3	PPDPF	PALMD
MET	PPDPF	PALMD
AA2BR	PPDPF	PALMD
PDE8A	PPDPF	PALMD
5HT2C	PPDPF	PALMD
AK1C3	PPDPF	PALMD
OSTCN	PPDPF	PALMD
NMD3B	PPDPF	PALMD
CDK5	PPDPF	PALMD
PPARA	PPDPF	PALMD
DRD2	PPDPF	PALMD
VGFR2	PPDPF	PALMD
CP1A2	PPDPF	PALMD
