source	destinations_disconnected_to
ACE	WDR52	VAMP5
KAPCA	WDR52	VAMP5
NTKL	WDR52	VAMP5
CALM	WDR52	VAMP5
ACHA4	WDR52	VAMP5
ANXA2	WDR52	VAMP5
AURKB	WDR52	VAMP5
GNAT3	WDR52	VAMP5
CA2D1	WDR52	VAMP5
CAH4	WDR52	VAMP5
AK1C1	WDR52	VAMP5
ROCK1	WDR52	VAMP5
CHLE	WDR52	VAMP5
J3QK85	WDR52	VAMP5
ZAP70	WDR52	VAMP5
UD14	WDR52	VAMP5
S12A2	WDR52	VAMP5
EST1A	WDR52	VAMP5
VKOR1	WDR52	VAMP5
XDH	WDR52	VAMP5
ACHB4	WDR52	VAMP5
RLP24	WDR52	VAMP5
EDN1	WDR52	VAMP5
GBRB3	WDR52	VAMP5
TKT	WDR52	VAMP5
NEU2	WDR52	VAMP5
3HAO	WDR52	VAMP5
RL10L	WDR52	VAMP5
ADA1D	WDR52	VAMP5
CANB2	WDR52	VAMP5
KAP3	WDR52	VAMP5
PANX1	WDR52	VAMP5
ST2A1	WDR52	VAMP5
UPP2	WDR52	VAMP5
AK1D1	WDR52	VAMP5
CAC1A	WDR52	VAMP5
CUBN	WDR52	VAMP5
THA	WDR52	VAMP5
TBB5	WDR52	VAMP5
CATA	WDR52	VAMP5
RL3	WDR52	VAMP5
PA2GE	WDR52	VAMP5
HRH2	WDR52	VAMP5
ATTY	WDR52	VAMP5
S29A2	WDR52	VAMP5
GBRT	WDR52	VAMP5
ACHA3	WDR52	VAMP5
CDK6	WDR52	VAMP5
5HT7R	WDR52	VAMP5
ADRB1	WDR52	VAMP5
CP11A	WDR52	VAMP5
CSK	WDR52	VAMP5
5HT3A	WDR52	VAMP5
AT12A	WDR52	VAMP5
IOD3	WDR52	VAMP5
PGFRA	WDR52	VAMP5
A1AG1	WDR52	VAMP5
TNFA	WDR52	VAMP5
NFAC2	WDR52	VAMP5
NOS2	WDR52	VAMP5
5HT2B	WDR52	VAMP5
HS90A	WDR52	VAMP5
LCK	WDR52	VAMP5
ADCYA	WDR52	VAMP5
HS90B	WDR52	VAMP5
ADA2A	WDR52	VAMP5
CACP	WDR52	VAMP5
RARA	WDR52	VAMP5
PYC	WDR52	VAMP5
CATL1	WDR52	VAMP5
ACHA9	WDR52	VAMP5
NH2L1	WDR52	VAMP5
AAKB2	WDR52	VAMP5
DCXR	WDR52	VAMP5
CXCL7	WDR52	VAMP5
KCNE1	WDR52	VAMP5
B3GT4	WDR52	VAMP5
ACES	WDR52	VAMP5
SCNNG	WDR52	VAMP5
HASP	WDR52	VAMP5
MMP3	WDR52	VAMP5
MET	WDR52	VAMP5
AA2BR	WDR52	VAMP5
PDE8A	WDR52	VAMP5
5HT2C	WDR52	VAMP5
AK1C3	WDR52	VAMP5
OSTCN	WDR52	VAMP5
NMD3B	WDR52	VAMP5
CDK5	WDR52	VAMP5
