source	destinations_disconnected_to
ACE	NAT6
KAPCA	NAT6
NTKL	NAT6
CALM	NAT6
ACHA4	NAT6
ANXA2	NAT6
AURKB	NAT6
GNAT3	NAT6
CA2D1	NAT6
CAH4	NAT6
AK1C1	NAT6
ROCK1	NAT6
CHLE	NAT6
J3QK85	NAT6
ZAP70	NAT6
UD14	NAT6
S12A2	NAT6
EST1A	NAT6
VKOR1	NAT6
XDH	NAT6
ACHB4	NAT6
RLP24	NAT6
EDN1	NAT6
GBRB3	NAT6
TKT	NAT6
NEU2	NAT6
3HAO	NAT6
RL10L	NAT6
ADA1D	NAT6
CANB2	NAT6
KAP3	NAT6
PANX1	NAT6
ST2A1	NAT6
UPP2	NAT6
AK1D1	NAT6
CAC1A	NAT6
CUBN	NAT6
THA	NAT6
TBB5	NAT6
CATA	NAT6
RL3	NAT6
PA2GE	NAT6
HRH2	NAT6
ATTY	NAT6
S29A2	NAT6
GBRT	NAT6
ACHA3	NAT6
CDK6	NAT6
5HT7R	NAT6
ADRB1	NAT6
CP11A	NAT6
CSK	NAT6
5HT3A	NAT6
AT12A	NAT6
IOD3	NAT6
PGFRA	NAT6
A1AG1	NAT6
TNFA	NAT6
NFAC2	NAT6
NOS2	NAT6
5HT2B	NAT6
HS90A	NAT6
LCK	NAT6
ADCYA	NAT6
HS90B	NAT6
ADA2A	NAT6
CACP	NAT6
RARA	NAT6
PYC	NAT6
CATL1	NAT6
ACHA9	NAT6
NH2L1	NAT6
AAKB2	NAT6
DCXR	NAT6
CXCL7	NAT6
KCNE1	NAT6
B3GT4	NAT6
ACES	NAT6
SCNNG	NAT6
HASP	NAT6
MMP3	NAT6
MET	NAT6
AA2BR	NAT6
PDE8A	NAT6
5HT2C	NAT6
AK1C3	NAT6
OSTCN	NAT6
NMD3B	NAT6
CDK5	NAT6
PPARA	NAT6
DRD2	NAT6
VGFR2	NAT6
CP1A2	NAT6
NGF	NAT6
GBRA6	NAT6
ACHA7	NAT6
CP2C9	NAT6
TBA1A	NAT6
IL2RA	NAT6
PPB1	NAT6
PD2R	NAT6
Q71TU5	NAT6
DCE1	NAT6
GBRG1	NAT6
FGFR2	NAT6
IMPA1	NAT6
ACM2	NAT6
IL8	NAT6
5HT6R	NAT6
KPCT	NAT6
AOC1	NAT6
PCNA	NAT6
KSYK	NAT6
CAH9	NAT6
RL11	NAT6
CACB3	NAT6
HMDH	NAT6
GBRA4	NAT6
KIT	NAT6
AOFA	NAT6
NEP	NAT6
GLYC	NAT6
NCOA2	NAT6
5HT1E	NAT6
TBA4A	NAT6
METH	NAT6
LDHA	NAT6
MK08	NAT6
IGHG4	NAT6
CP2CJ	NAT6
RXRA	NAT6
PA2GA	NAT6
CP131	NAT6
ACACB	NAT6
PTHY	NAT6
IL10	NAT6
CAH2	NAT6
OPRD	NAT6
AAPK1	NAT6
PDPK1	NAT6
ADRB3	NAT6
C11B1	NAT6
GBRP	NAT6
ROCK2	NAT6
RL8	NAT6
ADCY2	NAT6
PHOP2	NAT6
CAH12	NAT6
S10A4	NAT6
GRIK1	NAT6
CBG	NAT6
PRGR	NAT6
HCAR2	NAT6
DNMT1	NAT6
PGH2	NAT6
CAC1F	NAT6
ADA2C	NAT6
S15A1	NAT6
ADA1A	NAT6
A1AG2	NAT6
OX1R	NAT6
KCMA1	NAT6
NMDE3	NAT6
HIBCH	NAT6
IPKA	NAT6
S22AI	NAT6
S29A1	NAT6
HDAC1	NAT6
PNPH	NAT6
ADA2B	NAT6
TRFL	NAT6
ALBU	NAT6
FMO3	NAT6
PLK1	NAT6
SGMR1	NAT6
GUAA	NAT6
QOR	NAT6
GCR	NAT6
CATD	NAT6
MIF	NAT6
HPGDS	NAT6
MKNK1	NAT6
P2RY2	NAT6
S12A4	NAT6
EGFR	NAT6
NFKB1	NAT6
PGFRB	NAT6
ANT3	NAT6
GTR1	NAT6
MK10	NAT6
CAMLG	NAT6
HEMH	NAT6
MTRR	NAT6
NQO1	NAT6
ACH10	NAT6
FMO4	NAT6
DRD5	NAT6
TRY1	NAT6
SCNAA	NAT6
GBRG3	NAT6
PDE8B	NAT6
KCNA2	NAT6
IFNA2	NAT6
AA1R	NAT6
MAPK2	NAT6
PK3CD	NAT6
HRH4	NAT6
GBRB1	NAT6
HCN2	NAT6
RL26L	NAT6
DMTA2	NAT6
6PGD	NAT6
GRP78	NAT6
PSIP1	NAT6
AT1A4	NAT6
GLR	NAT6
OPRK	NAT6
ATPB	NAT6
STMN4	NAT6
CACB2	NAT6
NMDZ1	NAT6
SC6A3	NAT6
ST2B1	NAT6
TBG1	NAT6
ESR1	NAT6
CREB1	NAT6
5HT1B	NAT6
ERBB2	NAT6
HDAC7	NAT6
KCC1B	NAT6
TBD	NAT6
TOP2B	NAT6
3BHS1	NAT6
ATP4A	NAT6
LOX5	NAT6
UD3A1	NAT6
BDNF	NAT6
GBRA1	NAT6
FOS	NAT6
SHBG	NAT6
ODP2	NAT6
ABCA1	NAT6
DYR	NAT6
P85A	NAT6
SIR1	NAT6
MTHR	NAT6
ADCL2	NAT6
IBP3	NAT6
DDR1	NAT6
CP46A	NAT6
SCN2A	NAT6
IL4	NAT6
NPS	NAT6
NMDE1	NAT6
AOFB	NAT6
RL13A	NAT6
S22A2	NAT6
CALY	NAT6
S12A5	NAT6
