source	destinations_disconnected_to
ACE	TBRG4
KAPCA	TBRG4
NTKL	TBRG4
CALM	TBRG4
ACHA4	TBRG4
ANXA2	TBRG4
AURKB	TBRG4
GNAT3	TBRG4
CA2D1	TBRG4
CAH4	TBRG4
AK1C1	TBRG4
ROCK1	TBRG4
CHLE	TBRG4
J3QK85	TBRG4
ZAP70	TBRG4
UD14	TBRG4
S12A2	TBRG4
EST1A	TBRG4
VKOR1	TBRG4
XDH	TBRG4
ACHB4	TBRG4
RLP24	TBRG4
EDN1	TBRG4
GBRB3	TBRG4
TKT	TBRG4
NEU2	TBRG4
3HAO	TBRG4
RL10L	TBRG4
ADA1D	TBRG4
CANB2	TBRG4
KAP3	TBRG4
PANX1	TBRG4
ST2A1	TBRG4
UPP2	TBRG4
AK1D1	TBRG4
CAC1A	TBRG4
CUBN	TBRG4
THA	TBRG4
TBB5	TBRG4
CATA	TBRG4
RL3	TBRG4
PA2GE	TBRG4
HRH2	TBRG4
ATTY	TBRG4
S29A2	TBRG4
GBRT	TBRG4
ACHA3	TBRG4
CDK6	TBRG4
5HT7R	TBRG4
ADRB1	TBRG4
CP11A	TBRG4
CSK	TBRG4
5HT3A	TBRG4
AT12A	TBRG4
IOD3	TBRG4
PGFRA	TBRG4
A1AG1	TBRG4
TNFA	TBRG4
NFAC2	TBRG4
NOS2	TBRG4
5HT2B	TBRG4
HS90A	TBRG4
LCK	TBRG4
ADCYA	TBRG4
HS90B	TBRG4
ADA2A	TBRG4
CACP	TBRG4
RARA	TBRG4
PYC	TBRG4
CATL1	TBRG4
ACHA9	TBRG4
NH2L1	TBRG4
AAKB2	TBRG4
DCXR	TBRG4
CXCL7	TBRG4
KCNE1	TBRG4
B3GT4	TBRG4
ACES	TBRG4
SCNNG	TBRG4
HASP	TBRG4
MMP3	TBRG4
MET	TBRG4
AA2BR	TBRG4
PDE8A	TBRG4
5HT2C	TBRG4
AK1C3	TBRG4
OSTCN	TBRG4
NMD3B	TBRG4
CDK5	TBRG4
PPARA	TBRG4
DRD2	TBRG4
VGFR2	TBRG4
CP1A2	TBRG4
NGF	TBRG4
GBRA6	TBRG4
ACHA7	TBRG4
CP2C9	TBRG4
TBA1A	TBRG4
IL2RA	TBRG4
PPB1	TBRG4
PD2R	TBRG4
Q71TU5	TBRG4
DCE1	TBRG4
GBRG1	TBRG4
FGFR2	TBRG4
IMPA1	TBRG4
ACM2	TBRG4
IL8	TBRG4
5HT6R	TBRG4
KPCT	TBRG4
AOC1	TBRG4
PCNA	TBRG4
KSYK	TBRG4
CAH9	TBRG4
RL11	TBRG4
CACB3	TBRG4
HMDH	TBRG4
GBRA4	TBRG4
KIT	TBRG4
AOFA	TBRG4
NEP	TBRG4
GLYC	TBRG4
NCOA2	TBRG4
5HT1E	TBRG4
TBA4A	TBRG4
METH	TBRG4
LDHA	TBRG4
MK08	TBRG4
IGHG4	TBRG4
CP2CJ	TBRG4
RXRA	TBRG4
PA2GA	TBRG4
CP131	TBRG4
ACACB	TBRG4
PTHY	TBRG4
IL10	TBRG4
CAH2	TBRG4
OPRD	TBRG4
AAPK1	TBRG4
PDPK1	TBRG4
ADRB3	TBRG4
C11B1	TBRG4
GBRP	TBRG4
ROCK2	TBRG4
RL8	TBRG4
ADCY2	TBRG4
PHOP2	TBRG4
CAH12	TBRG4
S10A4	TBRG4
GRIK1	TBRG4
CBG	TBRG4
PRGR	TBRG4
HCAR2	TBRG4
DNMT1	TBRG4
PGH2	TBRG4
CAC1F	TBRG4
ADA2C	TBRG4
S15A1	TBRG4
ADA1A	TBRG4
A1AG2	TBRG4
OX1R	TBRG4
KCMA1	TBRG4
NMDE3	TBRG4
HIBCH	TBRG4
IPKA	TBRG4
S22AI	TBRG4
S29A1	TBRG4
HDAC1	TBRG4
PNPH	TBRG4
ADA2B	TBRG4
TRFL	TBRG4
ALBU	TBRG4
FMO3	TBRG4
PLK1	TBRG4
SGMR1	TBRG4
GUAA	TBRG4
QOR	TBRG4
GCR	TBRG4
CATD	TBRG4
MIF	TBRG4
HPGDS	TBRG4
MKNK1	TBRG4
P2RY2	TBRG4
S12A4	TBRG4
EGFR	TBRG4
NFKB1	TBRG4
PGFRB	TBRG4
