source	destinations_disconnected_to
ACE	DHRS7	BRD9
KAPCA	DHRS7	BRD9
NTKL	DHRS7	BRD9
CALM	DHRS7	BRD9
ACHA4	DHRS7	BRD9
ANXA2	DHRS7	BRD9
AURKB	DHRS7	BRD9
GNAT3	DHRS7	BRD9
CA2D1	DHRS7	BRD9
CAH4	DHRS7	BRD9
AK1C1	DHRS7	BRD9
ROCK1	DHRS7	BRD9
CHLE	DHRS7	BRD9
J3QK85	DHRS7	BRD9
ZAP70	DHRS7	BRD9
UD14	DHRS7	BRD9
S12A2	DHRS7	BRD9
EST1A	DHRS7	BRD9
VKOR1	DHRS7	BRD9
XDH	DHRS7	BRD9
ACHB4	DHRS7	BRD9
RLP24	DHRS7	BRD9
EDN1	DHRS7	BRD9
GBRB3	DHRS7	BRD9
TKT	DHRS7	BRD9
NEU2	DHRS7	BRD9
3HAO	DHRS7	BRD9
RL10L	DHRS7	BRD9
ADA1D	DHRS7	BRD9
CANB2	DHRS7	BRD9
KAP3	DHRS7	BRD9
PANX1	DHRS7	BRD9
ST2A1	DHRS7	BRD9
UPP2	DHRS7	BRD9
AK1D1	DHRS7	BRD9
CAC1A	DHRS7	BRD9
CUBN	DHRS7	BRD9
THA	DHRS7	BRD9
TBB5	DHRS7	BRD9
CATA	DHRS7	BRD9
RL3	DHRS7	BRD9
PA2GE	DHRS7	BRD9
HRH2	DHRS7	BRD9
ATTY	DHRS7	BRD9
S29A2	DHRS7	BRD9
GBRT	DHRS7	BRD9
ACHA3	DHRS7	BRD9
CDK6	DHRS7	BRD9
5HT7R	DHRS7	BRD9
ADRB1	DHRS7	BRD9
CP11A	DHRS7	BRD9
CSK	DHRS7	BRD9
5HT3A	DHRS7	BRD9
AT12A	DHRS7	BRD9
IOD3	DHRS7	BRD9
PGFRA	DHRS7	BRD9
A1AG1	DHRS7	BRD9
TNFA	DHRS7	BRD9
NFAC2	DHRS7	BRD9
NOS2	DHRS7	BRD9
5HT2B	DHRS7	BRD9
HS90A	DHRS7	BRD9
LCK	DHRS7	BRD9
ADCYA	DHRS7	BRD9
HS90B	DHRS7	BRD9
ADA2A	DHRS7	BRD9
CACP	DHRS7	BRD9
RARA	DHRS7	BRD9
PYC	DHRS7	BRD9
CATL1	DHRS7	BRD9
ACHA9	DHRS7	BRD9
NH2L1	DHRS7	BRD9
AAKB2	DHRS7	BRD9
DCXR	DHRS7	BRD9
CXCL7	DHRS7	BRD9
KCNE1	DHRS7	BRD9
B3GT4	DHRS7	BRD9
ACES	DHRS7	BRD9
SCNNG	DHRS7	BRD9
HASP	DHRS7	BRD9
MMP3	DHRS7	BRD9
MET	DHRS7	BRD9
AA2BR	DHRS7	BRD9
PDE8A	DHRS7	BRD9
5HT2C	DHRS7	BRD9
AK1C3	DHRS7	BRD9
OSTCN	DHRS7	BRD9
NMD3B	DHRS7	BRD9
CDK5	DHRS7	BRD9
PPARA	DHRS7	BRD9
DRD2	DHRS7	BRD9
VGFR2	DHRS7	BRD9
CP1A2	DHRS7	BRD9
NGF	DHRS7	BRD9
GBRA6	DHRS7	BRD9
ACHA7	DHRS7	BRD9
CP2C9	DHRS7	BRD9
TBA1A	DHRS7	BRD9
IL2RA	DHRS7	BRD9
PPB1	DHRS7	BRD9
PD2R	DHRS7	BRD9
Q71TU5	DHRS7	BRD9
DCE1	DHRS7	BRD9
GBRG1	DHRS7	BRD9
FGFR2	DHRS7	BRD9
IMPA1	DHRS7	BRD9
ACM2	DHRS7	BRD9
IL8	DHRS7	BRD9
5HT6R	DHRS7	BRD9
KPCT	DHRS7	BRD9
AOC1	DHRS7	BRD9
PCNA	DHRS7	BRD9
KSYK	DHRS7	BRD9
