source	destinations_disconnected_to
ACE	NXPH3
KAPCA	NXPH3
NTKL	NXPH3
CALM	NXPH3
ACHA4	NXPH3
ANXA2	NXPH3
AURKB	NXPH3
GNAT3	NXPH3
CA2D1	NXPH3
CAH4	NXPH3
AK1C1	NXPH3
ROCK1	NXPH3
CHLE	NXPH3
J3QK85	NXPH3
ZAP70	NXPH3
UD14	NXPH3
S12A2	NXPH3
EST1A	NXPH3
VKOR1	NXPH3
XDH	NXPH3
ACHB4	NXPH3
RLP24	NXPH3
EDN1	NXPH3
GBRB3	NXPH3
TKT	NXPH3
NEU2	NXPH3
3HAO	NXPH3
RL10L	NXPH3
ADA1D	NXPH3
CANB2	NXPH3
KAP3	NXPH3
PANX1	NXPH3
ST2A1	NXPH3
UPP2	NXPH3
AK1D1	NXPH3
CAC1A	NXPH3
CUBN	NXPH3
THA	NXPH3
TBB5	NXPH3
CATA	NXPH3
RL3	NXPH3
PA2GE	NXPH3
HRH2	NXPH3
ATTY	NXPH3
S29A2	NXPH3
GBRT	NXPH3
ACHA3	NXPH3
CDK6	NXPH3
5HT7R	NXPH3
ADRB1	NXPH3
CP11A	NXPH3
CSK	NXPH3
5HT3A	NXPH3
AT12A	NXPH3
IOD3	NXPH3
PGFRA	NXPH3
A1AG1	NXPH3
TNFA	NXPH3
NFAC2	NXPH3
NOS2	NXPH3
5HT2B	NXPH3
HS90A	NXPH3
LCK	NXPH3
ADCYA	NXPH3
HS90B	NXPH3
ADA2A	NXPH3
CACP	NXPH3
RARA	NXPH3
PYC	NXPH3
CATL1	NXPH3
ACHA9	NXPH3
NH2L1	NXPH3
AAKB2	NXPH3
DCXR	NXPH3
CXCL7	NXPH3
KCNE1	NXPH3
B3GT4	NXPH3
ACES	NXPH3
SCNNG	NXPH3
HASP	NXPH3
MMP3	NXPH3
MET	NXPH3
AA2BR	NXPH3
PDE8A	NXPH3
5HT2C	NXPH3
AK1C3	NXPH3
OSTCN	NXPH3
NMD3B	NXPH3
CDK5	NXPH3
PPARA	NXPH3
DRD2	NXPH3
VGFR2	NXPH3
CP1A2	NXPH3
NGF	NXPH3
GBRA6	NXPH3
ACHA7	NXPH3
CP2C9	NXPH3
TBA1A	NXPH3
IL2RA	NXPH3
PPB1	NXPH3
PD2R	NXPH3
Q71TU5	NXPH3
DCE1	NXPH3
GBRG1	NXPH3
FGFR2	NXPH3
IMPA1	NXPH3
ACM2	NXPH3
IL8	NXPH3
5HT6R	NXPH3
KPCT	NXPH3
AOC1	NXPH3
PCNA	NXPH3
KSYK	NXPH3
CAH9	NXPH3
RL11	NXPH3
CACB3	NXPH3
HMDH	NXPH3
GBRA4	NXPH3
KIT	NXPH3
AOFA	NXPH3
NEP	NXPH3
GLYC	NXPH3
NCOA2	NXPH3
5HT1E	NXPH3
TBA4A	NXPH3
METH	NXPH3
LDHA	NXPH3
MK08	NXPH3
IGHG4	NXPH3
CP2CJ	NXPH3
RXRA	NXPH3
PA2GA	NXPH3
CP131	NXPH3
ACACB	NXPH3
PTHY	NXPH3
IL10	NXPH3
CAH2	NXPH3
OPRD	NXPH3
AAPK1	NXPH3
PDPK1	NXPH3
ADRB3	NXPH3
C11B1	NXPH3
GBRP	NXPH3
ROCK2	NXPH3
RL8	NXPH3
ADCY2	NXPH3
PHOP2	NXPH3
CAH12	NXPH3
S10A4	NXPH3
GRIK1	NXPH3
CBG	NXPH3
PRGR	NXPH3
HCAR2	NXPH3
DNMT1	NXPH3
PGH2	NXPH3
CAC1F	NXPH3
ADA2C	NXPH3
S15A1	NXPH3
ADA1A	NXPH3
A1AG2	NXPH3
OX1R	NXPH3
KCMA1	NXPH3
NMDE3	NXPH3
HIBCH	NXPH3
IPKA	NXPH3
S22AI	NXPH3
S29A1	NXPH3
HDAC1	NXPH3
PNPH	NXPH3
ADA2B	NXPH3
TRFL	NXPH3
ALBU	NXPH3
FMO3	NXPH3
PLK1	NXPH3
SGMR1	NXPH3
GUAA	NXPH3
QOR	NXPH3
GCR	NXPH3
CATD	NXPH3
MIF	NXPH3
HPGDS	NXPH3
MKNK1	NXPH3
P2RY2	NXPH3
S12A4	NXPH3
EGFR	NXPH3
NFKB1	NXPH3
PGFRB	NXPH3
ANT3	NXPH3
GTR1	NXPH3
MK10	NXPH3
