source	destinations_disconnected_to
ACE	ERMP1	TTC23
KAPCA	ERMP1	TTC23
NTKL	ERMP1	TTC23
CALM	ERMP1	TTC23
ACHA4	ERMP1	TTC23
ANXA2	ERMP1	TTC23
AURKB	ERMP1	TTC23
GNAT3	ERMP1	TTC23
CA2D1	ERMP1	TTC23
CAH4	ERMP1	TTC23
AK1C1	ERMP1	TTC23
ROCK1	ERMP1	TTC23
CHLE	ERMP1	TTC23
J3QK85	ERMP1	TTC23
ZAP70	ERMP1	TTC23
UD14	ERMP1	TTC23
S12A2	ERMP1	TTC23
EST1A	ERMP1	TTC23
VKOR1	ERMP1	TTC23
XDH	ERMP1	TTC23
ACHB4	ERMP1	TTC23
RLP24	ERMP1	TTC23
EDN1	ERMP1	TTC23
GBRB3	ERMP1	TTC23
TKT	ERMP1	TTC23
NEU2	ERMP1	TTC23
3HAO	ERMP1	TTC23
RL10L	ERMP1	TTC23
ADA1D	ERMP1	TTC23
CANB2	ERMP1	TTC23
KAP3	ERMP1	TTC23
PANX1	ERMP1	TTC23
ST2A1	ERMP1	TTC23
UPP2	ERMP1	TTC23
AK1D1	ERMP1	TTC23
CAC1A	ERMP1	TTC23
CUBN	ERMP1	TTC23
THA	ERMP1	TTC23
TBB5	ERMP1	TTC23
CATA	ERMP1	TTC23
RL3	ERMP1	TTC23
PA2GE	ERMP1	TTC23
HRH2	ERMP1	TTC23
ATTY	ERMP1	TTC23
S29A2	ERMP1	TTC23
GBRT	ERMP1	TTC23
ACHA3	ERMP1	TTC23
CDK6	ERMP1	TTC23
5HT7R	ERMP1	TTC23
ADRB1	ERMP1	TTC23
CP11A	ERMP1	TTC23
CSK	ERMP1	TTC23
5HT3A	ERMP1	TTC23
AT12A	ERMP1	TTC23
IOD3	ERMP1	TTC23
PGFRA	ERMP1	TTC23
A1AG1	ERMP1	TTC23
TNFA	ERMP1	TTC23
NFAC2	ERMP1	TTC23
NOS2	ERMP1	TTC23
5HT2B	ERMP1	TTC23
HS90A	ERMP1	TTC23
LCK	ERMP1	TTC23
ADCYA	ERMP1	TTC23
HS90B	ERMP1	TTC23
ADA2A	ERMP1	TTC23
CACP	ERMP1	TTC23
RARA	ERMP1	TTC23
PYC	ERMP1	TTC23
CATL1	ERMP1	TTC23
ACHA9	ERMP1	TTC23
NH2L1	ERMP1	TTC23
AAKB2	ERMP1	TTC23
DCXR	ERMP1	TTC23
CXCL7	ERMP1	TTC23
KCNE1	ERMP1	TTC23
B3GT4	ERMP1	TTC23
ACES	ERMP1	TTC23
SCNNG	ERMP1	TTC23
HASP	ERMP1	TTC23
MMP3	ERMP1	TTC23
MET	ERMP1	TTC23
AA2BR	ERMP1	TTC23
PDE8A	ERMP1	TTC23
5HT2C	ERMP1	TTC23
AK1C3	ERMP1	TTC23
OSTCN	ERMP1	TTC23
NMD3B	ERMP1	TTC23
CDK5	ERMP1	TTC23
PPARA	ERMP1	TTC23
DRD2	ERMP1	TTC23
VGFR2	ERMP1	TTC23
CP1A2	ERMP1	TTC23
NGF	ERMP1	TTC23
GBRA6	ERMP1	TTC23
ACHA7	ERMP1	TTC23
CP2C9	ERMP1	TTC23
TBA1A	ERMP1	TTC23
IL2RA	ERMP1	TTC23
PPB1	ERMP1	TTC23
PD2R	ERMP1	TTC23
Q71TU5	ERMP1	TTC23
DCE1	ERMP1	TTC23
GBRG1	ERMP1	TTC23
FGFR2	ERMP1	TTC23
IMPA1	ERMP1	TTC23
ACM2	ERMP1	TTC23
IL8	ERMP1	TTC23
5HT6R	ERMP1	TTC23
KPCT	ERMP1	TTC23
AOC1	ERMP1	TTC23
PCNA	ERMP1	TTC23
KSYK	ERMP1	TTC23
CAH9	ERMP1	TTC23
RL11	ERMP1	TTC23
CACB3	ERMP1	TTC23
HMDH	ERMP1	TTC23
GBRA4	ERMP1	TTC23
KIT	ERMP1	TTC23
AOFA	ERMP1	TTC23
NEP	ERMP1	TTC23
GLYC	ERMP1	TTC23
NCOA2	ERMP1	TTC23
5HT1E	ERMP1	TTC23
TBA4A	ERMP1	TTC23
METH	ERMP1	TTC23
LDHA	ERMP1	TTC23
MK08	ERMP1	TTC23
IGHG4	ERMP1	TTC23
CP2CJ	ERMP1	TTC23
RXRA	ERMP1	TTC23
PA2GA	ERMP1	TTC23
CP131	ERMP1	TTC23
ACACB	ERMP1	TTC23
PTHY	ERMP1	TTC23
IL10	ERMP1	TTC23
CAH2	ERMP1	TTC23
OPRD	ERMP1	TTC23
AAPK1	ERMP1	TTC23
PDPK1	ERMP1	TTC23
ADRB3	ERMP1	TTC23
C11B1	ERMP1	TTC23
GBRP	ERMP1	TTC23
ROCK2	ERMP1	TTC23
RL8	ERMP1	TTC23
ADCY2	ERMP1	TTC23
PHOP2	ERMP1	TTC23
CAH12	ERMP1	TTC23
S10A4	ERMP1	TTC23
GRIK1	ERMP1	TTC23
CBG	ERMP1	TTC23
PRGR	ERMP1	TTC23
HCAR2	ERMP1	TTC23
DNMT1	ERMP1	TTC23
PGH2	ERMP1	TTC23
CAC1F	ERMP1	TTC23
ADA2C	ERMP1	TTC23
S15A1	ERMP1	TTC23
ADA1A	ERMP1	TTC23
A1AG2	ERMP1	TTC23
OX1R	ERMP1	TTC23
