source	destinations_disconnected_to
ACE	IFT46	GRTP1
KAPCA	IFT46	GRTP1
NTKL	IFT46	GRTP1
CALM	IFT46	GRTP1
ACHA4	IFT46	GRTP1
ANXA2	IFT46	GRTP1
AURKB	IFT46	GRTP1
GNAT3	IFT46	GRTP1
CA2D1	IFT46	GRTP1
CAH4	IFT46	GRTP1
AK1C1	IFT46	GRTP1
ROCK1	IFT46	GRTP1
CHLE	IFT46	GRTP1
J3QK85	IFT46	GRTP1
ZAP70	IFT46	GRTP1
UD14	IFT46	GRTP1
S12A2	IFT46	GRTP1
EST1A	IFT46	GRTP1
VKOR1	IFT46	GRTP1
XDH	IFT46	GRTP1
ACHB4	IFT46	GRTP1
RLP24	IFT46	GRTP1
EDN1	IFT46	GRTP1
GBRB3	IFT46	GRTP1
TKT	IFT46	GRTP1
NEU2	IFT46	GRTP1
3HAO	IFT46	GRTP1
RL10L	IFT46	GRTP1
ADA1D	IFT46	GRTP1
CANB2	IFT46	GRTP1
KAP3	IFT46	GRTP1
PANX1	IFT46	GRTP1
ST2A1	IFT46	GRTP1
UPP2	IFT46	GRTP1
AK1D1	IFT46	GRTP1
CAC1A	IFT46	GRTP1
CUBN	IFT46	GRTP1
THA	IFT46	GRTP1
TBB5	IFT46	GRTP1
CATA	IFT46	GRTP1
RL3	IFT46	GRTP1
PA2GE	IFT46	GRTP1
HRH2	IFT46	GRTP1
ATTY	IFT46	GRTP1
S29A2	IFT46	GRTP1
GBRT	IFT46	GRTP1
ACHA3	IFT46	GRTP1
CDK6	IFT46	GRTP1
5HT7R	IFT46	GRTP1
ADRB1	IFT46	GRTP1
CP11A	IFT46	GRTP1
CSK	IFT46	GRTP1
5HT3A	IFT46	GRTP1
AT12A	IFT46	GRTP1
IOD3	IFT46	GRTP1
PGFRA	IFT46	GRTP1
A1AG1	IFT46	GRTP1
TNFA	IFT46	GRTP1
NFAC2	IFT46	GRTP1
NOS2	IFT46	GRTP1
5HT2B	IFT46	GRTP1
HS90A	IFT46	GRTP1
LCK	IFT46	GRTP1
ADCYA	IFT46	GRTP1
HS90B	IFT46	GRTP1
ADA2A	IFT46	GRTP1
CACP	IFT46	GRTP1
RARA	IFT46	GRTP1
PYC	IFT46	GRTP1
CATL1	IFT46	GRTP1
ACHA9	IFT46	GRTP1
NH2L1	IFT46	GRTP1
AAKB2	IFT46	GRTP1
DCXR	IFT46	GRTP1
CXCL7	IFT46	GRTP1
KCNE1	IFT46	GRTP1
B3GT4	IFT46	GRTP1
ACES	IFT46	GRTP1
SCNNG	IFT46	GRTP1
HASP	IFT46	GRTP1
MMP3	IFT46	GRTP1
MET	IFT46	GRTP1
AA2BR	IFT46	GRTP1
PDE8A	IFT46	GRTP1
5HT2C	IFT46	GRTP1
AK1C3	IFT46	GRTP1
OSTCN	IFT46	GRTP1
NMD3B	IFT46	GRTP1
CDK5	IFT46	GRTP1
PPARA	IFT46	GRTP1
DRD2	IFT46	GRTP1
VGFR2	IFT46	GRTP1
CP1A2	IFT46	GRTP1
NGF	IFT46	GRTP1
GBRA6	IFT46	GRTP1
ACHA7	IFT46	GRTP1
CP2C9	IFT46	GRTP1
TBA1A	IFT46	GRTP1
IL2RA	IFT46	GRTP1
PPB1	IFT46	GRTP1
PD2R	IFT46	GRTP1
Q71TU5	IFT46	GRTP1
DCE1	IFT46	GRTP1
GBRG1	IFT46	GRTP1
FGFR2	IFT46	GRTP1
IMPA1	IFT46	GRTP1
ACM2	IFT46	GRTP1
IL8	IFT46	GRTP1
5HT6R	IFT46	GRTP1
KPCT	IFT46	GRTP1
AOC1	IFT46	GRTP1
PCNA	IFT46	GRTP1
KSYK	IFT46	GRTP1
CAH9	IFT46	GRTP1
RL11	IFT46	GRTP1
