source	destinations_disconnected_to
ACE	CRLF3	ARL4D
KAPCA	CRLF3	ARL4D
NTKL	CRLF3	ARL4D
CALM	CRLF3	ARL4D
ACHA4	CRLF3	ARL4D
ANXA2	CRLF3	ARL4D
AURKB	CRLF3	ARL4D
GNAT3	CRLF3	ARL4D
CA2D1	CRLF3	ARL4D
CAH4	CRLF3	ARL4D
AK1C1	CRLF3	ARL4D
ROCK1	CRLF3	ARL4D
CHLE	CRLF3	ARL4D
J3QK85	CRLF3	ARL4D
ZAP70	CRLF3	ARL4D
UD14	CRLF3	ARL4D
S12A2	CRLF3	ARL4D
EST1A	CRLF3	ARL4D
VKOR1	CRLF3	ARL4D
XDH	CRLF3	ARL4D
ACHB4	CRLF3	ARL4D
RLP24	CRLF3	ARL4D
EDN1	CRLF3	ARL4D
GBRB3	CRLF3	ARL4D
TKT	CRLF3	ARL4D
NEU2	CRLF3	ARL4D
3HAO	CRLF3	ARL4D
RL10L	CRLF3	ARL4D
ADA1D	CRLF3	ARL4D
CANB2	CRLF3	ARL4D
KAP3	CRLF3	ARL4D
PANX1	CRLF3	ARL4D
ST2A1	CRLF3	ARL4D
UPP2	CRLF3	ARL4D
AK1D1	CRLF3	ARL4D
CAC1A	CRLF3	ARL4D
CUBN	CRLF3	ARL4D
THA	CRLF3	ARL4D
TBB5	CRLF3	ARL4D
CATA	CRLF3	ARL4D
RL3	CRLF3	ARL4D
PA2GE	CRLF3	ARL4D
HRH2	CRLF3	ARL4D
ATTY	CRLF3	ARL4D
S29A2	CRLF3	ARL4D
GBRT	CRLF3	ARL4D
ACHA3	CRLF3	ARL4D
CDK6	CRLF3	ARL4D
5HT7R	CRLF3	ARL4D
ADRB1	CRLF3	ARL4D
CP11A	CRLF3	ARL4D
CSK	CRLF3	ARL4D
5HT3A	CRLF3	ARL4D
AT12A	CRLF3	ARL4D
IOD3	CRLF3	ARL4D
PGFRA	CRLF3	ARL4D
A1AG1	CRLF3	ARL4D
TNFA	CRLF3	ARL4D
NFAC2	CRLF3	ARL4D
NOS2	CRLF3	ARL4D
5HT2B	CRLF3	ARL4D
HS90A	CRLF3	ARL4D
LCK	CRLF3	ARL4D
ADCYA	CRLF3	ARL4D
HS90B	CRLF3	ARL4D
ADA2A	CRLF3	ARL4D
CACP	CRLF3	ARL4D
RARA	CRLF3	ARL4D
PYC	CRLF3	ARL4D
CATL1	CRLF3	ARL4D
ACHA9	CRLF3	ARL4D
NH2L1	CRLF3	ARL4D
AAKB2	CRLF3	ARL4D
DCXR	CRLF3	ARL4D
CXCL7	CRLF3	ARL4D
KCNE1	CRLF3	ARL4D
