source	destinations_disconnected_to
ACE	WDR52	DHRS7
KAPCA	WDR52	DHRS7
NTKL	WDR52	DHRS7
CALM	WDR52	DHRS7
ACHA4	WDR52	DHRS7
ANXA2	WDR52	DHRS7
AURKB	WDR52	DHRS7
GNAT3	WDR52	DHRS7
CA2D1	WDR52	DHRS7
CAH4	WDR52	DHRS7
AK1C1	WDR52	DHRS7
ROCK1	WDR52	DHRS7
CHLE	WDR52	DHRS7
J3QK85	WDR52	DHRS7
ZAP70	WDR52	DHRS7
UD14	WDR52	DHRS7
S12A2	WDR52	DHRS7
EST1A	WDR52	DHRS7
VKOR1	WDR52	DHRS7
XDH	WDR52	DHRS7
ACHB4	WDR52	DHRS7
RLP24	WDR52	DHRS7
EDN1	WDR52	DHRS7
GBRB3	WDR52	DHRS7
TKT	WDR52	DHRS7
NEU2	WDR52	DHRS7
3HAO	WDR52	DHRS7
RL10L	WDR52	DHRS7
ADA1D	WDR52	DHRS7
CANB2	WDR52	DHRS7
KAP3	WDR52	DHRS7
PANX1	WDR52	DHRS7
ST2A1	WDR52	DHRS7
UPP2	WDR52	DHRS7
AK1D1	WDR52	DHRS7
CAC1A	WDR52	DHRS7
CUBN	WDR52	DHRS7
THA	WDR52	DHRS7
TBB5	WDR52	DHRS7
CATA	WDR52	DHRS7
RL3	WDR52	DHRS7
PA2GE	WDR52	DHRS7
HRH2	WDR52	DHRS7
ATTY	WDR52	DHRS7
S29A2	WDR52	DHRS7
GBRT	WDR52	DHRS7
ACHA3	WDR52	DHRS7
CDK6	WDR52	DHRS7
5HT7R	WDR52	DHRS7
ADRB1	WDR52	DHRS7
CP11A	WDR52	DHRS7
CSK	WDR52	DHRS7
5HT3A	WDR52	DHRS7
AT12A	WDR52	DHRS7
IOD3	WDR52	DHRS7
PGFRA	WDR52	DHRS7
A1AG1	WDR52	DHRS7
TNFA	WDR52	DHRS7
NFAC2	WDR52	DHRS7
NOS2	WDR52	DHRS7
5HT2B	WDR52	DHRS7
HS90A	WDR52	DHRS7
LCK	WDR52	DHRS7
ADCYA	WDR52	DHRS7
HS90B	WDR52	DHRS7
ADA2A	WDR52	DHRS7
CACP	WDR52	DHRS7
RARA	WDR52	DHRS7
PYC	WDR52	DHRS7
CATL1	WDR52	DHRS7
ACHA9	WDR52	DHRS7
NH2L1	WDR52	DHRS7
AAKB2	WDR52	DHRS7
DCXR	WDR52	DHRS7
CXCL7	WDR52	DHRS7
KCNE1	WDR52	DHRS7
B3GT4	WDR52	DHRS7
ACES	WDR52	DHRS7
SCNNG	WDR52	DHRS7
HASP	WDR52	DHRS7
MMP3	WDR52	DHRS7
MET	WDR52	DHRS7
AA2BR	WDR52	DHRS7
PDE8A	WDR52	DHRS7
5HT2C	WDR52	DHRS7
AK1C3	WDR52	DHRS7
OSTCN	WDR52	DHRS7
NMD3B	WDR52	DHRS7
CDK5	WDR52	DHRS7
PPARA	WDR52	DHRS7
DRD2	WDR52	DHRS7
VGFR2	WDR52	DHRS7
CP1A2	WDR52	DHRS7
NGF	WDR52	DHRS7
GBRA6	WDR52	DHRS7
ACHA7	WDR52	DHRS7
CP2C9	WDR52	DHRS7
TBA1A	WDR52	DHRS7
IL2RA	WDR52	DHRS7
PPB1	WDR52	DHRS7
PD2R	WDR52	DHRS7
