source	destinations_disconnected_to
ACE	PPDPF
KAPCA	PPDPF
NTKL	PPDPF
CALM	PPDPF
ACHA4	PPDPF
ANXA2	PPDPF
AURKB	PPDPF
GNAT3	PPDPF
CA2D1	PPDPF
CAH4	PPDPF
AK1C1	PPDPF
ROCK1	PPDPF
CHLE	PPDPF
J3QK85	PPDPF
ZAP70	PPDPF
UD14	PPDPF
S12A2	PPDPF
EST1A	PPDPF
VKOR1	PPDPF
XDH	PPDPF
ACHB4	PPDPF
RLP24	PPDPF
EDN1	PPDPF
GBRB3	PPDPF
TKT	PPDPF
NEU2	PPDPF
3HAO	PPDPF
RL10L	PPDPF
ADA1D	PPDPF
CANB2	PPDPF
KAP3	PPDPF
PANX1	PPDPF
ST2A1	PPDPF
UPP2	PPDPF
AK1D1	PPDPF
CAC1A	PPDPF
CUBN	PPDPF
THA	PPDPF
TBB5	PPDPF
CATA	PPDPF
RL3	PPDPF
PA2GE	PPDPF
HRH2	PPDPF
ATTY	PPDPF
S29A2	PPDPF
GBRT	PPDPF
ACHA3	PPDPF
CDK6	PPDPF
5HT7R	PPDPF
ADRB1	PPDPF
CP11A	PPDPF
CSK	PPDPF
5HT3A	PPDPF
AT12A	PPDPF
IOD3	PPDPF
PGFRA	PPDPF
A1AG1	PPDPF
TNFA	PPDPF
NFAC2	PPDPF
NOS2	PPDPF
5HT2B	PPDPF
HS90A	PPDPF
LCK	PPDPF
ADCYA	PPDPF
HS90B	PPDPF
ADA2A	PPDPF
CACP	PPDPF
RARA	PPDPF
PYC	PPDPF
CATL1	PPDPF
ACHA9	PPDPF
NH2L1	PPDPF
AAKB2	PPDPF
DCXR	PPDPF
CXCL7	PPDPF
KCNE1	PPDPF
B3GT4	PPDPF
ACES	PPDPF
SCNNG	PPDPF
HASP	PPDPF
MMP3	PPDPF
MET	PPDPF
AA2BR	PPDPF
PDE8A	PPDPF
5HT2C	PPDPF
AK1C3	PPDPF
OSTCN	PPDPF
NMD3B	PPDPF
CDK5	PPDPF
PPARA	PPDPF
DRD2	PPDPF
VGFR2	PPDPF
CP1A2	PPDPF
NGF	PPDPF
GBRA6	PPDPF
ACHA7	PPDPF
CP2C9	PPDPF
TBA1A	PPDPF
IL2RA	PPDPF
PPB1	PPDPF
PD2R	PPDPF
Q71TU5	PPDPF
DCE1	PPDPF
GBRG1	PPDPF
FGFR2	PPDPF
IMPA1	PPDPF
ACM2	PPDPF
IL8	PPDPF
5HT6R	PPDPF
KPCT	PPDPF
AOC1	PPDPF
PCNA	PPDPF
