source	destinations_disconnected_to
ACE	DPP8	SOBP	VAMP5	GRTP1
KAPCA	DPP8	SOBP	VAMP5	GRTP1
NTKL	DPP8	SOBP	VAMP5	GRTP1
CALM	DPP8	SOBP	VAMP5	GRTP1
ACHA4	DPP8	SOBP	VAMP5	GRTP1
ANXA2	DPP8	SOBP	VAMP5	GRTP1
AURKB	DPP8	SOBP	VAMP5	GRTP1
GNAT3	DPP8	SOBP	VAMP5	GRTP1
CA2D1	DPP8	SOBP	VAMP5	GRTP1
CAH4	DPP8	SOBP	VAMP5	GRTP1
AK1C1	DPP8	SOBP	VAMP5	GRTP1
ROCK1	DPP8	SOBP	VAMP5	GRTP1
CHLE	DPP8	SOBP	VAMP5	GRTP1
J3QK85	DPP8	SOBP	VAMP5	GRTP1
ZAP70	DPP8	SOBP	VAMP5	GRTP1
UD14	DPP8	SOBP	VAMP5	GRTP1
S12A2	DPP8	SOBP	VAMP5	GRTP1
EST1A	DPP8	SOBP	VAMP5	GRTP1
VKOR1	DPP8	SOBP	VAMP5	GRTP1
XDH	DPP8	SOBP	VAMP5	GRTP1
ACHB4	DPP8	SOBP	VAMP5	GRTP1
RLP24	DPP8	SOBP	VAMP5	GRTP1
EDN1	DPP8	SOBP	VAMP5	GRTP1
GBRB3	DPP8	SOBP	VAMP5	GRTP1
TKT	DPP8	SOBP	VAMP5	GRTP1
NEU2	DPP8	SOBP	VAMP5	GRTP1
3HAO	DPP8	SOBP	VAMP5	GRTP1
RL10L	DPP8	SOBP	VAMP5	GRTP1
ADA1D	DPP8	SOBP	VAMP5	GRTP1
CANB2	DPP8	SOBP	VAMP5	GRTP1
KAP3	DPP8	SOBP	VAMP5	GRTP1
PANX1	DPP8	SOBP	VAMP5	GRTP1
ST2A1	DPP8	SOBP	VAMP5	GRTP1
UPP2	DPP8	SOBP	VAMP5	GRTP1
AK1D1	DPP8	SOBP	VAMP5	GRTP1
CAC1A	DPP8	SOBP	VAMP5	GRTP1
CUBN	DPP8	SOBP	VAMP5	GRTP1
THA	DPP8	SOBP	VAMP5	GRTP1
TBB5	DPP8	SOBP	VAMP5	GRTP1
CATA	DPP8	SOBP	VAMP5	GRTP1
RL3	DPP8	SOBP	VAMP5	GRTP1
PA2GE	DPP8	SOBP	VAMP5	GRTP1
HRH2	DPP8	SOBP	VAMP5	GRTP1
ATTY	DPP8	SOBP	VAMP5	GRTP1
S29A2	DPP8	SOBP	VAMP5	GRTP1
GBRT	DPP8	SOBP	VAMP5	GRTP1
ACHA3	DPP8	SOBP	VAMP5	GRTP1
CDK6	DPP8	SOBP	VAMP5	GRTP1
5HT7R	DPP8	SOBP	VAMP5	GRTP1
ADRB1	DPP8	SOBP	VAMP5	GRTP1
CP11A	DPP8	SOBP	VAMP5	GRTP1
CSK	DPP8	SOBP	VAMP5	GRTP1
5HT3A	DPP8	SOBP	VAMP5	GRTP1
AT12A	DPP8	SOBP	VAMP5	GRTP1
IOD3	DPP8	SOBP	VAMP5	GRTP1
PGFRA	DPP8	SOBP	VAMP5	GRTP1
A1AG1	DPP8	SOBP	VAMP5	GRTP1
TNFA	DPP8	SOBP	VAMP5	GRTP1
NFAC2	DPP8	SOBP	VAMP5	GRTP1
NOS2	DPP8	SOBP	VAMP5	GRTP1
5HT2B	DPP8	SOBP	VAMP5	GRTP1
HS90A	DPP8	SOBP	VAMP5	GRTP1
LCK	DPP8	SOBP	VAMP5	GRTP1
ADCYA	DPP8	SOBP	VAMP5	GRTP1
HS90B	DPP8	SOBP	VAMP5	GRTP1
ADA2A	DPP8	SOBP	VAMP5	GRTP1
CACP	DPP8	SOBP	VAMP5	GRTP1
RARA	DPP8	SOBP	VAMP5	GRTP1
PYC	DPP8	SOBP	VAMP5	GRTP1
CATL1	DPP8	SOBP	VAMP5	GRTP1
ACHA9	DPP8	SOBP	VAMP5	GRTP1
NH2L1	DPP8	SOBP	VAMP5	GRTP1
AAKB2	DPP8	SOBP	VAMP5	GRTP1
DCXR	DPP8	SOBP	VAMP5	GRTP1
CXCL7	DPP8	SOBP	VAMP5	GRTP1
KCNE1	DPP8	SOBP	VAMP5	GRTP1
B3GT4	DPP8	SOBP	VAMP5	GRTP1
ACES	DPP8	SOBP	VAMP5	GRTP1
SCNNG	DPP8	SOBP	VAMP5	GRTP1
HASP	DPP8	SOBP	VAMP5	GRTP1
MMP3	DPP8	SOBP	VAMP5	GRTP1
MET	DPP8	SOBP	VAMP5	GRTP1
AA2BR	DPP8	SOBP	VAMP5	GRTP1
PDE8A	DPP8	SOBP	VAMP5	GRTP1
5HT2C	DPP8	SOBP	VAMP5	GRTP1
AK1C3	DPP8	SOBP	VAMP5	GRTP1
OSTCN	DPP8	SOBP	VAMP5	GRTP1
NMD3B	DPP8	SOBP	VAMP5	GRTP1
CDK5	DPP8	SOBP	VAMP5	GRTP1
PPARA	DPP8	SOBP	VAMP5	GRTP1
DRD2	DPP8	SOBP	VAMP5	GRTP1
VGFR2	DPP8	SOBP	VAMP5	GRTP1
CP1A2	DPP8	SOBP	VAMP5	GRTP1
NGF	DPP8	SOBP	VAMP5	GRTP1
GBRA6	DPP8	SOBP	VAMP5	GRTP1
ACHA7	DPP8	SOBP	VAMP5	GRTP1
CP2C9	DPP8	SOBP	VAMP5	GRTP1
TBA1A	DPP8	SOBP	VAMP5	GRTP1
IL2RA	DPP8	SOBP	VAMP5	GRTP1
PPB1	DPP8	SOBP	VAMP5	GRTP1
PD2R	DPP8	SOBP	VAMP5	GRTP1
Q71TU5	DPP8	SOBP	VAMP5	GRTP1
DCE1	DPP8	SOBP	VAMP5	GRTP1
GBRG1	DPP8	SOBP	VAMP5	GRTP1
FGFR2	DPP8	SOBP	VAMP5	GRTP1
IMPA1	DPP8	SOBP	VAMP5	GRTP1
ACM2	DPP8	SOBP	VAMP5	GRTP1
IL8	DPP8	SOBP	VAMP5	GRTP1
5HT6R	DPP8	SOBP	VAMP5	GRTP1
KPCT	DPP8	SOBP	VAMP5	GRTP1
AOC1	DPP8	SOBP	VAMP5	GRTP1
PCNA	DPP8	SOBP	VAMP5	GRTP1
KSYK	DPP8	SOBP	VAMP5	GRTP1
CAH9	DPP8	SOBP	VAMP5	GRTP1
RL11	DPP8	SOBP	VAMP5	GRTP1
CACB3	DPP8	SOBP	VAMP5	GRTP1
HMDH	DPP8	SOBP	VAMP5	GRTP1
GBRA4	DPP8	SOBP	VAMP5	GRTP1
KIT	DPP8	SOBP	VAMP5	GRTP1
AOFA	DPP8	SOBP	VAMP5	GRTP1
