source	destinations_disconnected_to
ACE	GRTP1	GPR27	ALPK1
KAPCA	GRTP1	GPR27	ALPK1
NTKL	GRTP1	GPR27	ALPK1
CALM	GRTP1	GPR27	ALPK1
ACHA4	GRTP1	GPR27	ALPK1
ANXA2	GRTP1	GPR27	ALPK1
AURKB	GRTP1	GPR27	ALPK1
GNAT3	GRTP1	GPR27	ALPK1
CA2D1	GRTP1	GPR27	ALPK1
CAH4	GRTP1	GPR27	ALPK1
AK1C1	GRTP1	GPR27	ALPK1
ROCK1	GRTP1	GPR27	ALPK1
CHLE	GRTP1	GPR27	ALPK1
J3QK85	GRTP1	GPR27	ALPK1
ZAP70	GRTP1	GPR27	ALPK1
UD14	GRTP1	GPR27	ALPK1
S12A2	GRTP1	GPR27	ALPK1
EST1A	GRTP1	GPR27	ALPK1
VKOR1	GRTP1	GPR27	ALPK1
XDH	GRTP1	GPR27	ALPK1
ACHB4	GRTP1	GPR27	ALPK1
RLP24	GRTP1	GPR27	ALPK1
EDN1	GRTP1	GPR27	ALPK1
GBRB3	GRTP1	GPR27	ALPK1
TKT	GRTP1	GPR27	ALPK1
NEU2	GRTP1	GPR27	ALPK1
3HAO	GRTP1	GPR27	ALPK1
RL10L	GRTP1	GPR27	ALPK1
ADA1D	GRTP1	GPR27	ALPK1
CANB2	GRTP1	GPR27	ALPK1
KAP3	GRTP1	GPR27	ALPK1
PANX1	GRTP1	GPR27	ALPK1
ST2A1	GRTP1	GPR27	ALPK1
UPP2	GRTP1	GPR27	ALPK1
AK1D1	GRTP1	GPR27	ALPK1
CAC1A	GRTP1	GPR27	ALPK1
CUBN	GRTP1	GPR27	ALPK1
THA	GRTP1	GPR27	ALPK1
TBB5	GRTP1	GPR27	ALPK1
CATA	GRTP1	GPR27	ALPK1
RL3	GRTP1	GPR27	ALPK1
PA2GE	GRTP1	GPR27	ALPK1
HRH2	GRTP1	GPR27	ALPK1
ATTY	GRTP1	GPR27	ALPK1
S29A2	GRTP1	GPR27	ALPK1
GBRT	GRTP1	GPR27	ALPK1
ACHA3	GRTP1	GPR27	ALPK1
CDK6	GRTP1	GPR27	ALPK1
5HT7R	GRTP1	GPR27	ALPK1
ADRB1	GRTP1	GPR27	ALPK1
CP11A	GRTP1	GPR27	ALPK1
CSK	GRTP1	GPR27	ALPK1
5HT3A	GRTP1	GPR27	ALPK1
AT12A	GRTP1	GPR27	ALPK1
IOD3	GRTP1	GPR27	ALPK1
PGFRA	GRTP1	GPR27	ALPK1
A1AG1	GRTP1	GPR27	ALPK1
TNFA	GRTP1	GPR27	ALPK1
NFAC2	GRTP1	GPR27	ALPK1
NOS2	GRTP1	GPR27	ALPK1
5HT2B	GRTP1	GPR27	ALPK1
HS90A	GRTP1	GPR27	ALPK1
LCK	GRTP1	GPR27	ALPK1
ADCYA	GRTP1	GPR27	ALPK1
HS90B	GRTP1	GPR27	ALPK1
ADA2A	GRTP1	GPR27	ALPK1
CACP	GRTP1	GPR27	ALPK1
RARA	GRTP1	GPR27	ALPK1
PYC	GRTP1	GPR27	ALPK1
CATL1	GRTP1	GPR27	ALPK1
ACHA9	GRTP1	GPR27	ALPK1
NH2L1	GRTP1	GPR27	ALPK1
AAKB2	GRTP1	GPR27	ALPK1
DCXR	GRTP1	GPR27	ALPK1
CXCL7	GRTP1	GPR27	ALPK1
KCNE1	GRTP1	GPR27	ALPK1
B3GT4	GRTP1	GPR27	ALPK1
ACES	GRTP1	GPR27	ALPK1
SCNNG	GRTP1	GPR27	ALPK1
HASP	GRTP1	GPR27	ALPK1
MMP3	GRTP1	GPR27	ALPK1
MET	GRTP1	GPR27	ALPK1
AA2BR	GRTP1	GPR27	ALPK1
PDE8A	GRTP1	GPR27	ALPK1
5HT2C	GRTP1	GPR27	ALPK1
AK1C3	GRTP1	GPR27	ALPK1
OSTCN	GRTP1	GPR27	ALPK1
NMD3B	GRTP1	GPR27	ALPK1
CDK5	GRTP1	GPR27	ALPK1
PPARA	GRTP1	GPR27	ALPK1
DRD2	GRTP1	GPR27	ALPK1
VGFR2	GRTP1	GPR27	ALPK1
CP1A2	GRTP1	GPR27	ALPK1
NGF	GRTP1	GPR27	ALPK1
GBRA6	GRTP1	GPR27	ALPK1
ACHA7	GRTP1	GPR27	ALPK1
CP2C9	GRTP1	GPR27	ALPK1
TBA1A	GRTP1	GPR27	ALPK1
IL2RA	GRTP1	GPR27	ALPK1
PPB1	GRTP1	GPR27	ALPK1
PD2R	GRTP1	GPR27	ALPK1
Q71TU5	GRTP1	GPR27	ALPK1
DCE1	GRTP1	GPR27	ALPK1
GBRG1	GRTP1	GPR27	ALPK1
FGFR2	GRTP1	GPR27	ALPK1
IMPA1	GRTP1	GPR27	ALPK1
ACM2	GRTP1	GPR27	ALPK1
IL8	GRTP1	GPR27	ALPK1
5HT6R	GRTP1	GPR27	ALPK1
KPCT	GRTP1	GPR27	ALPK1
AOC1	GRTP1	GPR27	ALPK1
PCNA	GRTP1	GPR27	ALPK1
KSYK	GRTP1	GPR27	ALPK1
CAH9	GRTP1	GPR27	ALPK1
RL11	GRTP1	GPR27	ALPK1
CACB3	GRTP1	GPR27	ALPK1
HMDH	GRTP1	GPR27	ALPK1
GBRA4	GRTP1	GPR27	ALPK1
KIT	GRTP1	GPR27	ALPK1
AOFA	GRTP1	GPR27	ALPK1
NEP	GRTP1	GPR27	ALPK1
GLYC	GRTP1	GPR27	ALPK1
NCOA2	GRTP1	GPR27	ALPK1
5HT1E	GRTP1	GPR27	ALPK1
TBA4A	GRTP1	GPR27	ALPK1
METH	GRTP1	GPR27	ALPK1
LDHA	GRTP1	GPR27	ALPK1
MK08	GRTP1	GPR27	ALPK1
IGHG4	GRTP1	GPR27	ALPK1
CP2CJ	GRTP1	GPR27	ALPK1
RXRA	GRTP1	GPR27	ALPK1
PA2GA	GRTP1	GPR27	ALPK1
CP131	GRTP1	GPR27	ALPK1
ACACB	GRTP1	GPR27	ALPK1
PTHY	GRTP1	GPR27	ALPK1
IL10	GRTP1	GPR27	ALPK1
CAH2	GRTP1	GPR27	ALPK1
OPRD	GRTP1	GPR27	ALPK1
AAPK1	GRTP1	GPR27	ALPK1
PDPK1	GRTP1	GPR27	ALPK1
ADRB3	GRTP1	GPR27	ALPK1
C11B1	GRTP1	GPR27	ALPK1
GBRP	GRTP1	GPR27	ALPK1
ROCK2	GRTP1	GPR27	ALPK1
RL8	GRTP1	GPR27	ALPK1
ADCY2	GRTP1	GPR27	ALPK1
PHOP2	GRTP1	GPR27	ALPK1
CAH12	GRTP1	GPR27	ALPK1
S10A4	GRTP1	GPR27	ALPK1
GRIK1	GRTP1	GPR27	ALPK1
CBG	GRTP1	GPR27	ALPK1
PRGR	GRTP1	GPR27	ALPK1
HCAR2	GRTP1	GPR27	ALPK1
DNMT1	GRTP1	GPR27	ALPK1
PGH2	GRTP1	GPR27	ALPK1
CAC1F	GRTP1	GPR27	ALPK1
ADA2C	GRTP1	GPR27	ALPK1
S15A1	GRTP1	GPR27	ALPK1
ADA1A	GRTP1	GPR27	ALPK1
A1AG2	GRTP1	GPR27	ALPK1
OX1R	GRTP1	GPR27	ALPK1
KCMA1	GRTP1	GPR27	ALPK1
NMDE3	GRTP1	GPR27	ALPK1
HIBCH	GRTP1	GPR27	ALPK1
IPKA	GRTP1	GPR27	ALPK1
S22AI	GRTP1	GPR27	ALPK1
S29A1	GRTP1	GPR27	ALPK1
HDAC1	GRTP1	GPR27	ALPK1
PNPH	GRTP1	GPR27	ALPK1
ADA2B	GRTP1	GPR27	ALPK1
TRFL	GRTP1	GPR27	ALPK1
ALBU	GRTP1	GPR27	ALPK1
FMO3	GRTP1	GPR27	ALPK1
PLK1	GRTP1	GPR27	ALPK1
SGMR1	GRTP1	GPR27	ALPK1
GUAA	GRTP1	GPR27	ALPK1
QOR	GRTP1	GPR27	ALPK1
GCR	GRTP1	GPR27	ALPK1
CATD	GRTP1	GPR27	ALPK1
MIF	GRTP1	GPR27	ALPK1
HPGDS	GRTP1	GPR27	ALPK1
MKNK1	GRTP1	GPR27	ALPK1
P2RY2	GRTP1	GPR27	ALPK1
S12A4	GRTP1	GPR27	ALPK1
EGFR	GRTP1	GPR27	ALPK1
NFKB1	GRTP1	GPR27	ALPK1
PGFRB	GRTP1	GPR27	ALPK1
ANT3	GRTP1	GPR27	ALPK1
GTR1	GRTP1	GPR27	ALPK1
MK10	GRTP1	GPR27	ALPK1
CAMLG	GRTP1	GPR27	ALPK1
HEMH	GRTP1	GPR27	ALPK1
MTRR	GRTP1	GPR27	ALPK1
NQO1	GRTP1	GPR27	ALPK1
ACH10	GRTP1	GPR27	ALPK1
FMO4	GRTP1	GPR27	ALPK1
DRD5	GRTP1	GPR27	ALPK1
TRY1	GRTP1	GPR27	ALPK1
SCNAA	GRTP1	GPR27	ALPK1
GBRG3	GRTP1	GPR27	ALPK1
PDE8B	GRTP1	GPR27	ALPK1
KCNA2	GRTP1	GPR27	ALPK1
IFNA2	GRTP1	GPR27	ALPK1
AA1R	GRTP1	GPR27	ALPK1
MAPK2	GRTP1	GPR27	ALPK1
PK3CD	GRTP1	GPR27	ALPK1
HRH4	GRTP1	GPR27	ALPK1
GBRB1	GRTP1	GPR27	ALPK1
HCN2	GRTP1	GPR27	ALPK1
RL26L	GRTP1	GPR27	ALPK1
DMTA2	GRTP1	GPR27	ALPK1
6PGD	GRTP1	GPR27	ALPK1
GRP78	GRTP1	GPR27	ALPK1
PSIP1	GRTP1	GPR27	ALPK1
AT1A4	GRTP1	GPR27	ALPK1
GLR	GRTP1	GPR27	ALPK1
OPRK	GRTP1	GPR27	ALPK1
ATPB	GRTP1	GPR27	ALPK1
STMN4	GRTP1	GPR27	ALPK1
CACB2	GRTP1	GPR27	ALPK1
NMDZ1	GRTP1	GPR27	ALPK1
SC6A3	GRTP1	GPR27	ALPK1
ST2B1	GRTP1	GPR27	ALPK1
TBG1	GRTP1	GPR27	ALPK1
ESR1	GRTP1	GPR27	ALPK1
CREB1	GRTP1	GPR27	ALPK1
5HT1B	GRTP1	GPR27	ALPK1
