source	destinations_disconnected_to
ACE	TPTE
KAPCA	TPTE
NTKL	TPTE
CALM	TPTE
ACHA4	TPTE
ANXA2	TPTE
AURKB	TPTE
GNAT3	TPTE
CA2D1	TPTE
CAH4	TPTE
AK1C1	TPTE
ROCK1	TPTE
CHLE	TPTE
J3QK85	TPTE
ZAP70	TPTE
UD14	TPTE
S12A2	TPTE
EST1A	TPTE
VKOR1	TPTE
XDH	TPTE
ACHB4	TPTE
RLP24	TPTE
EDN1	TPTE
GBRB3	TPTE
TKT	TPTE
NEU2	TPTE
3HAO	TPTE
RL10L	TPTE
ADA1D	TPTE
CANB2	TPTE
KAP3	TPTE
PANX1	TPTE
ST2A1	TPTE
UPP2	TPTE
AK1D1	TPTE
CAC1A	TPTE
CUBN	TPTE
THA	TPTE
TBB5	TPTE
CATA	TPTE
RL3	TPTE
PA2GE	TPTE
HRH2	TPTE
ATTY	TPTE
S29A2	TPTE
GBRT	TPTE
ACHA3	TPTE
CDK6	TPTE
5HT7R	TPTE
ADRB1	TPTE
CP11A	TPTE
CSK	TPTE
5HT3A	TPTE
AT12A	TPTE
IOD3	TPTE
PGFRA	TPTE
A1AG1	TPTE
TNFA	TPTE
NFAC2	TPTE
NOS2	TPTE
5HT2B	TPTE
HS90A	TPTE
LCK	TPTE
ADCYA	TPTE
HS90B	TPTE
ADA2A	TPTE
CACP	TPTE
RARA	TPTE
PYC	TPTE
CATL1	TPTE
ACHA9	TPTE
NH2L1	TPTE
AAKB2	TPTE
DCXR	TPTE
CXCL7	TPTE
KCNE1	TPTE
B3GT4	TPTE
ACES	TPTE
SCNNG	TPTE
HASP	TPTE
MMP3	TPTE
MET	TPTE
AA2BR	TPTE
PDE8A	TPTE
5HT2C	TPTE
AK1C3	TPTE
OSTCN	TPTE
NMD3B	TPTE
CDK5	TPTE
PPARA	TPTE
DRD2	TPTE
VGFR2	TPTE
CP1A2	TPTE
NGF	TPTE
GBRA6	TPTE
ACHA7	TPTE
CP2C9	TPTE
TBA1A	TPTE
IL2RA	TPTE
