source	destinations_disconnected_to
ACE	ERMP1	PPDPF
KAPCA	ERMP1	PPDPF
NTKL	ERMP1	PPDPF
CALM	ERMP1	PPDPF
ACHA4	ERMP1	PPDPF
ANXA2	ERMP1	PPDPF
AURKB	ERMP1	PPDPF
GNAT3	ERMP1	PPDPF
CA2D1	ERMP1	PPDPF
CAH4	ERMP1	PPDPF
AK1C1	ERMP1	PPDPF
ROCK1	ERMP1	PPDPF
CHLE	ERMP1	PPDPF
J3QK85	ERMP1	PPDPF
ZAP70	ERMP1	PPDPF
UD14	ERMP1	PPDPF
S12A2	ERMP1	PPDPF
EST1A	ERMP1	PPDPF
VKOR1	ERMP1	PPDPF
XDH	ERMP1	PPDPF
ACHB4	ERMP1	PPDPF
RLP24	ERMP1	PPDPF
EDN1	ERMP1	PPDPF
GBRB3	ERMP1	PPDPF
TKT	ERMP1	PPDPF
NEU2	ERMP1	PPDPF
3HAO	ERMP1	PPDPF
RL10L	ERMP1	PPDPF
ADA1D	ERMP1	PPDPF
CANB2	ERMP1	PPDPF
KAP3	ERMP1	PPDPF
PANX1	ERMP1	PPDPF
ST2A1	ERMP1	PPDPF
UPP2	ERMP1	PPDPF
AK1D1	ERMP1	PPDPF
CAC1A	ERMP1	PPDPF
CUBN	ERMP1	PPDPF
THA	ERMP1	PPDPF
TBB5	ERMP1	PPDPF
CATA	ERMP1	PPDPF
RL3	ERMP1	PPDPF
PA2GE	ERMP1	PPDPF
HRH2	ERMP1	PPDPF
ATTY	ERMP1	PPDPF
S29A2	ERMP1	PPDPF
GBRT	ERMP1	PPDPF
ACHA3	ERMP1	PPDPF
CDK6	ERMP1	PPDPF
5HT7R	ERMP1	PPDPF
ADRB1	ERMP1	PPDPF
CP11A	ERMP1	PPDPF
CSK	ERMP1	PPDPF
5HT3A	ERMP1	PPDPF
AT12A	ERMP1	PPDPF
IOD3	ERMP1	PPDPF
PGFRA	ERMP1	PPDPF
A1AG1	ERMP1	PPDPF
TNFA	ERMP1	PPDPF
NFAC2	ERMP1	PPDPF
NOS2	ERMP1	PPDPF
5HT2B	ERMP1	PPDPF
HS90A	ERMP1	PPDPF
LCK	ERMP1	PPDPF
ADCYA	ERMP1	PPDPF
