source	destinations_disconnected_to
ACE	UNC50
KAPCA	UNC50
NTKL	UNC50
CALM	UNC50
ACHA4	UNC50
ANXA2	UNC50
AURKB	UNC50
GNAT3	UNC50
CA2D1	UNC50
CAH4	UNC50
AK1C1	UNC50
ROCK1	UNC50
CHLE	UNC50
J3QK85	UNC50
ZAP70	UNC50
UD14	UNC50
S12A2	UNC50
EST1A	UNC50
VKOR1	UNC50
XDH	UNC50
ACHB4	UNC50
RLP24	UNC50
EDN1	UNC50
GBRB3	UNC50
TKT	UNC50
NEU2	UNC50
3HAO	UNC50
RL10L	UNC50
ADA1D	UNC50
CANB2	UNC50
KAP3	UNC50
PANX1	UNC50
ST2A1	UNC50
UPP2	UNC50
AK1D1	UNC50
CAC1A	UNC50
CUBN	UNC50
THA	UNC50
TBB5	UNC50
CATA	UNC50
RL3	UNC50
PA2GE	UNC50
HRH2	UNC50
ATTY	UNC50
S29A2	UNC50
GBRT	UNC50
ACHA3	UNC50
CDK6	UNC50
5HT7R	UNC50
ADRB1	UNC50
CP11A	UNC50
CSK	UNC50
5HT3A	UNC50
AT12A	UNC50
IOD3	UNC50
PGFRA	UNC50
A1AG1	UNC50
TNFA	UNC50
NFAC2	UNC50
NOS2	UNC50
5HT2B	UNC50
HS90A	UNC50
LCK	UNC50
ADCYA	UNC50
HS90B	UNC50
ADA2A	UNC50
CACP	UNC50
RARA	UNC50
PYC	UNC50
CATL1	UNC50
ACHA9	UNC50
NH2L1	UNC50
AAKB2	UNC50
DCXR	UNC50
CXCL7	UNC50
KCNE1	UNC50
B3GT4	UNC50
ACES	UNC50
SCNNG	UNC50
HASP	UNC50
MMP3	UNC50
MET	UNC50
AA2BR	UNC50
PDE8A	UNC50
5HT2C	UNC50
AK1C3	UNC50
OSTCN	UNC50
NMD3B	UNC50
CDK5	UNC50
PPARA	UNC50
DRD2	UNC50
VGFR2	UNC50
CP1A2	UNC50
NGF	UNC50
GBRA6	UNC50
ACHA7	UNC50
CP2C9	UNC50
TBA1A	UNC50
IL2RA	UNC50
PPB1	UNC50
PD2R	UNC50
Q71TU5	UNC50
DCE1	UNC50
GBRG1	UNC50
FGFR2	UNC50
IMPA1	UNC50
ACM2	UNC50
IL8	UNC50
5HT6R	UNC50
KPCT	UNC50
AOC1	UNC50
PCNA	UNC50
KSYK	UNC50
CAH9	UNC50
RL11	UNC50
CACB3	UNC50
HMDH	UNC50
GBRA4	UNC50
KIT	UNC50
AOFA	UNC50
NEP	UNC50
