source	destinations_disconnected_to
ACE	TECTA
KAPCA	TECTA
NTKL	TECTA
CALM	TECTA
ACHA4	TECTA
ANXA2	TECTA
AURKB	TECTA
GNAT3	TECTA
CA2D1	TECTA
CAH4	TECTA
AK1C1	TECTA
ROCK1	TECTA
CHLE	TECTA
J3QK85	TECTA
ZAP70	TECTA
UD14	TECTA
S12A2	TECTA
EST1A	TECTA
VKOR1	TECTA
XDH	TECTA
ACHB4	TECTA
RLP24	TECTA
EDN1	TECTA
GBRB3	TECTA
TKT	TECTA
NEU2	TECTA
3HAO	TECTA
RL10L	TECTA
ADA1D	TECTA
CANB2	TECTA
KAP3	TECTA
PANX1	TECTA
ST2A1	TECTA
UPP2	TECTA
AK1D1	TECTA
CAC1A	TECTA
CUBN	TECTA
THA	TECTA
TBB5	TECTA
CATA	TECTA
RL3	TECTA
PA2GE	TECTA
HRH2	TECTA
ATTY	TECTA
S29A2	TECTA
ACHA3	TECTA
CDK6	TECTA
5HT7R	TECTA
ADRB1	TECTA
CP11A	TECTA
CSK	TECTA
5HT3A	TECTA
AT12A	TECTA
IOD3	TECTA
PGFRA	TECTA
A1AG1	TECTA
TNFA	TECTA
NFAC2	TECTA
NOS2	TECTA
5HT2B	TECTA
HS90A	TECTA
LCK	TECTA
ADCYA	TECTA
HS90B	TECTA
ADA2A	TECTA
CACP	TECTA
RARA	TECTA
PYC	TECTA
CATL1	TECTA
ACHA9	TECTA
NH2L1	TECTA
AAKB2	TECTA
DCXR	TECTA
CXCL7	TECTA
KCNE1	TECTA
B3GT4	TECTA
ACES	TECTA
SCNNG	TECTA
HASP	TECTA
MMP3	TECTA
MET	TECTA
AA2BR	TECTA
PDE8A	TECTA
5HT2C	TECTA
AK1C3	TECTA
OSTCN	TECTA
NMD3B	TECTA
CDK5	TECTA
PPARA	TECTA
DRD2	TECTA
VGFR2	TECTA
CP1A2	TECTA
NGF	TECTA
GBRA6	TECTA
ACHA7	TECTA
CP2C9	TECTA
TBA1A	TECTA
IL2RA	TECTA
PPB1	TECTA
PD2R	TECTA
Q71TU5	TECTA
DCE1	TECTA
FGFR2	TECTA
IMPA1	TECTA
ACM2	TECTA
IL8	TECTA
5HT6R	TECTA
KPCT	TECTA
AOC1	TECTA
PCNA	TECTA
KSYK	TECTA
CAH9	TECTA
RL11	TECTA
CACB3	TECTA
HMDH	TECTA
GBRA4	TECTA
KIT	TECTA
AOFA	TECTA
NEP	TECTA
GLYC	TECTA
NCOA2	TECTA
5HT1E	TECTA
TBA4A	TECTA
METH	TECTA
LDHA	TECTA
MK08	TECTA
IGHG4	TECTA
CP2CJ	TECTA
RXRA	TECTA
PA2GA	TECTA
CP131	TECTA
ACACB	TECTA
PTHY	TECTA
IL10	TECTA
CAH2	TECTA
OPRD	TECTA
AAPK1	TECTA
PDPK1	TECTA
ADRB3	TECTA
C11B1	TECTA
ROCK2	TECTA
RL8	TECTA
ADCY2	TECTA
PHOP2	TECTA
CAH12	TECTA
S10A4	TECTA
GRIK1	TECTA
CBG	TECTA
PRGR	TECTA
HCAR2	TECTA
DNMT1	TECTA
PGH2	TECTA
CAC1F	TECTA
ADA2C	TECTA
S15A1	TECTA
ADA1A	TECTA
A1AG2	TECTA
OX1R	TECTA
KCMA1	TECTA
NMDE3	TECTA
HIBCH	TECTA
IPKA	TECTA
S22AI	TECTA
S29A1	TECTA
HDAC1	TECTA
PNPH	TECTA
ADA2B	TECTA
TRFL	TECTA
ALBU	TECTA
FMO3	TECTA
PLK1	TECTA
SGMR1	TECTA
GUAA	TECTA
QOR	TECTA
GCR	TECTA
CATD	TECTA
MIF	TECTA
HPGDS	TECTA
MKNK1	TECTA
P2RY2	TECTA
EGFR	TECTA
NFKB1	TECTA
PGFRB	TECTA
ANT3	TECTA
GTR1	TECTA
MK10	TECTA
CAMLG	TECTA
HEMH	TECTA
MTRR	TECTA
NQO1	TECTA
ACH10	TECTA
FMO4	TECTA
DRD5	TECTA
TRY1	TECTA
SCNAA	TECTA
GBRG3	TECTA
PDE8B	TECTA
KCNA2	TECTA
IFNA2	TECTA
AA1R	TECTA
MAPK2	TECTA
PK3CD	TECTA
HRH4	TECTA
GBRB1	TECTA
HCN2	TECTA
RL26L	TECTA
DMTA2	TECTA
6PGD	TECTA
GRP78	TECTA
PSIP1	TECTA
AT1A4	TECTA
GLR	TECTA
OPRK	TECTA
ATPB	TECTA
STMN4	OXSM	RAB25	TAOK3	RETN	APOF	DOK5	ABCG5	RHOB	IFNA7	SALL2	ADAP2	GATA6	TNNC1	TECTA	MMP28	LPAR6	CD5	GRID2	DCAF6
CACB2	TECTA
NMDZ1	TECTA
SC6A3	TECTA
ST2B1	TECTA
TBG1	TECTA
ESR1	TECTA
CREB1	TECTA
5HT1B	TECTA
ERBB2	TECTA
HDAC7	TECTA
TOP2B	TECTA
3BHS1	TECTA
ATP4A	TECTA
LOX5	TECTA
BDNF	TECTA
GBRA1	TECTA
FOS	TECTA
SHBG	TECTA
ODP2	TECTA
ABCA1	TECTA
DYR	TECTA
P85A	TECTA
SIR1	TECTA
MTHR	TECTA
IBP3	TECTA
DDR1	TECTA
CP46A	TECTA
SCN2A	TECTA
IL4	TECTA
NPS	TECTA
NMDE1	TECTA
AOFB	TECTA
RL13A	TECTA
S22A2	TECTA
CALY	TECTA
S12A5	TECTA
PK3CA	TECTA
PDE4D	TECTA
KIF11	TECTA
NR1I2	TECTA
NISCH	TECTA
NFKB2	TECTA
ITK	TECTA
PPIA	TECTA
MMAA	TECTA
PA24A	TECTA
HYES	TECTA
CP2C8	TECTA
CAC1D	TECTA
SCNNA	TECTA
DRD3	TECTA
IOD1	TECTA
AAKB1	TECTA
ARY2	TECTA
DOPO	TECTA
PDE3A	TECTA
TR10B	TECTA
ADA1B	TECTA
C9JK77	TECTA
MYLK3	TECTA
PDE1B	TECTA
MYH9	TECTA
TRI15	TECTA
HPRT	TECTA
ADRB2	TECTA
LIPL	TECTA
MDR1	TECTA
5HT1A	TECTA
CP19A	TECTA
ARY1	TECTA
