source	destinations_disconnected_to
ACE	ADNP2	OVOL2
KAPCA	ADNP2	OVOL2
NTKL	ADNP2	OVOL2
CALM	ADNP2	OVOL2
ACHA4	ADNP2	OVOL2
ANXA2	ADNP2	OVOL2
AURKB	ADNP2	OVOL2
GNAT3	ADNP2	OVOL2
CA2D1	ADNP2	OVOL2
CAH4	ADNP2	OVOL2
AK1C1	ADNP2	OVOL2
ROCK1	ADNP2	OVOL2
CHLE	ADNP2	OVOL2
J3QK85	ADNP2	OVOL2
ZAP70	ADNP2	OVOL2
UD14	ADNP2	OVOL2
S12A2	ADNP2	OVOL2
EST1A	ADNP2	OVOL2
VKOR1	ADNP2	OVOL2
XDH	ADNP2	OVOL2
ACHB4	ADNP2	OVOL2
RLP24	ADNP2	OVOL2
EDN1	ADNP2	OVOL2
GBRB3	ADNP2	OVOL2
TKT	ADNP2	OVOL2
NEU2	ADNP2	OVOL2
3HAO	ADNP2	OVOL2
RL10L	ADNP2	OVOL2
ADA1D	ADNP2	OVOL2
CANB2	ADNP2	OVOL2
KAP3	ADNP2	OVOL2
PANX1	ADNP2	OVOL2
ST2A1	ADNP2	OVOL2
UPP2	ADNP2	OVOL2
AK1D1	ADNP2	OVOL2
CAC1A	ADNP2	OVOL2
CUBN	ADNP2	OVOL2
THA	ADNP2	OVOL2
TBB5	ADNP2	OVOL2
CATA	ADNP2	OVOL2
RL3	ADNP2	OVOL2
PA2GE	ADNP2	OVOL2
HRH2	ADNP2	OVOL2
ATTY	ADNP2	OVOL2
S29A2	ADNP2	OVOL2
GBRT	ADNP2	OVOL2
ACHA3	ADNP2	OVOL2
CDK6	ADNP2	OVOL2
5HT7R	ADNP2	OVOL2
ADRB1	ADNP2	OVOL2
CP11A	ADNP2	OVOL2
CSK	ADNP2	OVOL2
5HT3A	ADNP2	OVOL2
AT12A	ADNP2	OVOL2
IOD3	ADNP2	OVOL2
PGFRA	ADNP2	OVOL2
A1AG1	ADNP2	OVOL2
TNFA	ADNP2	OVOL2
NFAC2	ADNP2	OVOL2
NOS2	ADNP2	OVOL2
5HT2B	ADNP2	OVOL2
HS90A	ADNP2	OVOL2
LCK	ADNP2	OVOL2
ADCYA	ADNP2	OVOL2
HS90B	ADNP2	OVOL2
ADA2A	ADNP2	OVOL2
CACP	ADNP2	OVOL2
RARA	ADNP2	OVOL2
PYC	ADNP2	OVOL2
CATL1	ADNP2	OVOL2
ACHA9	ADNP2	OVOL2
NH2L1	ADNP2	OVOL2
AAKB2	ADNP2	OVOL2
DCXR	ADNP2	OVOL2
CXCL7	ADNP2	OVOL2
KCNE1	ADNP2	OVOL2
B3GT4	ADNP2	OVOL2
ACES	ADNP2	OVOL2
SCNNG	ADNP2	OVOL2
HASP	ADNP2	OVOL2
MMP3	ADNP2	OVOL2
MET	ADNP2	OVOL2
AA2BR	ADNP2	OVOL2
PDE8A	ADNP2	OVOL2
5HT2C	ADNP2	OVOL2
AK1C3	ADNP2	OVOL2
OSTCN	ADNP2	OVOL2
NMD3B	ADNP2	OVOL2
CDK5	ADNP2	OVOL2
PPARA	ADNP2	OVOL2
DRD2	ADNP2	OVOL2
VGFR2	ADNP2	OVOL2
CP1A2	ADNP2	OVOL2
NGF	ADNP2	OVOL2
GBRA6	ADNP2	OVOL2
ACHA7	ADNP2	OVOL2
CP2C9	ADNP2	OVOL2
TBA1A	ADNP2	OVOL2
IL2RA	ADNP2	OVOL2
PPB1	ADNP2	OVOL2
PD2R	ADNP2	OVOL2
Q71TU5	ADNP2	OVOL2
DCE1	ADNP2	OVOL2
GBRG1	ADNP2	OVOL2
FGFR2	ADNP2	OVOL2
IMPA1	ADNP2	OVOL2
ACM2	ADNP2	OVOL2
IL8	ADNP2	OVOL2
5HT6R	ADNP2	OVOL2
KPCT	ADNP2	OVOL2
AOC1	ADNP2	OVOL2
PCNA	ADNP2	OVOL2
KSYK	ADNP2	OVOL2
CAH9	ADNP2	OVOL2
RL11	ADNP2	OVOL2
CACB3	ADNP2	OVOL2
HMDH	ADNP2	OVOL2
GBRA4	ADNP2	OVOL2
KIT	ADNP2	OVOL2
AOFA	ADNP2	OVOL2
NEP	ADNP2	OVOL2
GLYC	ADNP2	OVOL2
NCOA2	ADNP2	OVOL2
5HT1E	ADNP2	OVOL2
TBA4A	ADNP2	OVOL2
METH	ADNP2	OVOL2
LDHA	ADNP2	OVOL2
MK08	ADNP2	OVOL2
IGHG4	ADNP2	OVOL2
CP2CJ	ADNP2	OVOL2
RXRA	ADNP2	OVOL2
PA2GA	ADNP2	OVOL2
CP131	ADNP2	OVOL2
ACACB	ADNP2	OVOL2
PTHY	ADNP2	OVOL2
IL10	ADNP2	OVOL2
CAH2	ADNP2	OVOL2
OPRD	ADNP2	OVOL2
AAPK1	ADNP2	OVOL2
PDPK1	ADNP2	OVOL2
ADRB3	ADNP2	OVOL2
C11B1	ADNP2	OVOL2
GBRP	ADNP2	OVOL2
ROCK2	ADNP2	OVOL2
RL8	ADNP2	OVOL2
ADCY2	ADNP2	OVOL2
PHOP2	ADNP2	OVOL2
CAH12	ADNP2	OVOL2
S10A4	ADNP2	OVOL2
GRIK1	ADNP2	OVOL2
CBG	ADNP2	OVOL2
PRGR	ADNP2	OVOL2
HCAR2	ADNP2	OVOL2
DNMT1	ADNP2	OVOL2
PGH2	ADNP2	OVOL2
CAC1F	ADNP2	OVOL2
ADA2C	ADNP2	OVOL2
S15A1	ADNP2	OVOL2
ADA1A	ADNP2	OVOL2
A1AG2	ADNP2	OVOL2
OX1R	ADNP2	OVOL2
KCMA1	ADNP2	OVOL2
NMDE3	ADNP2	OVOL2
HIBCH	ADNP2	OVOL2
IPKA	ADNP2	OVOL2
S22AI	ADNP2	OVOL2
S29A1	ADNP2	OVOL2
HDAC1	ADNP2	OVOL2
PNPH	ADNP2	OVOL2
ADA2B	ADNP2	OVOL2
TRFL	ADNP2	OVOL2
ALBU	ADNP2	OVOL2
FMO3	ADNP2	OVOL2
PLK1	ADNP2	OVOL2
SGMR1	ADNP2	OVOL2
GUAA	ADNP2	OVOL2
QOR	ADNP2	OVOL2
GCR	ADNP2	OVOL2
CATD	ADNP2	OVOL2
MIF	ADNP2	OVOL2
HPGDS	ADNP2	OVOL2
MKNK1	ADNP2	OVOL2
P2RY2	ADNP2	OVOL2
S12A4	ADNP2	OVOL2
EGFR	ADNP2	OVOL2
NFKB1	ADNP2	OVOL2
PGFRB	ADNP2	OVOL2
ANT3	ADNP2	OVOL2
GTR1	ADNP2	OVOL2
MK10	ADNP2	OVOL2
CAMLG	ADNP2	OVOL2
HEMH	ADNP2	OVOL2
MTRR	ADNP2	OVOL2
NQO1	ADNP2	OVOL2
ACH10	ADNP2	OVOL2
FMO4	ADNP2	OVOL2
DRD5	ADNP2	OVOL2
TRY1	ADNP2	OVOL2
SCNAA	ADNP2	OVOL2
GBRG3	ADNP2	OVOL2
PDE8B	ADNP2	OVOL2
KCNA2	ADNP2	OVOL2
IFNA2	ADNP2	OVOL2
AA1R	ADNP2	OVOL2
MAPK2	ADNP2	OVOL2
PK3CD	ADNP2	OVOL2
HRH4	ADNP2	OVOL2
GBRB1	ADNP2	OVOL2
HCN2	ADNP2	OVOL2
RL26L	ADNP2	OVOL2
DMTA2	ADNP2	OVOL2
6PGD	ADNP2	OVOL2
GRP78	ADNP2	OVOL2
PSIP1	ADNP2	OVOL2
AT1A4	ADNP2	OVOL2
GLR	ADNP2	OVOL2
OPRK	ADNP2	OVOL2
ATPB	ADNP2	OVOL2
STMN4	ADNP2	OVOL2
CACB2	ADNP2	OVOL2
NMDZ1	ADNP2	OVOL2
SC6A3	ADNP2	OVOL2
ST2B1	ADNP2	OVOL2
TBG1	ADNP2	OVOL2
ESR1	ADNP2	OVOL2
CREB1	ADNP2	OVOL2
5HT1B	ADNP2	OVOL2
ERBB2	ADNP2	OVOL2
HDAC7	ADNP2	OVOL2
KCC1B	ADNP2	OVOL2
TBD	ADNP2	OVOL2
TOP2B	ADNP2	OVOL2
3BHS1	ADNP2	OVOL2
ATP4A	ADNP2	OVOL2
LOX5	ADNP2	OVOL2
UD3A1	ADNP2	OVOL2
BDNF	ADNP2	OVOL2
GBRA1	ADNP2	OVOL2
FOS	ADNP2	OVOL2
SHBG	ADNP2	OVOL2
ODP2	ADNP2	OVOL2
ABCA1	ADNP2	OVOL2
DYR	ADNP2	OVOL2
P85A	ADNP2	OVOL2
SIR1	ADNP2	OVOL2
MTHR	ADNP2	OVOL2
ADCL2	ADNP2	OVOL2
IBP3	ADNP2	OVOL2
DDR1	ADNP2	OVOL2
CP46A	ADNP2	OVOL2
SCN2A	ADNP2	OVOL2
IL4	ADNP2	OVOL2
NPS	ADNP2	OVOL2
NMDE1	ADNP2	OVOL2
AOFB	ADNP2	OVOL2
RL13A	ADNP2	OVOL2
S22A2	ADNP2	OVOL2
CALY	ADNP2	OVOL2
S12A5	ADNP2	OVOL2
PK3CA	ADNP2	OVOL2
PDE4D	ADNP2	OVOL2
KIF11	ADNP2	OVOL2
NR1I2	ADNP2	OVOL2
NISCH	ADNP2	OVOL2
NFKB2	ADNP2	OVOL2
ITK	ADNP2	OVOL2
PPIA	ADNP2	OVOL2
MMAA	ADNP2	OVOL2
PA24A	ADNP2	OVOL2
HYES	ADNP2	OVOL2
CP2C8	ADNP2	OVOL2
CAC1D	ADNP2	OVOL2
SCNNA	ADNP2	OVOL2
DRD3	ADNP2	OVOL2
IOD1	ADNP2	OVOL2
AAKB1	ADNP2	OVOL2
ARY2	ADNP2	OVOL2
DOPO	ADNP2	OVOL2
PDE3A	ADNP2	OVOL2
TR10B	ADNP2	OVOL2
ADA1B	ADNP2	OVOL2
C9JK77	ADNP2	OVOL2
MYLK3	ADNP2	OVOL2
PDE1B	ADNP2	OVOL2
MYH9	ADNP2	OVOL2
TRI15	ADNP2	OVOL2
HPRT	ADNP2	OVOL2
ADRB2	ADNP2	OVOL2
LIPL	ADNP2	OVOL2
MDR1	ADNP2	OVOL2
5HT1A	ADNP2	OVOL2
CP19A	ADNP2	OVOL2
ARY1	ADNP2	OVOL2
5HT2A	ADNP2	OVOL2
G6PD	ADNP2	OVOL2
PYRD	ADNP2	OVOL2
GBRB2	ADNP2	OVOL2
IKBA	ADNP2	OVOL2
THRB	ADNP2	OVOL2
GPX1	ADNP2	OVOL2
TNNC2	ADNP2	OVOL2
S22AB	ADNP2	OVOL2
PDE5A	ADNP2	OVOL2
TGFB1	ADNP2	OVOL2
TOP2A	ADNP2	OVOL2
RL23	ADNP2	OVOL2
PDK3	ADNP2	OVOL2
EDNRA	ADNP2	OVOL2
TF65	ADNP2	OVOL2
KAP0	ADNP2	OVOL2
PPIF	ADNP2	OVOL2
RL15	ADNP2	OVOL2
KCNH2	ADNP2	OVOL2
PDE4C	ADNP2	OVOL2
ABCC8	ADNP2	OVOL2
J3KPA4	ADNP2	OVOL2
HDAC8	ADNP2	OVOL2
GBRD	ADNP2	OVOL2
CCKN	ADNP2	OVOL2
ADCY5	ADNP2	OVOL2
ATPA	ADNP2	OVOL2
ATPG	ADNP2	OVOL2
CAC1G	ADNP2	OVOL2
LDHB	ADNP2	OVOL2
JUN	ADNP2	OVOL2
CSF1R	ADNP2	OVOL2
UD19	ADNP2	OVOL2
ATF6A	ADNP2	OVOL2
RL19	ADNP2	OVOL2
ST17B	ADNP2	OVOL2
ABL1	ADNP2	OVOL2
PHOP1	ADNP2	OVOL2
SC6A4	ADNP2	OVOL2
S22A6	ADNP2	OVOL2
GRIK2	ADNP2	OVOL2
ACM3	ADNP2	OVOL2
RYR1	ADNP2	OVOL2
S23IP	ADNP2	OVOL2
CRBN	ADNP2	OVOL2
MUTA	ADNP2	OVOL2
ARGI1	ADNP2	OVOL2
AA3R	ADNP2	OVOL2
GBRA5	ADNP2	OVOL2
CAH6	ADNP2	OVOL2
FAK1	ADNP2	OVOL2
SCNND	ADNP2	OVOL2
CASP8	ADNP2	OVOL2
SYRC	ADNP2	OVOL2
CP3A4	ADNP2	OVOL2
A4	ADNP2	OVOL2
MRP1	ADNP2	OVOL2
KCNN4	ADNP2	OVOL2
PDE7A	ADNP2	OVOL2
SCN4A	ADNP2	OVOL2
CACB1	ADNP2	OVOL2
DHI1	ADNP2	OVOL2
PDIA1	ADNP2	OVOL2
LRP2	ADNP2	OVOL2
ESR2	ADNP2	OVOL2
SCNNB	ADNP2	OVOL2
NMDE4	ADNP2	OVOL2
TY3H	ADNP2	OVOL2
SOAT1	ADNP2	OVOL2
NMD3A	ADNP2	OVOL2
ASM	ADNP2	OVOL2
S12A1	ADNP2	OVOL2
CP1A1	ADNP2	OVOL2
INSR2	ADNP2	OVOL2
NCOA1	ADNP2	OVOL2
TBE	ADNP2	OVOL2
ITAL	ADNP2	OVOL2
PPARG	ADNP2	OVOL2
GSK3B	ADNP2	OVOL2
CAC1I	ADNP2	OVOL2
THB	ADNP2	OVOL2
KLK3	ADNP2	OVOL2
GBRA2	ADNP2	OVOL2
TBB4B	ADNP2	OVOL2
DRD4	ADNP2	OVOL2
CLIC1	ADNP2	OVOL2
GBRE	ADNP2	OVOL2
RHOA	ADNP2	OVOL2
TERT	ADNP2	OVOL2
RL23A	ADNP2	OVOL2
KITH	ADNP2	OVOL2
HIF1A	ADNP2	OVOL2
TEBP	ADNP2	OVOL2
PERM	ADNP2	OVOL2
TYSY	ADNP2	OVOL2
PAR10	ADNP2	OVOL2
NNMT	ADNP2	OVOL2
RARB	ADNP2	OVOL2
PK3CG	ADNP2	OVOL2
CAC1C	ADNP2	OVOL2
PLPL9	ADNP2	OVOL2
OPRM	ADNP2	OVOL2
PLMN	ADNP2	OVOL2
ADA	ADNP2	OVOL2
TNNC1	ADNP2	OVOL2
J3KN87	ADNP2	OVOL2
GBRG2	ADNP2	OVOL2
FAD1	ADNP2	OVOL2
PDE1A	ADNP2	OVOL2
GLUC	ADNP2	OVOL2
EST1	ADNP2	OVOL2
P2RX2	ADNP2	OVOL2
NOS3	ADNP2	OVOL2
GSTP1	ADNP2	OVOL2
CAH7	ADNP2	OVOL2
IL6	ADNP2	OVOL2
UD13	ADNP2	OVOL2
PDE4A	ADNP2	OVOL2
CBPB2	ADNP2	OVOL2
KCJ11	ADNP2	OVOL2
SCN5A	ADNP2	OVOL2
CP21A	ADNP2	OVOL2
CFTR	ADNP2	OVOL2
ACM1	ADNP2	OVOL2
GRIA2	ADNP2	OVOL2
CPT2	ADNP2	OVOL2
COMT	ADNP2	OVOL2
P53	ADNP2	OVOL2
CNGA1	ADNP2	OVOL2
HDAC9	ADNP2	OVOL2
KCNQ1	ADNP2	OVOL2
PGH1	ADNP2	OVOL2
CP2R1	ADNP2	OVOL2
CAC1H	ADNP2	OVOL2
CAB45	ADNP2	OVOL2
CDK2	ADNP2	OVOL2
SC6A2	ADNP2	OVOL2
AK1C2	ADNP2	OVOL2
CA2D2	ADNP2	OVOL2
S22A8	ADNP2	OVOL2
EBP	ADNP2	OVOL2
NADC	ADNP2	OVOL2
5HT5A	ADNP2	OVOL2
AHR	ADNP2	OVOL2
HDAC6	ADNP2	OVOL2
MRP2	ADNP2	OVOL2
PDE4B	ADNP2	OVOL2
AA2AR	ADNP2	OVOL2
PDE7B	ADNP2	OVOL2
FAK2	ADNP2	OVOL2
CASP3	ADNP2	OVOL2
CATB	ADNP2	OVOL2
CAC1S	ADNP2	OVOL2
TA2R	ADNP2	OVOL2
TPMT	ADNP2	OVOL2
5HT1D	ADNP2	OVOL2
PIM1	ADNP2	OVOL2
AT1A1	ADNP2	OVOL2
MMP9	ADNP2	OVOL2
RL37	ADNP2	OVOL2
PARP1	ADNP2	OVOL2
RENR	ADNP2	OVOL2
ENPL	ADNP2	OVOL2
NR1I3	ADNP2	OVOL2
CAH1	ADNP2	OVOL2
SL9A7	ADNP2	OVOL2
ACM4	ADNP2	OVOL2
TOP1	ADNP2	OVOL2
DHB8	ADNP2	OVOL2
FABP6	ADNP2	OVOL2
GABR1	ADNP2	OVOL2
LY66C	ADNP2	OVOL2
GLNA	ADNP2	OVOL2
SCN1A	ADNP2	OVOL2
HDAC3	ADNP2	OVOL2
RENI	ADNP2	OVOL2
