source	destinations_disconnected_to
ACE	THAP9	PRR7
KAPCA	THAP9	PRR7
NTKL	THAP9	PRR7
CALM	THAP9	PRR7
ACHA4	THAP9	PRR7
ANXA2	THAP9	PRR7
AURKB	THAP9	PRR7
GNAT3	THAP9	PRR7
CA2D1	THAP9	PRR7
CAH4	THAP9	PRR7
AK1C1	THAP9	PRR7
ROCK1	THAP9	PRR7
CHLE	THAP9	PRR7
J3QK85	THAP9	PRR7
ZAP70	THAP9	PRR7
UD14	THAP9	PRR7
S12A2	THAP9	PRR7
EST1A	THAP9	PRR7
VKOR1	THAP9	PRR7
XDH	THAP9	PRR7
ACHB4	THAP9	PRR7
RLP24	THAP9	PRR7
EDN1	THAP9	PRR7
GBRB3	THAP9	PRR7
TKT	THAP9	PRR7
NEU2	THAP9	PRR7
3HAO	THAP9	PRR7
RL10L	THAP9	PRR7
ADA1D	THAP9	PRR7
CANB2	THAP9	PRR7
KAP3	THAP9	PRR7
PANX1	THAP9	PRR7
ST2A1	THAP9	PRR7
UPP2	THAP9	PRR7
AK1D1	THAP9	PRR7
CAC1A	THAP9	PRR7
CUBN	THAP9	PRR7
THA	THAP9	PRR7
TBB5	THAP9	PRR7
CATA	THAP9	PRR7
RL3	THAP9	PRR7
PA2GE	THAP9	PRR7
HRH2	THAP9	PRR7
ATTY	THAP9	PRR7
S29A2	THAP9	PRR7
GBRT	THAP9	PRR7
ACHA3	THAP9	PRR7
CDK6	THAP9	PRR7
5HT7R	THAP9	PRR7
ADRB1	THAP9	PRR7
CP11A	THAP9	PRR7
CSK	THAP9	PRR7
5HT3A	THAP9	PRR7
AT12A	THAP9	PRR7
IOD3	THAP9	PRR7
PGFRA	THAP9	PRR7
A1AG1	THAP9	PRR7
TNFA	THAP9	PRR7
NFAC2	THAP9	PRR7
NOS2	THAP9	PRR7
5HT2B	THAP9	PRR7
HS90A	THAP9	PRR7
LCK	THAP9	PRR7
ADCYA	THAP9	PRR7
HS90B	THAP9	PRR7
ADA2A	THAP9	PRR7
CACP	THAP9	PRR7
RARA	THAP9	PRR7
PYC	THAP9	PRR7
CATL1	THAP9	PRR7
ACHA9	THAP9	PRR7
NH2L1	THAP9	PRR7
AAKB2	THAP9	PRR7
DCXR	THAP9	PRR7
CXCL7	THAP9	PRR7
KCNE1	THAP9	PRR7
B3GT4	THAP9	PRR7
ACES	THAP9	PRR7
SCNNG	THAP9	PRR7
HASP	THAP9	PRR7
MMP3	THAP9	PRR7
MET	THAP9	PRR7
AA2BR	THAP9	PRR7
PDE8A	THAP9	PRR7
5HT2C	THAP9	PRR7
AK1C3	THAP9	PRR7
OSTCN	THAP9	PRR7
NMD3B	THAP9	PRR7
CDK5	THAP9	PRR7
PPARA	THAP9	PRR7
DRD2	THAP9	PRR7
VGFR2	THAP9	PRR7
CP1A2	THAP9	PRR7
NGF	THAP9	PRR7
GBRA6	THAP9	PRR7
ACHA7	THAP9	PRR7
CP2C9	THAP9	PRR7
TBA1A	THAP9	PRR7
IL2RA	THAP9	PRR7
PPB1	THAP9	PRR7
PD2R	THAP9	PRR7
Q71TU5	THAP9	PRR7
DCE1	THAP9	PRR7
GBRG1	THAP9	PRR7
FGFR2	THAP9	PRR7
IMPA1	THAP9	PRR7
ACM2	THAP9	PRR7
IL8	THAP9	PRR7
5HT6R	THAP9	PRR7
KPCT	THAP9	PRR7
AOC1	THAP9	PRR7
PCNA	THAP9	PRR7
KSYK	THAP9	PRR7
CAH9	THAP9	PRR7
RL11	THAP9	PRR7
CACB3	THAP9	PRR7
HMDH	THAP9	PRR7
GBRA4	THAP9	PRR7
KIT	THAP9	PRR7
AOFA	THAP9	PRR7
NEP	THAP9	PRR7
GLYC	THAP9	PRR7
NCOA2	THAP9	PRR7
5HT1E	THAP9	PRR7
TBA4A	THAP9	PRR7
METH	THAP9	PRR7
LDHA	THAP9	PRR7
MK08	THAP9	PRR7
IGHG4	THAP9	PRR7
CP2CJ	THAP9	PRR7
RXRA	THAP9	PRR7
PA2GA	THAP9	PRR7
CP131	THAP9	PRR7
ACACB	THAP9	PRR7
PTHY	THAP9	PRR7
IL10	THAP9	PRR7
CAH2	THAP9	PRR7
OPRD	THAP9	PRR7
AAPK1	THAP9	PRR7
PDPK1	THAP9	PRR7
ADRB3	THAP9	PRR7
C11B1	THAP9	PRR7
GBRP	THAP9	PRR7
ROCK2	THAP9	PRR7
RL8	THAP9	PRR7
ADCY2	THAP9	PRR7
PHOP2	THAP9	PRR7
CAH12	THAP9	PRR7
S10A4	THAP9	PRR7
GRIK1	THAP9	PRR7
CBG	THAP9	PRR7
PRGR	THAP9	PRR7
HCAR2	THAP9	PRR7
DNMT1	THAP9	PRR7
PGH2	THAP9	PRR7
CAC1F	THAP9	PRR7
ADA2C	THAP9	PRR7
S15A1	THAP9	PRR7
ADA1A	THAP9	PRR7
A1AG2	THAP9	PRR7
OX1R	THAP9	PRR7
KCMA1	THAP9	PRR7
NMDE3	THAP9	PRR7
HIBCH	THAP9	PRR7
IPKA	THAP9	PRR7
S22AI	THAP9	PRR7
S29A1	THAP9	PRR7
HDAC1	THAP9	PRR7
PNPH	THAP9	PRR7
ADA2B	THAP9	PRR7
TRFL	THAP9	PRR7
ALBU	THAP9	PRR7
FMO3	THAP9	PRR7
PLK1	THAP9	PRR7
SGMR1	THAP9	PRR7
GUAA	THAP9	PRR7
QOR	THAP9	PRR7
GCR	THAP9	PRR7
CATD	THAP9	PRR7
MIF	THAP9	PRR7
HPGDS	THAP9	PRR7
MKNK1	THAP9	PRR7
P2RY2	THAP9	PRR7
S12A4	THAP9	PRR7
EGFR	THAP9	PRR7
NFKB1	THAP9	PRR7
PGFRB	THAP9	PRR7
ANT3	THAP9	PRR7
GTR1	THAP9	PRR7
MK10	THAP9	PRR7
CAMLG	THAP9	PRR7
HEMH	THAP9	PRR7
MTRR	THAP9	PRR7
NQO1	THAP9	PRR7
ACH10	THAP9	PRR7
FMO4	THAP9	PRR7
DRD5	THAP9	PRR7
TRY1	THAP9	PRR7
SCNAA	THAP9	PRR7
GBRG3	THAP9	PRR7
PDE8B	THAP9	PRR7
KCNA2	THAP9	PRR7
IFNA2	THAP9	PRR7
AA1R	THAP9	PRR7
MAPK2	THAP9	PRR7
PK3CD	THAP9	PRR7
HRH4	THAP9	PRR7
GBRB1	THAP9	PRR7
HCN2	THAP9	PRR7
RL26L	THAP9	PRR7
DMTA2	THAP9	PRR7
6PGD	THAP9	PRR7
GRP78	THAP9	PRR7
PSIP1	THAP9	PRR7
AT1A4	THAP9	PRR7
GLR	THAP9	PRR7
OPRK	THAP9	PRR7
ATPB	THAP9	PRR7
STMN4	THAP9	PRR7
CACB2	THAP9	PRR7
NMDZ1	THAP9	PRR7
SC6A3	THAP9	PRR7
ST2B1	THAP9	PRR7
TBG1	THAP9	PRR7
ESR1	THAP9	PRR7
CREB1	THAP9	PRR7
5HT1B	THAP9	PRR7
ERBB2	THAP9	PRR7
HDAC7	THAP9	PRR7
KCC1B	THAP9	PRR7
TBD	THAP9	PRR7
TOP2B	THAP9	PRR7
