source	destinations_disconnected_to
ACE	TMCO6
KAPCA	TMCO6
NTKL	TMCO6
CALM	TMCO6
ACHA4	TMCO6
ANXA2	TMCO6
AURKB	TMCO6
GNAT3	TMCO6
CA2D1	TMCO6
CAH4	TMCO6
AK1C1	TMCO6
ROCK1	TMCO6
CHLE	TMCO6
J3QK85	TMCO6
ZAP70	TMCO6
UD14	TMCO6
S12A2	TMCO6
EST1A	TMCO6
VKOR1	TMCO6
XDH	TMCO6
ACHB4	TMCO6
RLP24	TMCO6
EDN1	TMCO6
GBRB3	TMCO6
TKT	TMCO6
NEU2	TMCO6
3HAO	TMCO6
RL10L	TMCO6
ADA1D	TMCO6
CANB2	TMCO6
KAP3	TMCO6
PANX1	TMCO6
ST2A1	TMCO6
UPP2	TMCO6
AK1D1	TMCO6
CAC1A	TMCO6
CUBN	TMCO6
THA	TMCO6
TBB5	TMCO6
CATA	TMCO6
RL3	TMCO6
PA2GE	TMCO6
HRH2	TMCO6
ATTY	TMCO6
S29A2	TMCO6
GBRT	TMCO6
ACHA3	TMCO6
CDK6	TMCO6
5HT7R	TMCO6
ADRB1	TMCO6
CP11A	TMCO6
CSK	TMCO6
5HT3A	TMCO6
AT12A	TMCO6
IOD3	TMCO6
PGFRA	TMCO6
A1AG1	TMCO6
TNFA	TMCO6
NFAC2	TMCO6
NOS2	TMCO6
5HT2B	TMCO6
HS90A	TMCO6
LCK	TMCO6
ADCYA	TMCO6
HS90B	TMCO6
ADA2A	TMCO6
CACP	TMCO6
RARA	TMCO6
PYC	TMCO6
CATL1	TMCO6
ACHA9	TMCO6
NH2L1	TMCO6
AAKB2	TMCO6
DCXR	TMCO6
CXCL7	TMCO6
KCNE1	TMCO6
B3GT4	TMCO6
ACES	TMCO6
SCNNG	TMCO6
HASP	TMCO6
MMP3	TMCO6
MET	TMCO6
AA2BR	TMCO6
PDE8A	TMCO6
5HT2C	TMCO6
AK1C3	TMCO6
OSTCN	TMCO6
NMD3B	TMCO6
CDK5	TMCO6
PPARA	TMCO6
DRD2	TMCO6
VGFR2	TMCO6
CP1A2	TMCO6
NGF	TMCO6
GBRA6	TMCO6
ACHA7	TMCO6
CP2C9	TMCO6
TBA1A	TMCO6
IL2RA	TMCO6
PPB1	TMCO6
PD2R	TMCO6
Q71TU5	TMCO6
DCE1	TMCO6
GBRG1	TMCO6
FGFR2	TMCO6
IMPA1	TMCO6
ACM2	TMCO6
IL8	TMCO6
5HT6R	TMCO6
KPCT	TMCO6
AOC1	TMCO6
PCNA	TMCO6
KSYK	TMCO6
CAH9	TMCO6
RL11	TMCO6
CACB3	TMCO6
HMDH	TMCO6
GBRA4	TMCO6
KIT	TMCO6
AOFA	TMCO6
NEP	TMCO6
GLYC	TMCO6
NCOA2	TMCO6
5HT1E	TMCO6
TBA4A	TMCO6
METH	TMCO6
LDHA	TMCO6
MK08	TMCO6
IGHG4	TMCO6
CP2CJ	TMCO6
RXRA	TMCO6
PA2GA	TMCO6
CP131	TMCO6
ACACB	TMCO6
PTHY	TMCO6
IL10	TMCO6
CAH2	TMCO6
OPRD	TMCO6
AAPK1	TMCO6
PDPK1	TMCO6
ADRB3	TMCO6
C11B1	TMCO6
GBRP	TMCO6
ROCK2	TMCO6
RL8	TMCO6
ADCY2	TMCO6
PHOP2	TMCO6
CAH12	TMCO6
S10A4	TMCO6
GRIK1	TMCO6
CBG	TMCO6
PRGR	TMCO6
HCAR2	TMCO6
DNMT1	TMCO6
PGH2	TMCO6
CAC1F	TMCO6
ADA2C	TMCO6
S15A1	TMCO6
ADA1A	TMCO6
A1AG2	TMCO6
OX1R	TMCO6
KCMA1	TMCO6
NMDE3	TMCO6
HIBCH	TMCO6
IPKA	TMCO6
S22AI	TMCO6
S29A1	TMCO6
HDAC1	TMCO6
PNPH	TMCO6
ADA2B	TMCO6
TRFL	TMCO6
ALBU	TMCO6
FMO3	TMCO6
PLK1	TMCO6
SGMR1	TMCO6
GUAA	TMCO6
QOR	TMCO6
GCR	TMCO6
CATD	TMCO6
MIF	TMCO6
HPGDS	TMCO6
MKNK1	TMCO6
P2RY2	TMCO6
S12A4	TMCO6
EGFR	TMCO6
NFKB1	TMCO6
PGFRB	TMCO6
ANT3	TMCO6
GTR1	TMCO6
MK10	TMCO6
CAMLG	TMCO6
HEMH	TMCO6
MTRR	TMCO6
NQO1	TMCO6
ACH10	TMCO6
FMO4	TMCO6
DRD5	TMCO6
TRY1	TMCO6
SCNAA	TMCO6
GBRG3	TMCO6
PDE8B	TMCO6
KCNA2	TMCO6
IFNA2	TMCO6
AA1R	TMCO6
MAPK2	TMCO6
PK3CD	TMCO6
HRH4	TMCO6
GBRB1	TMCO6
HCN2	TMCO6
RL26L	TMCO6
DMTA2	TMCO6
6PGD	TMCO6
GRP78	TMCO6
PSIP1	TMCO6
AT1A4	TMCO6
GLR	TMCO6
OPRK	TMCO6
ATPB	TMCO6
STMN4	TMCO6
CACB2	TMCO6
NMDZ1	TMCO6
SC6A3	TMCO6
ST2B1	TMCO6
TBG1	TMCO6
ESR1	TMCO6
CREB1	TMCO6
5HT1B	TMCO6
ERBB2	TMCO6
HDAC7	TMCO6
KCC1B	TMCO6
TBD	TMCO6
TOP2B	TMCO6
3BHS1	TMCO6
ATP4A	TMCO6
LOX5	TMCO6
UD3A1	TMCO6
BDNF	TMCO6
GBRA1	TMCO6
FOS	TMCO6
SHBG	TMCO6
ODP2	TMCO6
ABCA1	TMCO6
DYR	TMCO6
P85A	TMCO6
SIR1	TMCO6
MTHR	TMCO6
ADCL2	TMCO6
IBP3	TMCO6
DDR1	TMCO6
CP46A	TMCO6
SCN2A	TMCO6
IL4	TMCO6
NPS	TMCO6
NMDE1	TMCO6
AOFB	TMCO6
RL13A	TMCO6
S22A2	TMCO6
CALY	TMCO6
S12A5	TMCO6
PK3CA	TMCO6
PDE4D	TMCO6
KIF11	TMCO6
NR1I2	TMCO6
NISCH	TMCO6
NFKB2	TMCO6
ITK	TMCO6
PPIA	TMCO6
MMAA	TMCO6
PA24A	TMCO6
HYES	TMCO6
CP2C8	TMCO6
CAC1D	TMCO6
SCNNA	TMCO6
DRD3	TMCO6
IOD1	TMCO6
AAKB1	TMCO6
ARY2	TMCO6
DOPO	TMCO6
PDE3A	TMCO6
TR10B	TMCO6
ADA1B	TMCO6
C9JK77	TMCO6
MYLK3	TMCO6
PDE1B	TMCO6
MYH9	TMCO6
TRI15	TMCO6
HPRT	TMCO6
ADRB2	TMCO6
LIPL	TMCO6
MDR1	TMCO6
5HT1A	TMCO6
CP19A	TMCO6
ARY1	TMCO6
