source	destinations_disconnected_to
ACE	KCTD2
KAPCA	KCTD2
NTKL	KCTD2
CALM	KCTD2
ACHA4	KCTD2
ANXA2	KCTD2
AURKB	KCTD2
GNAT3	KCTD2
CA2D1	KCTD2
CAH4	KCTD2
AK1C1	KCTD2
ROCK1	KCTD2
CHLE	KCTD2
J3QK85	KCTD2
ZAP70	KCTD2
UD14	KCTD2
S12A2	KCTD2
EST1A	KCTD2
VKOR1	KCTD2
XDH	KCTD2
ACHB4	KCTD2
RLP24	KCTD2
EDN1	KCTD2
GBRB3	KCTD2
TKT	KCTD2
NEU2	KCTD2
3HAO	KCTD2
RL10L	KCTD2
ADA1D	KCTD2
CANB2	KCTD2
KAP3	KCTD2
PANX1	KCTD2
ST2A1	KCTD2
UPP2	KCTD2
AK1D1	KCTD2
CAC1A	KCTD2
CUBN	KCTD2
THA	KCTD2
TBB5	KCTD2
CATA	KCTD2
RL3	KCTD2
PA2GE	KCTD2
HRH2	KCTD2
ATTY	KCTD2
S29A2	KCTD2
GBRT	KCTD2
ACHA3	KCTD2
CDK6	KCTD2
5HT7R	KCTD2
ADRB1	KCTD2
CP11A	KCTD2
CSK	KCTD2
5HT3A	KCTD2
AT12A	KCTD2
IOD3	KCTD2
PGFRA	KCTD2
A1AG1	KCTD2
TNFA	KCTD2
NFAC2	KCTD2
NOS2	KCTD2
5HT2B	KCTD2
HS90A	KCTD2
LCK	KCTD2
ADCYA	KCTD2
HS90B	KCTD2
ADA2A	KCTD2
CACP	KCTD2
RARA	KCTD2
PYC	KCTD2
CATL1	KCTD2
ACHA9	KCTD2
NH2L1	KCTD2
AAKB2	KCTD2
DCXR	KCTD2
CXCL7	KCTD2
KCNE1	KCTD2
B3GT4	KCTD2
ACES	KCTD2
SCNNG	KCTD2
HASP	KCTD2
MMP3	KCTD2
MET	KCTD2
AA2BR	KCTD2
PDE8A	KCTD2
5HT2C	KCTD2
AK1C3	KCTD2
OSTCN	KCTD2
NMD3B	KCTD2
CDK5	KCTD2
PPARA	KCTD2
DRD2	KCTD2
VGFR2	KCTD2
CP1A2	KCTD2
NGF	KCTD2
GBRA6	KCTD2
ACHA7	KCTD2
CP2C9	KCTD2
TBA1A	KCTD2
IL2RA	KCTD2
PPB1	KCTD2
PD2R	KCTD2
Q71TU5	KCTD2
DCE1	KCTD2
GBRG1	KCTD2
FGFR2	KCTD2
IMPA1	KCTD2
ACM2	KCTD2
IL8	KCTD2
5HT6R	KCTD2
KPCT	KCTD2
AOC1	KCTD2
PCNA	KCTD2
KSYK	KCTD2
CAH9	KCTD2
RL11	KCTD2
CACB3	KCTD2
HMDH	KCTD2
GBRA4	KCTD2
KIT	KCTD2
AOFA	KCTD2
NEP	KCTD2
GLYC	KCTD2
NCOA2	KCTD2
5HT1E	KCTD2
TBA4A	KCTD2
METH	KCTD2
LDHA	KCTD2
MK08	KCTD2
IGHG4	KCTD2
CP2CJ	KCTD2
RXRA	KCTD2
PA2GA	KCTD2
CP131	KCTD2
ACACB	KCTD2
PTHY	KCTD2
IL10	KCTD2
CAH2	KCTD2
OPRD	KCTD2
AAPK1	KCTD2
PDPK1	KCTD2
ADRB3	KCTD2
C11B1	KCTD2
GBRP	KCTD2
ROCK2	KCTD2
RL8	KCTD2
ADCY2	KCTD2
PHOP2	KCTD2
CAH12	KCTD2
S10A4	KCTD2
GRIK1	KCTD2
CBG	KCTD2
PRGR	KCTD2
HCAR2	KCTD2
DNMT1	KCTD2
PGH2	KCTD2
CAC1F	KCTD2
ADA2C	KCTD2
S15A1	KCTD2
ADA1A	KCTD2
A1AG2	KCTD2
OX1R	KCTD2
KCMA1	KCTD2
NMDE3	KCTD2
HIBCH	KCTD2
IPKA	KCTD2
S22AI	KCTD2
S29A1	KCTD2
HDAC1	KCTD2
PNPH	KCTD2
ADA2B	KCTD2
TRFL	KCTD2
ALBU	KCTD2
FMO3	KCTD2
PLK1	KCTD2
SGMR1	KCTD2
GUAA	KCTD2
QOR	KCTD2
GCR	KCTD2
CATD	KCTD2
MIF	KCTD2
HPGDS	KCTD2
MKNK1	KCTD2
P2RY2	KCTD2
S12A4	KCTD2
EGFR	KCTD2
NFKB1	KCTD2
PGFRB	KCTD2
ANT3	KCTD2
GTR1	KCTD2
MK10	KCTD2
CAMLG	KCTD2
HEMH	KCTD2
MTRR	KCTD2
NQO1	KCTD2
ACH10	KCTD2
FMO4	KCTD2
DRD5	KCTD2
TRY1	KCTD2
SCNAA	KCTD2
GBRG3	KCTD2
PDE8B	KCTD2
KCNA2	KCTD2
IFNA2	KCTD2
AA1R	KCTD2
MAPK2	KCTD2
PK3CD	KCTD2
HRH4	KCTD2
GBRB1	KCTD2
HCN2	KCTD2
RL26L	KCTD2
DMTA2	KCTD2
6PGD	KCTD2
GRP78	KCTD2
PSIP1	KCTD2
AT1A4	KCTD2
GLR	KCTD2
OPRK	KCTD2
ATPB	KCTD2
STMN4	KCTD2
CACB2	KCTD2
NMDZ1	KCTD2
SC6A3	KCTD2
ST2B1	KCTD2
TBG1	KCTD2
ESR1	KCTD2
CREB1	KCTD2
5HT1B	KCTD2
ERBB2	KCTD2
HDAC7	KCTD2
KCC1B	KCTD2
TBD	KCTD2
TOP2B	KCTD2
3BHS1	KCTD2
ATP4A	KCTD2
LOX5	KCTD2
UD3A1	KCTD2
BDNF	KCTD2
GBRA1	KCTD2
FOS	KCTD2
SHBG	KCTD2
ODP2	KCTD2
ABCA1	KCTD2
DYR	KCTD2
P85A	KCTD2
SIR1	KCTD2
MTHR	KCTD2
ADCL2	KCTD2
IBP3	KCTD2
DDR1	KCTD2
CP46A	KCTD2
SCN2A	KCTD2
IL4	KCTD2
NPS	KCTD2
NMDE1	KCTD2
AOFB	KCTD2
RL13A	KCTD2
S22A2	KCTD2
CALY	KCTD2
S12A5	KCTD2
PK3CA	KCTD2
PDE4D	KCTD2
KIF11	KCTD2
NR1I2	KCTD2
NISCH	KCTD2
NFKB2	KCTD2
ITK	KCTD2
PPIA	KCTD2
MMAA	KCTD2
PA24A	KCTD2
HYES	KCTD2
CP2C8	KCTD2
CAC1D	KCTD2
SCNNA	KCTD2
DRD3	KCTD2
IOD1	KCTD2
AAKB1	KCTD2
ARY2	KCTD2
DOPO	KCTD2
PDE3A	KCTD2
TR10B	KCTD2
ADA1B	KCTD2
C9JK77	KCTD2
MYLK3	KCTD2
PDE1B	KCTD2
MYH9	KCTD2
TRI15	KCTD2
HPRT	KCTD2
ADRB2	KCTD2
LIPL	KCTD2
MDR1	KCTD2
5HT1A	KCTD2
CP19A	KCTD2
ARY1	KCTD2
5HT2A	KCTD2
G6PD	KCTD2
PYRD	KCTD2
GBRB2	KCTD2
IKBA	KCTD2
THRB	KCTD2
GPX1	KCTD2
TNNC2	KCTD2
S22AB	KCTD2
PDE5A	KCTD2
TGFB1	KCTD2
TOP2A	KCTD2
RL23	KCTD2
PDK3	KCTD2
EDNRA	KCTD2
TF65	KCTD2
KAP0	KCTD2
PPIF	KCTD2
RL15	KCTD2
